objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8430,19IH1,Madison Park Ct,120-132 Madison Park Ct,IS,473385600000,1909740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1332; METERED_FL=U; PLACEMENT=MIGRATED,19IH1,,,DR,D5500S,1980,,,,1,,1177632000000,mulline,1231459200000,{0F4687EA-CC45-5884-9410-DE4FA21E194A},-71.086118761999955,42.331231877000050,130 (STREET_FEA 4866),STREET_FEA 4866,59,derived_50_100_ft,boston-sam,344034,120-132 Madison Park Ct,Madison Park Ct,42.33115084,-71.08592929,Dewitt Drive & Madison Park Court,197,nearest_address
8431,15IH132,Georgia St,65 Georgia St,IS,,1509740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2687; METERED_FL=U; PLACEMENT=MIGRATED,15IH132,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1233532800000,{A3C96B79-AF4E-530A-B679-1938BAFD4681},-71.084913464999943,42.310272202000078,65 (STREET_FEA 1808),STREET_FEA 1808,46,derived_0_50_ft,boston-sam,63490,65 Georgia St,Georgia St,42.31038866,-71.08485060,Georgia Street & Maple Street,66,nearest_address
8438,17IH215,Hazelwood St,46 Hazelwood St,IS,,1709740252,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1467; METERED_FL=U; PLACEMENT=mulline,17IH215,,,KE,KEK81-A,1994,,,,1,,1247702400000,blundonr,1249430400000,{DF810724-F090-5771-A457-8B1F8ECDF3D5},-71.084784417999970,42.317495867000048,44 (STREET_FEA 2093),STREET_FEA 2093,39,derived_0_50_ft,boston-sam,72299,46 Hazelwood St,Hazelwood St,42.31748866,-71.08464060,Hazelwood Court & Hazelwood Street,109,nearest_address
8442,18JH152,Eustis St,262 Eustis St,IS,,1810740052,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2644; METERED_FL=U; PLACEMENT=MIGRATED,18JH152,,,MU,MUCENT,1987,,,,1,,1177632000000,palaciolv,1231718400000,{F09BBEDE-6D51-5861-A976-B9D578AC40A4},-71.074515574999964,42.326560869000048,257-263 OP (STREET_FEA 1564),STREET_FEA 1564,64,derived_50_100_ft,boston-sam,54596,262 Eustis St,Eustis St,42.32673767,-71.07450059,Eustis Street & Hampden Street,258,nearest_address
8443,19IH172,Washington St,2164-2168 Washington St,IS,,1909740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3710; METERED_FL=U; PLACEMENT=MIGRATED,19IH172,,,KE,KEK81-A,2007,,,,1,,1177632000000,mulline,1231459200000,{336B6087-9948-5BEC-BF5B-C8655E2C1BBA},-71.082165215999964,42.331441568000059,2168-2172 (STREET_FEA 4398),STREET_FEA 4398,49,derived_0_50_ft,boston-sam,171088,2164-2168 Washington St,Washington St,42.33135045,-71.08203350,Dade Street & Washington Street,129,nearest_address
8458,18IH221,Saint James St,66 Saint James St,IS,,1809740219,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,18IH221,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{8D03B792-2594-55DF-9A14-5CB704D9C080},-71.086955742999976,42.326661960000081,70 (STREET_FEA 3756),STREET_FEA 3756,73,derived_50_100_ft,boston-sam,169947,66 Saint James St,Saint James St,42.32674167,-71.08670760,Saint James Place & Saint James Street,159,nearest_address
8465,20IH116,Trotter Ct,18-34 Trotter Ct,IS,,2009740134,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,20IH116,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{32AED55C-2B27-5931-88CE-0A0CC89F42B2},-71.081838265999977,42.335659487000044,STREET_FEA 2370,STREET_FEA 2370,125,derived_100_150_ft,boston-sam,350487,18-34 Trotter Ct,Trotter Ct,42.33572911,-71.08138267,Kendall Street & Trotter Court,158,nearest_address
8504,17HH195,Dimock St,27A-39B Dimock St,IS,1060128000000,1708740194,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,17HH195,,,U,U,,,,,1,,1281657600000,blundonr,1282694400000,{17365356-E0BC-5EDA-892A-E802F061EC88},-71.095754237999984,42.319595186000072,STREET_FEA 1342,STREET_FEA 1342,91,derived_50_100_ft,boston-sam,343220,27A-39B Dimock St,Dimock St,42.31973996,-71.09603096,Dimock Street & Notre Dame Street,109,nearest_address
8520,19IH2,Tremont St,1290 Tremont St,IS,757382400000,1909740008,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3378; METERED_FL=U; PLACEMENT=MIGRATED,19IH2,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1231459200000,{3E3C0E71-8358-5DE4-9C9A-49ED7ECCAC98},-71.092079137999974,42.332923499000060,STREET_FEA 4216,STREET_FEA 4216,69,derived_50_100_ft,boston-sam,136813,1290 Tremont St,Tremont St,42.33275266,-71.09196911,Prentiss Street & Tremont Street,70,nearest_address
8563,17JH20,Sargent St,3 Sargent St,IS,1159920000000,1710740206,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2211; METERED_FL=U; PLACEMENT=MIGRATED,17JH20,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1231718400000,{FEF92831-5E9C-5502-ADB3-5E53A7C1EEC1},-71.073930986999983,42.316849132000073,8 OPP (STREET_FEA 3796),STREET_FEA 3796,81,derived_50_100_ft,boston-sam,122944,3 Sargent St,Sargent St,42.31694866,-71.07420059,Howard Avenue & Sargent Street,217,nearest_address
8582,16IH36,Crawford St,43 Crawford St,IS,,1609740161,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1502; METERED_FL=U; PLACEMENT=MIGRATED,16IH36,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{282E0682-33A2-57E8-B587-C0974AFF039C},-71.086073789999944,42.311854778000054,40 OPP (STREET_FEA 1176),STREET_FEA 1176,89,derived_50_100_ft,boston-sam,44101,43 Crawford St,Crawford St,42.31208866,-71.08617060,Crawford Street & Elm Hill Avenue,83,nearest_address
8588,20IH84,Hammond St,10 Hammond St,IS,,2009740198,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4571; METERED_FL=U; PLACEMENT=MIGRATED,20IH84,,,US,USSEN,1980,,,,1,,1177632000000,chalmersh,1225152000000,{CDBEC39D-417E-52AD-B4B0-8E3BE60B02B1},-71.082294483999988,42.334148944000049,STREET_FEA 3868,STREET_FEA 3868,91,derived_50_100_ft,boston-sam,165927,10 Hammond St,Hammond St,42.33437167,-71.08245026,Shawmut Avenue & Windsor Street,32,nearest_address
8610,17JH204,Howard Pl,2-4 Howard Pl,IS,,1710740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2211; METERED_FL=U; PLACEMENT=MIGRATED,17JH204,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231718400000,{8F2B40A7-8549-5299-99B5-618A27E9F70E},-71.072339413999941,42.320104229000037,6 OPP (STREET_FEA 2213),STREET_FEA 2213,28,derived_0_50_ft,boston-sam,75571,2-4 Howard Pl,Howard Pl,42.32002867,-71.07232059,Howard Avenue & Howard Place,165,nearest_address
8654,17JH8,Blue Hill Ave,234-236A Blue Hill Ave,IS,,1710740210,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,17JH8,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231718400000,{5685AD67-328E-5E53-943E-07B0DD3A7591},-71.077910460999988,42.316798560000052,STREET_FEA 1331,STREET_FEA 1331,68,derived_50_100_ft,boston-sam,16376,234-236A Blue Hill Ave,Blue Hill Ave,42.31661166,-71.07790560,Blue Hill Avenue & Dewey Street,54,nearest_address
8675,18IH106,Warren St,238-248 Warren St,IS,1181606400000,1809740218,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1407; METERED_FL=U; PLACEMENT=MIGRATED,18IH106,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{85ACC9BC-E6AE-575B-B91D-5780ADD28D3F},-71.082115608999970,42.322578240000041,240 (STREET_FEA 4385),STREET_FEA 4385,68,derived_50_100_ft,boston-sam,342533,238-248 Warren St,Warren St,42.32248250,-71.08190058,Dunreath Street & Warren Street,50,nearest_address
8676,20JH4,Washington St,2000 Washington St,IS,,2010740321,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,20JH4,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1225152000000,{485C78A4-4F6E-5337-8231-80F6AC47642C},-71.079213882999966,42.333567711000057,15 (STREET_FEA 4167),STREET_FEA 4167,136,derived_100_150_ft,boston-sam,144459,2000 Washington St,Washington St,42.33331867,-71.07959060,Reed Street & Thorndike Street,160,nearest_address
8715,15IH66,Elm Hill Ave,107-109 Elm Hill Ave,IS,,1509740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3932; METERED_FL=U; PLACEMENT=MIGRATED,15IH66,,,KE,KEK81-A,1997,,,,1,,1177632000000,chalmersh,1233532800000,{08CC7B78-83A0-587C-AF56-BCE27E3A447D},-71.087994850999962,42.309014742000045,107 (STREET_FEA 1502),STREET_FEA 1502,48,derived_0_50_ft,boston-sam,53210,107-109 Elm Hill Ave,Elm Hill Ave,42.30913866,-71.08806060,Elm Hill Avenue & Sonoma Street,39,nearest_address
8740,20IH168,Columbus Ave,809 Columbus Ave,IS,,2009740245,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3749; METERED_FL=U; PLACEMENT=MIGRATED,20IH168,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1225152000000,{E6CD9AD1-8AAB-50A1-B66C-6B0DF30E4901},-71.087000601999989,42.336951991000035,784 OPP (STREET_FEA 1077),STREET_FEA 1077,81,derived_50_100_ft,boston-sam,422939,809 Columbus Ave,Columbus Ave,42.33706622,-71.08726050,Columbus Avenue & Saint Cyprians Place,81,nearest_address
8743,20JH8,Thorndike St,41 Thorndike St,IS,,2010740326,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4167; METERED_FL=U; PLACEMENT=MIGRATED,20JH8,,,MH,MH929,1993,,,,1,,1177632000000,chalmersh,1225152000000,{3087E1CF-0DE4-5A76-9A42-5E795800FFC9},-71.078560644999982,42.333450603000074,STREET_FEA 3541,STREET_FEA 3541,129,derived_100_150_ft,boston-sam,135774,41 Thorndike St,Thorndike St,42.33314867,-71.07881060,Reed Street & Thorndike Street,78,nearest_address
8761,18JH194,Shirley St,136 Shirley St,IS,,1810740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3891; METERED_FL=U; PLACEMENT=MIGRATED,18JH194,,,WA,WAWB67P,1989,,,,1,,1177632000000,mulline,1231372800000,{119C14D8-8C7A-5525-BF32-D3D73363D3B3},-71.068373910999981,42.325628998000070,136 (STREET_FEA 3894),STREET_FEA 3894,27,derived_0_50_ft,boston-sam,127188,136 Shirley St,Shirley St,42.32561851,-71.06847209,Sherwood Court & Shirley Street,163,nearest_address
8772,18JH118,Hampden St,204-210 Hampden St,IS,,1810740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18JH118,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1231718400000,{508427B0-A787-512A-988D-7B3A9EFA5B3C},-71.075094675999935,42.326091002000055,2 (STREET_FEA 1404),STREET_FEA 1404,60,derived_50_100_ft,boston-sam,347584,204-210 Hampden St,Hampden St,42.32625320,-71.07512742,Dudley Street & Dunmore Street,74,nearest_address
8781,19HH171,Centre St,111 Centre St,IS,,1908740188,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=858; METERED_FL=U; PLACEMENT=MIGRATED,19HH171,,,US,USSEN,1983,,,,1,,1177632000000,blundonr,1255478400000,{E03D7CAE-36C4-52F1-9201-8DE5A5F8EA23},-71.095799001999978,42.327622104000056,STREET_FEA 884,STREET_FEA 884,84,derived_50_100_ft,boston-sam,27524,111 Centre St,Centre St,42.32755867,-71.09610060,Cedar Street & Centre Street,36,nearest_address
8782,19IH221,Willoughby Pl,2 Willoughby Pl,IS,1306454400000,1909740257,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4545; METERED_FL=U; PLACEMENT=chalmersh,19IH221,,,KE,KEK81-A,2010,,,,1,,1328054400000,mulline,1396656000000,{191128B8-12DF-54F5-BC68-C2998BB1EFD3},-71.090194855999982,42.328718775000027,4 (STREET_FEA 557),STREET_FEA 557,38,derived_0_50_ft,boston-sam,150177,2 Willoughby Pl,Willoughby Pl,42.32877867,-71.09031060,Blanchard Street & Willoughby Place,37,nearest_address
8799,19HH84,Linwood St,40 Linwood St,IS,,1908740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2565; METERED_FL=U; PLACEMENT=MIGRATED,19HH84,,,MH,MH129,1980,,,,1,,1177632000000,mulline,1231459200000,{4C0171F8-A9B4-5A57-BD91-58B0DD2749DA},-71.094159820999948,42.328161193000028,40 (STREET_FEA 2567),STREET_FEA 2567,37,derived_0_50_ft,boston-sam,86669,40 Linwood St,Linwood St,42.32805867,-71.09417060,Linwood Square & Linwood Street,74,nearest_address
8801,16IH183,Warren St,440-442 Warren St,IS,1181606400000,1609740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3493; METERED_FL=U; PLACEMENT=MIGRATED,16IH183,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1251331200000,{0FC8259B-0E3C-513C-984F-548325A4DD15},-71.082990667999979,42.315849182000079,440-442 (STREET_FEA 4385),STREET_FEA 4385,50,derived_0_50_ft,boston-sam,143275,440-442 Warren St,Warren St,42.31577866,-71.08283060,Quincy Street & Warren Street,189,nearest_address
8810,18HH164,Fort Avenue Ter,5 Fort Avenue Ter,IS,,1808740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1702; METERED_FL=U; PLACEMENT=MIGRATED,18HH164,,,MH,MH129,1987,,,,1,,1177632000000,palaciolv,1231718400000,{D2C3AC84-D0A1-5A1D-99F0-78DD18D86C0E},-71.094360628999937,42.324823596000044,5-6 (STREET_FEA 1703),STREET_FEA 1703,33,derived_0_50_ft,boston-sam,165384,5 Fort Avenue Ter,Fort Avenue Ter,42.32479146,-71.09424516,Fort Avenue & Fort Avenue Terrace,244,nearest_address
8821,18IH40,Cedar St,51 Cedar St,IS,,1809740075,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2083; METERED_FL=U; PLACEMENT=MIGRATED,18IH40,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{7AF24C07-80D9-5190-BEA4-3F5D09B66E55},-71.091381590999958,42.325468049000051,51 (STREET_FEA 858),STREET_FEA 858,83,derived_50_100_ft,boston-sam,341422,51 Cedar St,Cedar St,42.32551732,-71.09108204,Cedar Street & Lambert Avenue,228,nearest_address
8836,13HH8,Cemetery Road,Near Cemetery Road & Morton Street,IS,,1308740019,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2318; METERED_FL=U; PLACEMENT=MIGRATED,13HH8,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1252627200000,{C30818FB-AE09-5F1C-BFDD-BA2F4011142C},-71.100845741999933,42.298205124000049,180 (STREET_FEA 2932),STREET_FEA 2932,179,intersection_preferred_150_plus_ft,boston-sam,158157,180 Morton St,Morton St,42.29869068,-71.10073915,Cemetery Road & Morton Street,1275,nearest_intersection
8837,19IH202,Putnam St,13 Putnam St,IS,,1909740129,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,19IH202,,,MH,MH929,1995,,,,1,,1177632000000,mulline,1231459200000,{6DBB02B6-AC09-5707-A251-B3478E16ECF4},-71.088908961999948,42.329689830000063,STREET_FEA 3485,STREET_FEA 3485,67,derived_50_100_ft,boston-sam,113687,13 Putnam St,Putnam St,42.32985867,-71.08881060,Dudley Street & Putnam Street,94,nearest_address
8841,15IH126,Blue Hill Ave,453-455 Blue Hill Ave,IS,,1509740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,15IH126,,,WA,WAWB67P,1987,,,,1,,1177632000000,chalmersh,1233532800000,{E7EE3B05-35F4-53AF-BE34-DFB2E27AF3E9},-71.083251319999988,42.309555573000068,STREET_FEA 1808,STREET_FEA 1808,99,derived_50_100_ft,boston-sam,16472,453-455 Blue Hill Ave,Blue Hill Ave,42.30930866,-71.08310060,Blue Hill Avenue & Georgia Street,144,nearest_address
8846,17JH68,Rand Pl,4 Rand Pl,IS,662688000000,1710740120,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1151; METERED_FL=U; PLACEMENT=MIGRATED,17JH68,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{3B10E96E-0541-56ED-BC5A-EB679ADFCA27},-71.075920644999940,42.319037518000073,1 (STREET_FEA 2349),STREET_FEA 2349,43,derived_0_50_ft,boston-sam,155373,4 Rand Pl,Rand Pl,42.31912867,-71.07602059,Rand Place & Rand Street,140,nearest_address
8851,18IH2,Thornton St,152 Thornton St,IS,,1809740209,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4271; METERED_FL=U; PLACEMENT=MIGRATED,18IH2,,,DA,ADB-84-B,2006,,,,1,,1177632000000,blundonr,1255478400000,{B3D27DDD-F718-5844-ACFA-6D079AABD90A},-71.092530882999938,42.322304100000053,STREET_FEA 4170,STREET_FEA 4170,36,derived_0_50_ft,boston-sam,170352,152 Thornton St,Thornton St,42.32227173,-71.09240597,Thornton Street & Valentine Street,46,nearest_address
8881,20IH190,Camden St,112 Camden St,IS,,2009740267,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,20IH190,,,U,U,,,,,1,,1272499200000,mulline,1272499200000,{137514A3-BAC6-52C4-ADF7-BD5909903F0D},-71.081746814999974,42.337628198000061,STREET_FEA 0,STREET_FEA 0,31,derived_0_50_ft,boston-sam,162863,112 Camden St,Camden St,42.33754637,-71.08177435,Camden Street & Minnie B. Clark Way,169,nearest_address
8888,19HH126,Roxbury St,239 Roxbury St,IS,1276646400000,1908740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2400; METERED_FL=U; PLACEMENT=MIGRATED,19HH126,,,KE,KEK81-A,2009,,,,1,,1177632000000,mulline,1398384000000,{7FAFF7E2-5783-5250-80F4-C863AA658F03},-71.092913194999937,42.330228745000056,244-246 OP (STREET_FEA 3698),STREET_FEA 3698,42,derived_0_50_ft,boston-sam,342499,239 Roxbury St,Roxbury St,42.33027676,-71.09277183,King Street & Roxbury Street,101,nearest_address
8906,17IH68,Elmore St,24 Elmore St,IS,,1709740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2382; METERED_FL=U; PLACEMENT=MIGRATED,17IH68,,,SM,SMH205,1974,,,,1,,1177632000000,palaciolv,1231459200000,{1ED2F9BC-D884-5B09-8673-28F03805CF0C},-71.091252107999935,42.320359152000037,24 (STREET_FEA 1510),STREET_FEA 1510,41,derived_0_50_ft,boston-sam,53416,24 Elmore St,Elmore St,42.32042866,-71.09113060,Elmore Street & Kensington Street,40,nearest_address
8941,16IH40,Crawford St,63 Crawford St,IS,,1609740130,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2229; METERED_FL=U; PLACEMENT=MIGRATED,16IH40,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1240531200000,{58A238F6-1A8E-5398-BC81-4A132D54182F},-71.087993139999980,42.312798513000075,63 (STREET_FEA 1176),STREET_FEA 1176,64,derived_50_100_ft,boston-sam,44117,63 Crawford St,Crawford St,42.31287866,-71.08778060,Crawford Street & Humboldt Avenue,416,nearest_address
8947,17HH185,Washington St,2948-2962 Washington St,IS,,1708740184,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1046; METERED_FL=U; PLACEMENT=denapolipd,17HH185,,,US,U,,,,,1,,1253750400000,mulline,1396656000000,{0803EDB6-3A74-59EE-9BC1-FC75169BDD24},-71.096024515999943,42.317970622000075,A2 (STREET_FEA 4398),STREET_FEA 4398,53,derived_50_100_ft,boston-sam,353973,2948-2962 Washington St,Washington St,42.31783117,-71.09596811,Cobden Street & Washington Street,148,nearest_address
8948,18JH214,Perrin St,33 Perrin St,IS,1183939200000,1810740248,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=155; METERED_FL=U; PLACEMENT=MIGRATED,18JH214,,,PO,U,,,,,1,,1177632000000,mulline,1396656000000,{B900AD81-8457-5BCE-8253-07E9D1AE0AEB},-71.078936731999988,42.322080104000065,33 (STREET_FEA 3285),STREET_FEA 3285,77,derived_50_100_ft,boston-sam,352940,33 Perrin St,Perrin St,42.32222905,-71.07913953,Alaska Street & Perrin Street,278,nearest_address
8953,16HH182,Abbotsford St,18-20 Abbotsford St,IS,,1608740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,16HH182,,,MU,MUCENT,1967,,,,1,,1177632000000,palaciolv,1231372800000,{712DCE44-76AC-5AB6-9A4E-8CF3FF45AD9A},-71.092986276999966,42.314805306000039,1 OPP (STREET_FEA 114),STREET_FEA 114,70,derived_50_100_ft,boston-sam,100,18-20 Abbotsford St,Abbotsford St,42.31489866,-71.09276060,Abbotsford Street & Walnut Avenue,202,nearest_address
8954,17JH130,Harlow St,44 Harlow St,IS,,1710740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2211; METERED_FL=U; PLACEMENT=MIGRATED,17JH130,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231718400000,{8D39963C-3365-5C44-84BA-46DDAC690337},-71.073081924999940,42.319795052000075,42-44 (STREET_FEA 2020),STREET_FEA 2020,35,derived_0_50_ft,boston-sam,69529,44 Harlow St,Harlow St,42.31970867,-71.07314059,Brook Avenue & Downey Court,186,nearest_address
9000,19JH3,Albany St,909-917 Albany St,IS,,1910740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=159; METERED_FL=U; PLACEMENT=MIGRATED,19JH3,,,KE,KEK81,2009,,,,1,,1177632000000,blundonr,1244505600000,{BBF2E795-19D9-5FD1-B006-B60DA98D2CB2},-71.078678067999988,42.330647040000031,STREET_FEA 4418,STREET_FEA 4418,135,derived_100_150_ft,boston-sam,1583,909-917 Albany St,Albany St,42.33065135,-71.07817637,Albany Street & Webber Street,139,nearest_address
9008,18JH52,Burrell St,19 Burrell St,IS,,1810740214,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1039; METERED_FL=U; PLACEMENT=MIGRATED,18JH52,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231372800000,{1392FF66-3ABE-5A59-A142-21A29451DB80},-71.071610959999987,42.322638529000074,19 (STREET_FEA 748),STREET_FEA 748,34,derived_0_50_ft,boston-sam,23942,19 Burrell St,Burrell St,42.32255667,-71.07155159,Burrell Street & Clifton Street,251,nearest_address
9016,16JH126,Sargent St,23 Sargent St,IS,1159920000000,1610740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2038; METERED_FL=U; PLACEMENT=MIGRATED,16JH126,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1230076800000,{B272DC1A-BACC-5AAD-9A6A-FE672F73D38C},-71.073944604999951,42.315912354000034,23 (STREET_FEA 3796),STREET_FEA 3796,32,derived_0_50_ft,boston-sam,122938,23 Sargent St,Sargent St,42.31595087,-71.07405244,Dewey Street & Howard Avenue,269,nearest_address
9031,18JH14,Moreland St,108 Moreland St,IS,,1810740208,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,18JH14,,,MU,MUCENT,1993,,,,1,,1177632000000,mulline,1231372800000,{B07833E2-29A0-56C1-B583-88F615D7ED74},-71.076191381999934,42.322753947000081,108 (STREET_FEA 2921),STREET_FEA 2921,47,derived_0_50_ft,boston-sam,97354,108 Moreland St,Moreland St,42.32284867,-71.07607059,Blue Hill Avenue & Moreland Street,143,nearest_address
9034,18IH170,Rockville Park,15 Rockville Park,IS,1022889600000,1809740103,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4385; METERED_FL=U; PLACEMENT=MIGRATED,18IH170,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1238371200000,{64150717-74C5-5E22-BF64-96B8F7C8285F},-71.081615237999983,42.324655963000055,19 OPP (STREET_FEA 3651),STREET_FEA 3651,8,derived_0_50_ft,boston-sam,117910,15 Rockville Park,Rockville Park,42.32463426,-71.08160844,Cleveland Street & Moreland Street,257,nearest_address
9053,16JH110,Howard Ave,104 Howard Ave,IS,1067212800000,1610740005,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1331; METERED_FL=U; PLACEMENT=MIGRATED,16JH110,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{6A322CC6-A8DD-5D0D-9453-5D2E1581B811},-71.074709753999969,42.316281072000038,104 (STREET_FEA 2211),STREET_FEA 2211,44,derived_0_50_ft,boston-sam,75494,104 Howard Ave,Howard Ave,42.31620866,-71.07458059,Dewey Street & Howard Avenue,60,nearest_address
9064,18JH70,Dudley St,439 Dudley St,IS,,1810740134,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18JH70,,,US,USMET250,1981,,,,1,,1177632000000,blundonr,1255478400000,{EDBFD25A-2E2F-5E91-BFC1-C27E5B8BAF6B},-71.074974339999983,42.324438325000074,14-16 (STREET_FEA 3242),STREET_FEA 3242,59,derived_50_100_ft,boston-sam,49743,439 Dudley St,Dudley St,42.32440867,-71.07476059,Dudley Street & Partridge Place,117,nearest_address
9070,18IH172,Rockville Park,18 Rockville Park,IS,707356800000,1809740086,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4385; METERED_FL=U; PLACEMENT=MIGRATED,18IH172,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1238371200000,{06AB3CB2-05E4-5054-AA67-5DC1C85EA7AB},-71.082130812999935,42.325187624000080,14 (STREET_FEA 3651),STREET_FEA 3651,55,derived_50_100_ft,boston-sam,117914,18 Rockville Park,Rockville Park,42.32506167,-71.08201660,Cleveland Street & Moreland Street,252,nearest_address
