objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8625,28JH129,Bunker Hill Industrial Park,4 Bunker Hill Industrial Park,IS,,2810740168,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,28JH129,,,MU,U,,,,,1,,1177632000000,blundonr,1247961600000,{D5889988-9B1B-5B24-B7AA-4979B318CDB3},-71.071873061999952,42.378787061000025,STREET_FEA 734,STREET_FEA 734,98,derived_50_100_ft,boston-sam,352842,4 Bunker Hill Industrial Park,Bunker Hill Industrial Park,42.37852101,-71.07181714,Bunker Hill Industrial Park & Half Pint Way,137,nearest_address
8656,27KH174,Mount Vernon St,41 Mount Vernon St,IS,,2711740118,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2620; METERED_FL=U; PLACEMENT=MIGRATED,27KH174,,,KE,KEK81-A,1997,,,,1,,1177632000000,chalmersh,1221177600000,{E97FA2D0-E53D-52FB-9A3A-C615907E5F6D},-71.058203466999942,42.374833805000037,41 (STREET_FEA 2960),STREET_FEA 2960,31,derived_0_50_ft,boston-sam,98869,41 Mount Vernon St,Mount Vernon St,42.37484468,-71.05808959,Lowney Way & Mount Vernon Street,163,nearest_address
8664,28KH174,Corey Street,Near Corey Street & Medford Street,IS,1369958400000,2811740240,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH174,,,KE,MUCENT,1986,,,,1,,1177632000000,connorsm,1425859200000,{F3E54820-A475-5338-86D1-53B160683E65},-71.055780675999983,42.381840093000051,80 (STREET_FEA 4134),STREET_FEA 4134,404,intersection_preferred_150_plus_ft,boston-sam,343911,100 Terminal St,Terminal St,42.38290784,-71.05536464,Corey Street & Medford Street,989,nearest_intersection
8682,28KH78,Corey St,25-33 Corey St,IS,1181347200000,2811740165,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=5136; METERED_FL=U; PLACEMENT=MIGRATED,28KH78,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1220832000000,{184D288B-2299-5992-886B-DD7AC278BA18},-71.056025693999970,42.378273430000036,33 (STREET_FEA 1136),STREET_FEA 1136,59,derived_50_100_ft,boston-sam,341455,25-33 Corey St,Corey St,42.37812260,-71.05594260,Corey Street & Walford Way,48,nearest_address
8685,27LH32,First Ave,104 First Ave,IS,,2712740053,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4157; METERED_FL=U; PLACEMENT=MIGRATED,27LH32,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{0546E5AA-DCF5-5004-BC53-01C766C7266A},-71.051342155999976,42.376751477000028,105 OPP (STREET_FEA 1664),STREET_FEA 1664,55,derived_50_100_ft,boston-sam,58317,104 First Ave,First Ave,42.37660025,-71.05132646,First Avenue & Thirteenth Street,136,nearest_address
8722,27KH56,Main St,36-46 Main St,IS,,2711740201,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2109; METERED_FL=U; PLACEMENT=MIGRATED,27KH56,,,DA,ADB-84-B,1986,,,,1,,1177632000000,chalmersh,1221177600000,{1796D707-2384-5AEC-8204-BB9422369AC7},-71.062022668999987,42.372901132000038,34 (STREET_FEA 2652),STREET_FEA 2652,84,derived_50_100_ft,boston-sam,88556,36-46 Main St,Main St,42.37302318,-71.06228567,Henley Street & Main Street,32,nearest_address
8728,27KH186,Tremont St,49 Tremont St,IS,,2711740037,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3429; METERED_FL=U; PLACEMENT=MIGRATED,27KH186,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1221091200000,{1CBAD024-EE25-57AC-9078-F3D8CA726B0D},-71.058395392999955,42.376183422000054,3 OPP (STREET_FEA 2960),STREET_FEA 2960,46,derived_0_50_ft,boston-sam,352768,49 Tremont St,Tremont St,42.37621147,-71.05823023,Prospect Street & Tremont Street,88,nearest_address
8729,27KH198,Mount Vernon St,1 Mount Vernon St,IS,,2711740039,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3429; METERED_FL=U; PLACEMENT=MIGRATED,27KH198,,,US,USMET250,1990,,,,1,,1177632000000,chalmersh,1221091200000,{1E779261-65E0-529D-B3A2-823A2CB9EF88},-71.058759673999987,42.376170537000064,1 (STREET_FEA 2960),STREET_FEA 2960,20,derived_0_50_ft,boston-sam,98803,1 Mount Vernon St,Mount Vernon St,42.37617168,-71.05868659,Prospect Street & Tremont Street,90,nearest_address
8736,28JH94,Main St,460 Main St,IS,,2810740011,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,28JH94,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1221177600000,{4E173502-2CE7-588B-B509-7A5DC769EBD6},-71.071644504999938,42.382102240000052,454 (STREET_FEA 5111),STREET_FEA 5111,24,derived_0_50_ft,boston-sam,88638,460 Main St,Main St,42.38205868,-71.07171060,Charbonnier Street & Main Street,135,nearest_address
8832,27KH70,Union St,21 Union St,IS,,2711740147,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2478; METERED_FL=U; PLACEMENT=MIGRATED,27KH70,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{FE852FD3-56A5-5EB1-A4FE-BC0C415592CD},-71.064598711999963,42.374200898000026,21 (STREET_FEA 4252),STREET_FEA 4252,26,derived_0_50_ft,boston-sam,139315,21 Union St,Union St,42.37414268,-71.06454459,Lawrence Street & Union Street,79,nearest_address
8848,29JH38,Main St,544-548A Main St,IS,,2910740099,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2876; METERED_FL=U; PLACEMENT=MIGRATED,29JH38,,,MU,MUCENT,2004,,,,1,,1177632000000,denapolipd,1221004800000,{161ACB3C-0D0D-5987-9484-F3D68AA3F98D},-71.072954698999979,42.383479423000040,544 (STREET_FEA 3043),STREET_FEA 3043,101,derived_100_150_ft,boston-sam,88655,544-548A Main St,Main St,42.38372368,-71.07277660,Mishawum Street & Rutherford Avenue,154,nearest_address
8883,28KH42,Concord St,21 Concord St,IS,,2811740192,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1098; METERED_FL=U; PLACEMENT=MIGRATED,28KH42,,,US,USH205,1990,,,,1,,1177632000000,blundonr,1255478400000,{146635D5-9A47-504E-BEE0-D9DEEB80C6B1},-71.060852650999948,42.377729764000037,21 (STREET_FEA 1100),STREET_FEA 1100,25,derived_0_50_ft,boston-sam,41729,21 Concord St,Concord St,42.37771868,-71.06076059,Bunker Hill Street & Concord Street,220,nearest_address
8893,29JH54,Main St,544-548A Main St,IS,,2910740075,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2643; METERED_FL=U; PLACEMENT=MIGRATED,29JH54,,,WA,WAWB67P,1970,,,,1,,1177632000000,denapolipd,1221004800000,{83CD939C-85C1-5EA6-BCCB-224A4DC0D012},-71.072585767999954,42.383896800000059,548A-544 (STREET_FEA 2652),STREET_FEA 2652,81,derived_50_100_ft,boston-sam,88655,544-548A Main St,Main St,42.38372368,-71.07277660,Alford Street & Main Street,125,nearest_address
8901,28JH72,Dunstable St,3-59 Dunstable St,IS,,2810740156,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,28JH72,,,KE,ADB-84-B,2010,,,,1,,1177632000000,denapolipd,1220918400000,{F7CE6B18-92ED-53D5-A1C6-35A0BFC7CFFF},-71.068013135999934,42.377182784000070,27 (STREET_FEA 1408),STREET_FEA 1408,33,derived_0_50_ft,boston-sam,341382,3-59 Dunstable St,Dunstable St,42.37724277,-71.06810398,Dunstable Street & Main Street,280,nearest_address
8943,28LH57,Sixteenth Street,Near Sixteenth Street & Third Avenue,IS,1318896000000,2812740069,,,AS BUILT,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3912; METERED_FL=U; PLACEMENT=blundonr,28LH57,,,KE,KEK81-A,2011,,,,1,,1361491200000,blundonr,1361491200000,{03C7CC54-7B46-5096-9CDD-BFB149C79048},-71.049488952999980,42.378749701000061,300 (STREET_FEA 1664),STREET_FEA 1664,339,intersection_preferred_150_plus_ft,boston-sam,419338,98 Sixteenth St,Sixteenth St,42.37947505,-71.05028247,Sixteenth Street & Third Avenue,239,nearest_intersection
8975,28JH10,Parker St,44 Parker St,IS,1094860800000,2810740001,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3222; METERED_FL=U; PLACEMENT=MIGRATED,28JH10,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{697CE35C-C197-57CD-B83D-4D9BDC57573C},-71.079341124999985,42.382402726000066,103 (STREET_FEA 790),STREET_FEA 790,56,derived_50_100_ft,boston-sam,341101,44 Parker St,Parker St,42.38254189,-71.07924857,Cambridge Street & Carter Street,36,nearest_address
9038,28KH152,Old Ironsides Way,15-31 Old Ironsides Way,IS,,2811740066,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH152,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1220918400000,{F37B6FC7-1356-5EF7-86A5-7CDD70BBFA66},-71.056805853999947,42.379963030000056,40 (STREET_FEA 3147),STREET_FEA 3147,79,derived_50_100_ft,boston-sam,353151,15-31 Old Ironsides Way,Old Ironsides Way,42.37981643,-71.05659131,Medford Street & Tufts Street,298,nearest_address
9042,28KH60,Bunker Hill St,234H-236H Bunker Hill St,IS,,2811740104,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=733; METERED_FL=U; PLACEMENT=MIGRATED,28KH60,,,MU,MUCENT,1996,,,,1,,1177632000000,denapolipd,1220918400000,{A21D7353-F759-540B-999A-1A962523527E},-71.063723830999947,42.379313510000031,48 OPP (STREET_FEA 3266),STREET_FEA 3266,17,derived_0_50_ft,boston-sam,162714,234H-236H Bunker Hill St,Bunker Hill St,42.37930304,-71.06366321,Bunker Hill Street & Pearl Street,53,nearest_address
9045,27LH51,Eighth Street,Near Eighth Street & Flagship Way,IS,,2712740055,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1664; METERED_FL=U; PLACEMENT=MIGRATED,27LH51,,,MU,MUCENT,1989,,,,1,,1177632000000,blundonr,1255478400000,{16E48F79-0FEB-5543-8BEC-BAD91078A44C},-71.051796306999961,42.373064110000030,197 (STREET_FEA 1466),STREET_FEA 1466,216,intersection_preferred_150_plus_ft,boston-sam,51478,197 Eighth St,Eighth St,42.37365431,-71.05169998,Eighth Street & Flagship Way,345,nearest_intersection
9055,28KH64,Russell St,16 Russell St,IS,738892800000,2811740108,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3719; METERED_FL=U; PLACEMENT=MIGRATED,28KH64,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1220832000000,{B22B07E1-38E0-5263-9211-332FA2C967E8},-71.064841561999970,42.379244013000061,15 OPP (STREET_FEA 4047),STREET_FEA 4047,26,derived_0_50_ft,boston-sam,119639,16 Russell St,Russell St,42.37919026,-71.06477900,Russell Street & Sullivan Street,38,nearest_address
9057,29JH110,Medford St,516 Medford St,IS,,2910740091,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3897; METERED_FL=U; PLACEMENT=MIGRATED,29JH110,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1221004800000,{AFA8BF4E-E780-5A7C-9EB7-C97E81BC0FFC},-71.069761273999973,42.383664310000029,516 (STREET_FEA 2795),STREET_FEA 2795,20,derived_0_50_ft,boston-sam,93784,516 Medford St,Medford St,42.38361868,-71.06972060,Medford Street & Short Street,52,nearest_address
9136,28LH22,First Avenue,Near First Avenue & Sixteenth Street,IS,,2812740040,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3912; METERED_FL=U; PLACEMENT=MIGRATED,28LH22,,,KE,KEK81-A,1997,,,,1,,1177632000000,digiornom,1444694400000,{82289846-5371-5180-8FEC-9D63FADE1282},-71.049743430999968,42.377915561000066,106 (STREET_FEA 1664),STREET_FEA 1664,257,intersection_preferred_150_plus_ft,boston-sam,172691,246-260 First Ave,First Ave,42.37721016,-71.04977845,First Avenue & Sixteenth Street,41,nearest_intersection
9143,27KH238,Adams St,28 Adams St,IS,,2711740262,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,27KH238,,,KE,KEK81-A,1993,,,,1,,1343347200000,BlundoNR,1343347200000,{3C8D16AB-5EC1-53AD-BF3F-3AAA0AAFFCA4},-71.058271647999959,42.374149957000043,STREET_FEA 0,STREET_FEA 0,65,derived_50_100_ft,boston-sam,321,28 Adams St,Adams St,42.37422168,-71.05849359,Adams Street & Lowney Way,75,nearest_address
9163,27KH1,Wallace Ct,1 Wallace Ct,IS,788918400000,2711740093,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4583; METERED_FL=U; PLACEMENT=MIGRATED,27KH1,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1221177600000,{0844FBDF-59A5-5C75-B653-2532E19EF6F6},-71.060049813999967,42.375219573000038,1 (STREET_FEA 4353),STREET_FEA 4353,33,derived_0_50_ft,boston-sam,141804,1 Wallace Ct,Wallace Ct,42.37527868,-71.05995459,Wallace Court & Winthrop Street,68,nearest_address
9174,28KH132,Cook St,24 Cook St,IS,,2811740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1118; METERED_FL=U; PLACEMENT=MIGRATED,28KH132,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1220918400000,{86136876-4B97-50A9-83DB-EFD1FAB302E5},-71.063967545999958,42.380640693000032,24 (STREET_FEA 1117),STREET_FEA 1117,29,derived_0_50_ft,boston-sam,42323,24 Cook St,Cook St,42.38070868,-71.06402059,Cook Street & Hill Street,96,nearest_address
9200,27KH192,Monument Sq,7 Monument Sq,IS,,2711740045,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=965; METERED_FL=U; PLACEMENT=MIGRATED,27KH192,,,MU,MUCENT,1998,,,,1,,1177632000000,chalmersh,1221091200000,{089D63C8-A784-5ABF-A11E-933DCA0255BA},-71.060096834999968,42.376064366000037,7 OPP (STREET_FEA 2912),STREET_FEA 2912,86,derived_50_100_ft,boston-sam,97112,7 Monument Sq,Monument Sq,42.37589868,-71.05987059,Chestnut Street & Monument Square,27,nearest_address
9284,28JH128,N Mead St,22 N Mead St,IS,536457600000,2810740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4624; METERED_FL=U; PLACEMENT=MIGRATED,28JH128,,,US,USMET250,1987,,,,1,,1177632000000,blundonr,1255478400000,{64CCEC93-8D6C-568A-84E1-2C65758031D3},-71.066613542999960,42.381854923000049,22 (STREET_FEA 40),STREET_FEA 40,25,derived_0_50_ft,boston-sam,93573,22 N Mead St,N Mead St,42.38191868,-71.06665060,Bunker Hill Street & Mead Street,278,nearest_address
9292,28KH24,Pearl St,18 Pearl St,IS,,2811740153,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3266; METERED_FL=U; PLACEMENT=MIGRATED,28KH24,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1221004800000,{9BAE7FB7-3AEE-5864-A121-BAC7556BA8EF},-71.064640684999972,42.378548956000031,75 OPP (STREET_FEA 421),STREET_FEA 421,7,derived_0_50_ft,boston-sam,108804,18 Pearl St,Pearl St,42.37852868,-71.06464059,Bartlett Street & Pearl Street,46,nearest_address
9325,26KH769,Chelsea Street,Near Chelsea Street & New Rutherford Avenue,IS,1096502400000,2611740203,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=946; METERED_FL=U; PLACEMENT=mulline,26KH769,,,U,U,2004,,,,1,,1406246400000,connorsm,1428537600000,{9FE672C6-3A68-58BF-9901-A4D49613BC06},-71.062781901999983,42.370805105000045,STREET_FEA 8679,STREET_FEA 8679,330,intersection_preferred_150_plus_ft,boston-sam,354217,1P Warren Ave,Warren Ave,42.37031346,-71.06175278,Chelsea Street & New Rutherford Avenue,174,nearest_intersection
9357,27KH240,Warren St,33-35 Warren St,IS,1350950400000,2711740264,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3211; METERED_FL=U; PLACEMENT=ChalmersH,27KH240,,,KE,U,,,,,1,,1383177600000,mulline,1396828800000,{E607F2EE-39EC-5FB6-9B19-B8694DB92102},-71.060847440999964,42.372992831000033,35 (STREET_FEA 4384),STREET_FEA 4384,34,derived_0_50_ft,boston-sam,343085,33-35 Warren St,Warren St,42.37296795,-71.06072537,Henley Street & Park Street,29,nearest_address
9443,27KH190,Chestnut St,41 Chestnut St,IS,,2711740105,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=126; METERED_FL=U; PLACEMENT=MIGRATED,27KH190,,,US,USMET250,1990,,,,1,,1177632000000,chalmersh,1221177600000,{07D2BAA0-5AD4-5BBB-B979-D7307D5538FC},-71.059058764999975,42.375085512000055,41 (STREET_FEA 965),STREET_FEA 965,33,derived_0_50_ft,boston-sam,31588,41 Chestnut St,Chestnut St,42.37513868,-71.05896059,Adams Street & Common Street,269,nearest_address
9468,28KH40,Monument St,10 Monument St,IS,,2811740202,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1098; METERED_FL=U; PLACEMENT=MIGRATED,28KH40,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1221004800000,{001CC3A4-5CCF-53BE-98D3-414FACD8E61A},-71.060239576999948,42.377470131000052,10 (STREET_FEA 2913),STREET_FEA 2913,33,derived_0_50_ft,boston-sam,97118,10 Monument St,Monument St,42.37748968,-71.06035759,Monument Square & Monument Street,206,nearest_address
9527,27KH244,Constitution Rd,1 Constitution Rd,IS,1393891200000,2711740268,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1661; METERED_FL=U; PLACEMENT=samayoa-galvisr,27KH244,,,U,U,,,,,1,,1442880000000,samayoa-galvisr,1442880000000,{6420D143-13FA-5720-834F-306AF759FB65},-71.056130697999947,42.372392455000067,2 (STREET_FEA 4403),STREET_FEA 4403,100,derived_50_100_ft,boston-sam,157777,1 Constitution Rd,Constitution Rd,42.37265734,-71.05603906,First Avenue & Third Street,392,nearest_address
9571,27LH53,Shipway Pl,34 Shipway Pl,IS,,2712740063,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1664; METERED_FL=U; PLACEMENT=MIGRATED,27LH53,,,MH,MH929,1985,,,,1,,1177632000000,blundonr,1255478400000,{8BC8A0A7-24CA-5F95-B2EA-24506F124273},-71.050248779999947,42.376147733000039,140 (STREET_FEA 4157),STREET_FEA 4157,76,derived_50_100_ft,boston-sam,343632,34 Shipway Pl,Shipway Pl,42.37608814,-71.05052146,First Avenue & Thirteenth Street,387,nearest_address
9594,27KH231,Ellwood St,5 Ellwood St,IS,,2711740154,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3483; METERED_FL=U; PLACEMENT=MIGRATED,27KH231,,,US,USMET250,1991,,,,1,,1177632000000,chalmersh,1221177600000,{5889E7ED-1378-5BEC-87B3-5663193C468A},-71.059772629999941,42.373871772000030,16 (STREET_FEA 1497),STREET_FEA 1497,41,derived_0_50_ft,boston-sam,53013,5 Ellwood St,Ellwood St,42.37382868,-71.05963059,Ellwood Street & Putnam Street,41,nearest_address
9600,28JH44,New Rutherford Avenue,Near New Rutherford Avenue & Rutherford Avenue,IS,,2810740154,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1552; METERED_FL=U; PLACEMENT=MIGRATED,28JH44,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1220918400000,{BD31E6E4-0B06-5AFA-BDF7-46B71562D3E7},-71.069438259999970,42.377507825000066,STREET_FEA 3043,STREET_FEA 3043,220,intersection_preferred_150_plus_ft,boston-sam,164601,70-110 Dunstable St,Dunstable St,42.37763479,-71.06863648,New Rutherford Avenue & Rutherford Avenue,129,nearest_intersection
9644,29JH2,Parker St,20 Parker St,IS,,2910740112,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=6461; METERED_FL=U; PLACEMENT=MIGRATED,29JH2,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1221004800000,{B154C287-6AF5-580D-9763-979ACA677E63},-71.078949333999958,42.383267010000054,20 (STREET_FEA 3222),STREET_FEA 3222,35,derived_0_50_ft,boston-sam,107751,20 Parker St,Parker St,42.38326868,-71.07882060,Crescent Street & Hadley Street,255,nearest_address
9669,29JH102,N Quincy Pl,1 N Quincy Pl,IS,,2910740105,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3763; METERED_FL=U; PLACEMENT=MIGRATED,29JH102,,,MU,MUCENT,1963,,,,1,,1177632000000,denapolipd,1221004800000,{9F3E2AD9-EB42-5DDF-AFAF-8291328F4187},-71.067696883999986,42.383281374000035,460 (STREET_FEA 2795),STREET_FEA 2795,44,derived_0_50_ft,boston-sam,114144,1 N Quincy Pl,N Quincy Pl,42.38318613,-71.06779963,Medford Street & Saint Martin Street,30,nearest_address
9679,28LH47,Thirteenth St,199 Thirteenth St,IS,,2812740034,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4157; METERED_FL=U; PLACEMENT=MIGRATED,28LH47,,,MH,MH929,1986,,,,1,,1177632000000,denapolipd,1221004800000,{EE340638-8EBC-5B4A-B4F4-84C4CF7A1258},-71.051218098999982,42.378060288000029,STREET_FEA 4156,STREET_FEA 4156,133,derived_100_150_ft,boston-sam,343307,199 Thirteenth St,Thirteenth St,42.37837877,-71.05145923,Third Avenue & Thirteenth Street,193,nearest_address
9695,27JH36,Washington St,84 Washington St,IS,,2710740035,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4252; METERED_FL=U; PLACEMENT=MIGRATED,27JH36,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1250035200000,{C0058D34-01FC-54A9-8FA8-10DD74FF940C},-71.066889032999939,42.373885812000026,86 (STREET_FEA 4393),STREET_FEA 4393,19,derived_0_50_ft,boston-sam,145856,84 Washington St,Washington St,42.37384868,-71.06694059,Lynde Street & New Rutherford Avenue,95,nearest_address
9767,29JH118,Brighton St,45 Brighton St,IS,,2910740065,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3282; METERED_FL=U; PLACEMENT=MIGRATED,29JH118,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{EB29079E-7ED3-51BD-88BE-C4EC7B30281D},-71.077185063999934,42.384629222000058,48 OPP (STREET_FEA 673),STREET_FEA 673,87,derived_50_100_ft,boston-sam,20217,45 Brighton St,Brighton St,42.38439657,-71.07726028,Brighton Street & Perkins Street,275,nearest_address
9824,27KH90,Constitution Rd,105 Constitution Rd,IS,,2711740224,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=5648; METERED_FL=U; PLACEMENT=MIGRATED,27KH90,,,MU,MUCENT,1964,,,,1,,1177632000000,blundonr,1255478400000,{669C76D0-D30C-5C20-8BCF-81F041B15AA3},-71.058706654999980,42.372269569000025,105 (STREET_FEA 1111),STREET_FEA 1111,93,derived_50_100_ft,boston-sam,42241,105 Constitution Rd,Constitution Rd,42.37204379,-71.05886662,Constitution Plaza & Constitution Road,436,nearest_address
9828,27KH154,First Ave,32 First Ave,IS,,2711740133,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4141; METERED_FL=U; PLACEMENT=MIGRATED,27KH154,,,MU,MUCENT,1979,,,,1,,1177632000000,chalmersh,1221177600000,{96401806-FC4E-5ADE-A530-38B5AF2D3773},-71.055002194999986,42.374456616000032,STREET_FEA 1661,STREET_FEA 1661,118,derived_100_150_ft,boston-sam,165263,32 First Ave,First Ave,42.37478017,-71.05498774,Baxter Road & Fifth Street,46,nearest_address
9856,28JH124,Bunker Hill St,360 Bunker Hill St,IS,,2810740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=349; METERED_FL=U; PLACEMENT=MIGRATED,28JH124,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{54BB77DF-1D7A-5B78-A93F-8DF8A16D82B1},-71.068323794999969,42.381705691000036,360 (STREET_FEA 733),STREET_FEA 733,27,derived_0_50_ft,boston-sam,23605,360 Bunker Hill St,Bunker Hill St,42.38163868,-71.06837059,Auburn Street & Bunker Hill Street,87,nearest_address
9926,27LH4,Eighth St,197 Eighth St,IS,,2712740073,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3070; METERED_FL=U; PLACEMENT=MIGRATED,27LH4,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{53F9B2BB-9AA5-5B22-A8F4-03BF2B23070D},-71.051575537999952,42.373660330000064,197 (STREET_FEA 1466),STREET_FEA 1466,34,derived_0_50_ft,boston-sam,51478,197 Eighth St,Eighth St,42.37365431,-71.05169998,Eighth Street & Flagship Way,150,nearest_address
9959,28JH86,Lyndeboro St,20 Lyndeboro St,IS,,2810740095,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2845; METERED_FL=U; PLACEMENT=MIGRATED,28JH86,,,US,USH205,1989,,,,1,,1177632000000,blundonr,1255478400000,{E4C30BFD-7CAC-5B4C-9456-79D4AE926803},-71.070311661999938,42.379778800000054,22 (STREET_FEA 2631),STREET_FEA 2631,24,derived_0_50_ft,boston-sam,87856,20 Lyndeboro St,Lyndeboro St,42.37971868,-71.07035060,Lyndeboro Street & Middlesex Street,112,nearest_address
9977,29JH36,Main St,500 Main St,IS,,2910740121,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2876; METERED_FL=U; PLACEMENT=MIGRATED,29JH36,,,KE,KEK81-A,2005,,,,1,,1177632000000,denapolipd,1221004800000,{CB973079-3BF2-50A9-B247-4FA9C512EDA4},-71.072643943999935,42.382961101000035,500 REAR (STREET_FEA 3043),STREET_FEA 3043,98,derived_50_100_ft,boston-sam,167295,500 Main St,Main St,42.38299429,-71.07228341,Mishawum Street & Rutherford Avenue,60,nearest_address
10061,27KH249,Third St,8 Third St,IS,1393891200000,2711740273,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1661; METERED_FL=U; PLACEMENT=samayoa-galvisr,27KH249,,,U,U,,,,,1,,1442880000000,samayoa-galvisr,1442880000000,{5EC8E1B9-8BB6-5106-B8AF-5F89A8996406},-71.054825047999941,42.373138319000077,2 (STREET_FEA 4403),STREET_FEA 4403,143,derived_100_150_ft,boston-sam,459784,8 Third St,Third St,42.37281089,-71.05511694,First Avenue & Third Street,478,nearest_address
