objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
2460,26LH36,Sumner St,172-176 Sumner St,IS,801964800000,2612740029,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3203; METERED_FL=U; PLACEMENT=MIGRATED,26LH36,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1217894400000,{45C301AE-248D-56E0-AE81-5F88137F5368},-71.040649048999967,42.369360926000070,172 (STREET_FEA 4062),STREET_FEA 4062,22,derived_0_50_ft,boston-sam,132327,172-176 Sumner St,Sumner St,42.36941868,-71.04062059,Paris Street & Sumner Street,49,nearest_address
2484,30OH54,Leyden St,79 Leyden St,IS,,3015740091,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=658; METERED_FL=U; PLACEMENT=MIGRATED,30OH54,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1217894400000,{6061CB48-D1E5-5769-A6AC-13718F802CFE},-71.009453434999955,42.389602057000047,79 (STREET_FEA 2538),STREET_FEA 2538,39,derived_0_50_ft,boston-sam,85843,79 Leyden St,Leyden St,42.38949868,-71.00942058,Ashley Street & Boardman Street,470,nearest_address
2531,30PH18,Bennington Street,Near Bennington Street & Leverett Avenue,IS,,3016740001,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4811; METERED_FL=U; PLACEMENT=MIGRATED,30PH18,,,KE,KEK81,2009,,,,1,,1177632000000,mulline,1217894400000,{E2F00D57-A5BB-5DA4-BB25-AC0ACDA4625D},-70.995226021999940,42.391910323000047,STREET_FEA 503,STREET_FEA 503,728,intersection_preferred_150_plus_ft,boston-sam,14607,1240 Bennington St,Bennington St,42.39042974,-70.99704502,Bennington Street & Leverett Avenue,884,nearest_intersection
2550,31OH2,Mcclellan Highway,Near Mcclellan Highway & Waldemar Avenue,IS,315532800000,3115740001,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=4532; METERED_FL=U; PLACEMENT=MIGRATED,31OH2,,,KE,KEK81-A,2008,,,,1,,1177632000000,mulline,1426204800000,{1A2CA507-4CC1-5860-9362-62115163E9B2},-71.010429975999955,42.393537483000046,250 OPP (STREET_FEA 4341),STREET_FEA 4341,160,intersection_preferred_150_plus_ft,boston-sam,141490,295 Waldemar Ave,Waldemar Ave,42.39368968,-71.01098950,Mcclellan Highway & Waldemar Avenue,264,nearest_intersection
2579,26MH48,Sumner St,312 Sumner St,IS,,2613740115,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1154; METERED_FL=U; PLACEMENT=MIGRATED,26MH48,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{980AD637-E65E-5F2D-897A-E3201E4CCDC6},-71.036385244999963,42.367493310000043,308-310 (STREET_FEA 4062),STREET_FEA 4062,36,derived_0_50_ft,boston-sam,132388,312 Sumner St,Sumner St,42.36756668,-71.03629658,Sumner Street & Wilbur Court,71,nearest_address
2596,26MH146,Cottage St,194 Cottage St,IS,536457600000,2613740015,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,26MH146,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1244505600000,{8E688418-629F-52F7-9342-2FDF59B3DDD2},-71.032093457999963,42.370652814000039,194 (STREET_FEA 1154),STREET_FEA 1154,35,derived_0_50_ft,boston-sam,43456,194 Cottage St,Cottage St,42.37070868,-71.03220058,Cottage Street & Porter Street,38,nearest_address
2628,26LH44,Sumner St,90-112 Sumner St,IS,801964800000,2612740015,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2573; METERED_FL=U; PLACEMENT=MIGRATED,26LH44,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1217894400000,{38541E06-FCDA-593B-9EEE-D91C355931EA},-71.042623181999943,42.370214224000051,60-82 (STREET_FEA 4062),STREET_FEA 4062,72,derived_50_100_ft,boston-sam,132522,90-112 Sumner St,Sumner St,42.37021468,-71.04235359,Liverpool Street & Sumner Street,35,nearest_address
2629,30OH118,Faywood Ave,180-188 Faywood Ave,IS,,3015740023,,,GIS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=4272; METERED_FL=U; PLACEMENT=MIGRATED,30OH118,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{6630D8BB-C43F-5E4A-92A4-0B5B4AA799BB},-71.007700131999968,42.392190441000025,179 (STREET_FEA 1629),STREET_FEA 1629,99,derived_50_100_ft,boston-sam,350614,180-188 Faywood Ave,Faywood Ave,42.39201814,-71.00798266,Faywood Avenue & Vallar Road,209,nearest_address
2702,30OH104,Montmorenci Ave,4 Montmorenci Ave,IS,,3015740038,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=3167; METERED_FL=U; PLACEMENT=MIGRATED,30OH104,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1217894400000,{604E4931-22A3-5874-89CB-5BD7AAA2D4E4},-71.009474994999948,42.391525710000053,8 (STREET_FEA 2905),STREET_FEA 2905,49,derived_0_50_ft,boston-sam,96733,4 Montmorenci Ave,Montmorenci Ave,42.39162868,-71.00959058,Montmorenci Avenue & Orient Avenue,115,nearest_address
2703,29NH38,Moore St,10 Moore St,IS,897955200000,2914740044,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4637; METERED_FL=U; PLACEMENT=MIGRATED,29NH38,,,MU,MUCENT,1982,,,,1,,1177632000000,chalmersh,1217980800000,{37A741FA-F068-5422-AED4-E0551EDE03DB},-71.020408088999943,42.383877807000033,STREET_FEA 2916,STREET_FEA 2916,77,derived_50_100_ft,boston-sam,352923,10 Moore St,Moore St,42.38382618,-71.02013231,Mcclellan Highway & Moore Street,94,nearest_address
2724,27MH126,Saratoga St,103 Saratoga St,IS,,2713740004,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2708; METERED_FL=U; PLACEMENT=MIGRATED,27MH126,,,MH,MH929,1988,,,,1,,1177632000000,denapolipd,1217894400000,{E4EB2643-7FE2-50DF-B0EC-FB39E34918E9},-71.036094399999968,42.376639190000049,101 (STREET_FEA 3793),STREET_FEA 3793,28,derived_0_50_ft,boston-sam,122390,103 Saratoga St,Saratoga St,42.37660368,-71.03600058,Marion Street & Saratoga Street,44,nearest_address
2747,29OH96,Saint Edward Rd,44 Saint Edward Rd,IS,,2915740058,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=411; METERED_FL=U; PLACEMENT=MIGRATED,29OH96,,,MU,MUCENT,1985,,,,1,,1177632000000,blundonr,1255478400000,{23671A1C-85F0-5AC5-89CF-F7499E9E2C66},-71.002475268999945,42.385893586000066,44 (STREET_FEA 3750),STREET_FEA 3750,51,derived_50_100_ft,boston-sam,121020,44 Saint Edward Rd,Saint Edward Rd,42.38592868,-71.00266057,Barnes Avenue & Saint Edward Road,62,nearest_address
2761,29NH66,Wordsworth St,52 Wordsworth St,IS,567993600000,2914740024,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3793; METERED_FL=U; PLACEMENT=MIGRATED,29NH66,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1217980800000,{5C5D76C1-D8FB-585C-8439-562F652A7865},-71.017429408999988,42.384972213000026,52 (STREET_FEA 4637),STREET_FEA 4637,43,derived_0_50_ft,boston-sam,152645,52 Wordsworth St,Wordsworth St,42.38508868,-71.01744058,Byron Street & Saratoga Street,422,nearest_address
2832,29MH22,Condor St,215 Condor St,IS,1222473600000,2913740010,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3484; METERED_FL=U; PLACEMENT=MIGRATED,29MH22,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1279152000000,{B5130834-55A3-563F-9F93-4DFD71861176},-71.032419609999977,42.382632731000058,213 OPP (STREET_FEA 1102),STREET_FEA 1102,74,derived_50_100_ft,boston-sam,42032,215 Condor St,Condor St,42.38246468,-71.03226258,Condor Street & Putnam Street,263,nearest_address
2845,24NH13,John E. Pfeifer Way,Near John E. Pfeifer Way & Marginal Street,IS,,2414740016,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24NH13,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{EF232933-5F7F-5E79-B319-D56C83248D90},-71.025570821999963,42.357754222000040,STREET_FEA 465,STREET_FEA 465,685,intersection_preferred_150_plus_ft,boston-sam,155864,101 Harborside Dr,Harborside Dr,42.35920733,-71.02719231,John E. Pfeifer Way & Marginal Street,2311,nearest_intersection
2851,27MH78,Paris St,172 Paris St,IS,,2713740106,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,27MH78,,,MU,MUCENT,1976,,,,1,,1177632000000,denapolipd,1217894400000,{1D426D3F-F173-5858-A996-6E74A2E14B09},-71.035959704999982,42.373913912000035,172 (STREET_FEA 3203),STREET_FEA 3203,32,derived_0_50_ft,boston-sam,106483,172 Paris St,Paris St,42.37397868,-71.03604058,George R. Visconti Road & Paris Street,86,nearest_address
2875,28MH174,Chelsea St,369 Chelsea St,IS,,2813740133,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=503; METERED_FL=U; PLACEMENT=MIGRATED,28MH174,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1217894400000,{053C05E9-1686-5420-B5EF-9AA33D33A0C8},-71.028573167999980,42.378557855000054,365-367 (STREET_FEA 947),STREET_FEA 947,43,derived_0_50_ft,boston-sam,30530,369 Chelsea St,Chelsea St,42.37858868,-71.02842058,Bennington Street & Chelsea Street,69,nearest_address
2909,27NH19,Frankfort Street,Near Frankfort Street & Prescott Street,IS,,2714740017,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27NH19,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{C8ADD539-856F-57D9-B0FD-DBB8A0D0A15E},-71.023630900999933,42.374698017000071,STREET_FEA 3381,STREET_FEA 3381,186,intersection_preferred_150_plus_ft,boston-sam,341289,240 Prescott St,Prescott St,42.37500695,-71.02307961,Frankfort Street & Prescott Street,1215,nearest_intersection
2917,28NH36,Chelsea St,439 Chelsea St,IS,,2814740098,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=12; METERED_FL=U; PLACEMENT=blundonr,28NH36,,,US,USMET250,1988,,,,1,,1357516800000,blundonr,1357516800000,{CADB2DB2-9039-5FFA-916F-B2AAA6BA3FB9},-71.025506049999933,42.381433072000050,439 (STREET_FEA 947),STREET_FEA 947,106,derived_100_150_ft,boston-sam,30570,439 Chelsea St,Chelsea St,42.38114663,-71.02543275,Chelsea Street & East Eagle Street,66,nearest_address
2951,25NH27,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740035,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH27,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{DA75CE9C-8F94-5B5E-99A9-0BBAD8736687},-71.018046829999946,42.360392971000067,STREET_FEA 2097,STREET_FEA 2097,850,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,2505,nearest_intersection
2970,26MH178,Lamson Ct,2 Lamson Ct,IS,,2613740193,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2441; METERED_FL=U; PLACEMENT=denapolipd,26MH178,,,MU,MUCENT,2002,,,,1,,1247702400000,blundonr,1249430400000,{115BEAD7-DDCE-5E4D-A3A1-75E3FA6D6317},-71.032811183999968,42.366238055000053,16 (STREET_FEA 2442),STREET_FEA 2442,24,derived_0_50_ft,boston-sam,83673,2 Lamson Ct,Lamson Ct,42.36624868,-71.03290058,Lamson Court & Lamson Street,20,nearest_address
3001,25NH9,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740019,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH9,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{BC8ADD40-AC41-595C-8B31-6AEE5DD3C560},-71.017200067999966,42.363377893000063,STREET_FEA 3349,STREET_FEA 3349,461,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,1525,nearest_intersection
3002,26NH54,Airport Road,Near Airport Road & Hotel Drive,IS,,2614740078,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH54,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{F59A766D-9536-551B-B854-AB7B338848CA},-71.026031686999943,42.369272277000050,STREET_FEA 1703,STREET_FEA 1703,277,intersection_preferred_150_plus_ft,boston-sam,438036,20 Hotel Dr,Hotel Dr,42.36969684,-71.02517868,Airport Road & Hotel Drive,228,nearest_intersection
3009,25NH54,Massachusetts Turnpike,Near Massachusetts Turnpike & Ted Williams Tunnel,IS,,2514740047,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH54,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{42C10C95-D20C-5C52-AB9E-6773907851EE},-71.025329944999953,42.365492678000066,STREET_FEA 2010,STREET_FEA 2010,407,intersection_preferred_150_plus_ft,boston-sam,347660,16 Transportation Way,Transportation Way,42.36640924,-71.02619694,Massachusetts Turnpike & Ted Williams Tunnel,126,nearest_intersection
3030,29OH20,Bennington St,759 Bennington St,IS,,2915740075,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4223; METERED_FL=U; PLACEMENT=MIGRATED,29OH20,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{7498B6CA-47D2-5DEB-9BF0-3AB3976B5583},-71.011030381999944,42.385138507000079,759 (STREET_FEA 503),STREET_FEA 503,51,derived_50_100_ft,boston-sam,14933,759 Bennington St,Bennington St,42.38502868,-71.01091058,Bennington Street & Trident Street,207,nearest_address
3044,28MH18,Meridian St,305-307 Meridian St,IS,,2813740188,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2537; METERED_FL=U; PLACEMENT=MIGRATED,28MH18,,,KE,KEK81,2010,,,,1,,1177632000000,blundonr,1255478400000,{65B4CFE5-CBB3-5EE9-9EB8-99645DAFAA9D},-71.039074785999958,42.377246740000032,305 (STREET_FEA 2824),STREET_FEA 2824,29,derived_0_50_ft,boston-sam,167625,305-307 Meridian St,Meridian St,42.37732188,-71.03903599,Lexington Street & Meridian Street,47,nearest_address
3130,26MH32,S Bremen St,2-10 S Bremen St,IS,,2613740103,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4062; METERED_FL=U; PLACEMENT=MIGRATED,26MH32,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1217894400000,{B63AEE80-8139-5024-AC2B-23456325617C},-71.039460155999961,42.367907804000026,30 (STREET_FEA 46),STREET_FEA 46,100,derived_50_100_ft,boston-sam,343047,2-10 S Bremen St,S Bremen St,42.36818211,-71.03941974,Bremen Street & South Bremen Street,267,nearest_address
3174,26MH64,Everett St,198 Everett St,IS,,2613740169,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=270; METERED_FL=U; PLACEMENT=MIGRATED,26MH64,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{A49C0789-96EA-5A8F-AC02-92C1E35ED77D},-71.031197123999959,42.366035261000036,198 (STREET_FEA 1578),STREET_FEA 1578,27,derived_0_50_ft,boston-sam,55085,198 Everett St,Everett St,42.36610868,-71.03118058,Aramon Street & Everett Street,36,nearest_address
3186,27MH34,Saratoga St,7 Saratoga St,IS,,2713740043,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3793; METERED_FL=U; PLACEMENT=MIGRATED,27MH34,,,KE,KEK81,2010,,,,1,,1177632000000,blundonr,1255478400000,{E610BD0F-7019-53D8-B9C0-10AC77DC56D0},-71.038950692999947,42.375588220000054,35 (STREET_FEA 2824),STREET_FEA 2824,31,derived_0_50_ft,boston-sam,169447,7 Saratoga St,Saratoga St,42.37558199,-71.03883610,Central Square North & Meridian Street,42,nearest_address
3201,26LH42,London St,4-28 London St,IS,770428800000,2612740023,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2587; METERED_FL=U; PLACEMENT=MIGRATED,26LH42,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1217894400000,{8AF13C85-F92C-59CE-9479-16CA30E57D21},-71.042009646999986,42.369942761000061,90-112 (STREET_FEA 4062),STREET_FEA 4062,88,derived_50_100_ft,boston-sam,87052,4-28 London St,London St,42.37014868,-71.04183659,London Street & Private Way,49,nearest_address
3214,27MH130,Putnam St,199 Putnam St,IS,,2713740005,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=659; METERED_FL=U; PLACEMENT=MIGRATED,27MH130,,,KE,KEK81-A,2003,,,,1,,1177632000000,blundonr,1255478400000,{D05CB50A-8C27-561E-8D9A-59583646F6F5},-71.030031125999983,42.376583756000059,199 (STREET_FEA 3484),STREET_FEA 3484,24,derived_0_50_ft,boston-sam,113654,199 Putnam St,Putnam St,42.37657868,-71.03012058,Bremen Street & Putnam Street,37,nearest_address
3216,26LH54,London St,34-44 London St,IS,,2612740005,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2587; METERED_FL=U; PLACEMENT=MIGRATED,26LH54,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1244505600000,{53832BA4-5276-52FC-A814-47CC2452231E},-71.040897052999981,42.370939382000074,70 OPP (STREET_FEA 2763),STREET_FEA 2763,89,derived_50_100_ft,boston-sam,419274,34-44 London St,London St,42.37092424,-71.04122796,London Street & Maverick Street,37,nearest_address
3257,27NH45,Prescott St,190 Prescott St,IS,1395792000000,2714740037,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=digiornom,27NH45,,,U,U,,,,,1,,1449705600000,digiornom,1449705600000,{13FB1BFD-A004-5D47-9DD8-59A4137B5F5B},-71.026496454999972,42.376353029000029,237 (STREET_FEA 3381),STREET_FEA 3381,126,derived_100_150_ft,boston-sam,347655,190 Prescott St,Prescott St,42.37669625,-71.02642745,Frankfort Street & Prescott Street,238,nearest_address
3264,27NH46,Prescott St,196 Prescott St,IS,1395792000000,2714740038,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=148; METERED_FL=U; PLACEMENT=digiornom,27NH46,,,U,U,,,,,1,,1449705600000,digiornom,1449705600000,{3EACBD60-1DC8-566D-8589-09684A8F0644},-71.024709810999980,42.375214090000043,237 (STREET_FEA 3381),STREET_FEA 3381,97,derived_50_100_ft,boston-sam,351938,196 Prescott St,Prescott St,42.37542655,-71.02449270,Frankfort Street & Prescott Street,872,nearest_address
3273,25NH22,Harborside Drive,Near Harborside Drive & Hotel Drive,IS,,2514740031,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH22,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{E40DAA59-56AC-585D-AD6E-70E3E8045D85},-71.021081764999963,42.361578406000035,STREET_FEA 4460,STREET_FEA 4460,772,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Harborside Drive & Hotel Drive,1666,nearest_intersection
3275,27NH47,Prescott St,235 Prescott St,IS,1395792000000,2714740039,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=148; METERED_FL=U; PLACEMENT=digiornom,27NH47,,,U,U,,,,,1,,1449705600000,digiornom,1449705600000,{4006C3FA-A3F1-5155-BB71-DC58CA814497},-71.025327331999961,42.375608387000057,237 (STREET_FEA 3381),STREET_FEA 3381,73,derived_50_100_ft,boston-sam,172660,235 Prescott St,Prescott St,42.37557799,-71.02559704,Frankfort Street & Prescott Street,653,nearest_address
3282,26NH14,Airport Way,Near Airport Way & Logan Memorial Way,IS,,2614740038,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH14,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{C129BBC6-94D8-5807-B903-8CF4DA4BCB91},-71.021786568999971,42.368318192000061,STREET_FEA 2250,STREET_FEA 2250,245,intersection_preferred_150_plus_ft,boston-sam,341350,550 Terminal Rd,Terminal Rd,42.36832578,-71.02087653,Airport Way & Logan Memorial Way,150,nearest_intersection
3297,25NH58,Harborside Drive,Near Harborside Drive & Hotel Drive,IS,,2514740051,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH58,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{8F7B60FA-53A3-50F1-ADCC-1B8BB187F497},-71.025413491999984,42.362811760000056,STREET_FEA 2010,STREET_FEA 2010,233,intersection_preferred_150_plus_ft,boston-sam,155970,1 Harborside Dr,Harborside Dr,42.36341737,-71.02569939,Harborside Drive & Hotel Drive,810,nearest_intersection
3319,28MH4,Border St,293 Border St,IS,,2813740207,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2537; METERED_FL=U; PLACEMENT=MIGRATED,28MH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1221004800000,{437503A2-10F4-5740-9745-0E992A6FD795},-71.040017647999946,42.377688033000027,272-282 (STREET_FEA 588),STREET_FEA 588,68,derived_50_100_ft,boston-sam,446404,293 Border St,Border St,42.37758762,-71.03980366,Border Street & Lexington Street,207,nearest_address
3348,30OH92,Beachview Rd,33 Beachview Rd,IS,,3015740061,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=3167; METERED_FL=U; PLACEMENT=MIGRATED,30OH92,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1217894400000,{5020980D-0AAB-5EBA-9739-F03B1A88A408},-71.003035955999962,42.390731905000052,33 (STREET_FEA 443),STREET_FEA 443,44,derived_0_50_ft,boston-sam,9436,33 Beachview Rd,Beachview Rd,42.39083868,-71.00296057,Orient Avenue & Sea View Avenue,308,nearest_address
3378,30OH96,Beachview Rd,110 Beachview Rd,IS,,3015740042,,,MANUAL,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1385; METERED_FL=U; PLACEMENT=MIGRATED,30OH96,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1217894400000,{47BB8F98-DCE5-5271-99C4-CF438BA50DEF},-71.005023279999989,42.391464492000068,81 (STREET_FEA 443),STREET_FEA 443,57,derived_50_100_ft,boston-sam,156543,110 Beachview Rd,Beachview Rd,42.39162124,-71.00504972,Crestway Road & Faywood Avenue,265,nearest_address
3392,27MH124,Bennington St,113 Bennington St,IS,,2713740011,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2078; METERED_FL=U; PLACEMENT=MIGRATED,27MH124,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1330560000000,{33E385F4-E47C-5C5E-B83A-7679F216FCED},-71.034687345999941,42.376396964000037,113 (STREET_FEA 503),STREET_FEA 503,16,derived_0_50_ft,boston-sam,14575,113 Bennington St,Bennington St,42.37636868,-71.03464058,Havre Street & Marion Street,309,nearest_address
3413,26LH26,Lewis St,50 Lewis St,IS,,2612740063,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2528; METERED_FL=U; PLACEMENT=MIGRATED,26LH26,,,MU,MUCENT,1994,,,,1,,1177632000000,denapolipd,1217894400000,{825194F6-2EA4-59A0-AEBE-45522FD80893},-71.041158351999968,42.366936688000067,29 (STREET_FEA 2702),STREET_FEA 2702,60,derived_50_100_ft,boston-sam,355179,50 Lewis St,Lewis St,42.36686683,-71.04095755,Lewis Street & Marginal Street,210,nearest_address
3424,28MH88,Saratoga St,227 Saratoga St,IS,,2813740170,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH88,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{A355BD9A-5767-54D4-9088-E62FA88354AD},-71.033079314999952,42.377782286000070,225 (STREET_FEA 3793),STREET_FEA 3793,33,derived_0_50_ft,boston-sam,122555,227 Saratoga St,Saratoga St,42.37771868,-71.03299058,Brooks Street & Saratoga Street,301,nearest_address
3439,27MH20,Border St,255 Border St,IS,1238716800000,2713740015,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2537; METERED_FL=U; PLACEMENT=MIGRATED,27MH20,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1288051200000,{59986D73-1E06-59BB-85D2-B3BB32572A35},-71.039900330999956,42.376432696000052,245 OPP (STREET_FEA 588),STREET_FEA 588,113,derived_100_150_ft,boston-sam,17005,255 Border St,Border St,42.37669868,-71.03968059,Meridian Street & Princeton Street,205,nearest_address
3509,29OH88,Saratoga St,1109 Saratoga St,IS,,2915740084,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3750; METERED_FL=U; PLACEMENT=MIGRATED,29OH88,,,MU,MUCENT,1985,,,,1,,1177632000000,blundonr,1255478400000,{45F46944-7CAF-53AB-8AF4-5EC94104695E},-71.002099827999984,42.384917426000072,1109 (STREET_FEA 3793),STREET_FEA 3793,38,derived_0_50_ft,boston-sam,122438,1109 Saratoga St,Saratoga St,42.38483868,-71.00219057,Saint Edward Road & Saratoga Street,267,nearest_address
3536,29PH53,Barnes Avenue,Near Barnes Avenue & Shawsheen Road,IS,,2916740055,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=411; METERED_FL=U; PLACEMENT=mulline,29PH53,,,U,U,,,,,1,,1227571200000,blundonr,1244419200000,{020D03F4-BBDC-5538-BE5A-AA3D7A5462E1},-70.998965856999973,42.385166353000045,STREET_FEA 3750,STREET_FEA 3750,150,intersection_preferred_150_plus_ft,boston-sam,14521,1023-1081 Bennington St,Bennington St,42.38548035,-70.99860571,Barnes Avenue & Shawsheen Road,353,nearest_intersection
3604,29OH80,Bayswater St,120-122 Bayswater St,IS,473385600000,2915740103,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3870; METERED_FL=U; PLACEMENT=MIGRATED,29OH80,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{8026D512-05C0-5649-8C88-656D2727DD03},-71.001888347999966,42.383587556000066,120-122 (STREET_FEA 439),STREET_FEA 439,48,derived_0_50_ft,boston-sam,9228,120-122 Bayswater St,Bayswater St,42.38369268,-71.00177757,Bayswater Street & Shawsheen Road,126,nearest_address
