objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
167,16KH132,Dorchester Ave,1155-1161 Dorchester Ave,IS,631152000000,1611740220,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3616; METERED_FL=U; PLACEMENT=MIGRATED,16KH132,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1225065600000,{6CFA93FB-B233-5330-B0DC-A0AA99368BC2},-71.058404702999951,42.311246161000042,45 OPP (STREET_FEA 1296),STREET_FEA 1296,96,derived_50_100_ft,boston-sam,340870,1155-1161 Dorchester Ave,Dorchester Ave,42.31131296,-71.05806035,Deer Street & Dunn Street,102,nearest_address
169,14IH62,Blue Hill Ave,562A-562 Blue Hill Ave,IS,1244160000000,1409740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3838; METERED_FL=U; PLACEMENT=MIGRATED,14IH62,,,KE,U,2008,,,,1,,1177632000000,chalmersh,1266364800000,{187EC0C9-338E-55F7-9544-82CE67650837},-71.084554408999963,42.305101349000040,562-562A (STREET_FEA 568),STREET_FEA 568,70,derived_50_100_ft,boston-sam,162185,562A-562 Blue Hill Ave,Blue Hill Ave,42.30504136,-71.08430830,Blue Hill Avenue & Seaver Street,57,nearest_address
171,14KH132,Leonard St,76 Leonard St,IS,,1411740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1022; METERED_FL=U; PLACEMENT=MIGRATED,14KH132,,,US,USSEN,1980,,,,1,,1177632000000,chalmersh,1233187200000,{1956584D-D581-525C-9520-CA68A2B18FBE},-71.056732803999978,42.302161447000060,76 (STREET_FEA 2514),STREET_FEA 2514,36,derived_0_50_ft,boston-sam,85176,76 Leonard St,Leonard St,42.30225866,-71.05676059,Clayton Street & Leonard Street,117,nearest_address
173,17KH70,Sumner St,91 Sumner St,IS,1147219200000,1711740225,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4059; METERED_FL=U; PLACEMENT=MIGRATED,17KH70,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1220832000000,{E091D605-9051-5A8E-BC9A-87FFC73EDDEF},-71.062563914999942,42.316528196000036,91 (STREET_FEA 4063),STREET_FEA 4063,31,derived_0_50_ft,boston-sam,340185,91 Sumner St,Sumner St,42.31652264,-71.06268037,Sumner Square & Sumner Street,42,nearest_address
175,17KH66,Sumner Park,9 Sumner Park,IS,1146441600000,1711740227,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4063; METERED_FL=U; PLACEMENT=MIGRATED,17KH66,,,MU,MUCENT,2004,,,,1,,1177632000000,chalmersh,1221523200000,{88871B8B-DA36-5E5F-A58A-0D84999287E5},-71.063153687999943,42.316872753000041,9 (STREET_FEA 4059),STREET_FEA 4059,54,derived_50_100_ft,boston-sam,132261,9 Sumner Park,Sumner Park,42.31699866,-71.06305059,Sumner Park & Sumner Street,204,nearest_address
176,14JH34,Erie St,1-11 Erie St,IS,,1410740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1635; METERED_FL=U; PLACEMENT=MIGRATED,14JH34,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{3D2376B8-831A-5378-ABEE-9DDD5A3EF1B4},-71.078704554999945,42.303469045000043,179-183 (STREET_FEA 4398),STREET_FEA 4398,64,derived_50_100_ft,boston-sam,158002,1-11 Erie St,Erie St,42.30330377,-71.07878010,Erie Street & Washington Street,55,nearest_address
202,12IH6,Harvard St,416 Harvard St,IS,1070582400000,1209740093,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1588; METERED_FL=U; PLACEMENT=MIGRATED,12IH6,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{D91107FF-07F2-5FC7-8489-5B3433CAD0A2},-71.092018072999963,42.290323097000055,420 OPP (STREET_FEA 5784),STREET_FEA 5784,82,derived_50_100_ft,boston-sam,420962,416 Harvard St,Harvard St,42.29020570,-71.09175719,Fabyan Street & Harvard Street,48,nearest_address
204,13LH46,Ashland St,39-41 Ashland St,IS,,1312740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=321; METERED_FL=U; PLACEMENT=MIGRATED,13LH46,,,US,USSEN,1986,,,,1,,1177632000000,chalmersh,1231891200000,{942222FB-8849-58ED-9196-F9214EA3ECD3},-71.051148624999939,42.299801040000034,46 OPP (STREET_FEA 1573),STREET_FEA 1573,46,derived_0_50_ft,boston-sam,5216,39-41 Ashland St,Ashland St,42.29969866,-71.05125058,Ashland Street & Everdean Street,35,nearest_address
219,15JH198,Oldfields Rd,34 Oldfields Rd,IS,1250208000000,1510740182,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1069; METERED_FL=U; PLACEMENT=denapolipd,15JH198,,,KE,KEK81-A,2009,,,,1,,1292803200000,hoffmanr,1457049600000,{DDEBC52A-9388-5C0B-BFBC-D0D969502120},-71.079001681999955,42.307456643000080,34 (STREET_FEA 3150),STREET_FEA 3150,40,derived_0_50_ft,boston-sam,105223,34 Oldfields Rd,Oldfields Rd,42.30734866,-71.07898059,Bishop Joe L. Smith Way & Geneva Avenue,230,nearest_address
224,14KH128,Dickens St,46 Dickens St,IS,,1411740160,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=836; METERED_FL=U; PLACEMENT=MIGRATED,14KH128,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{7DE98710-C9D2-579C-B4B0-07A16EDD2CC2},-71.057086712999933,42.301052853000044,42 (STREET_FEA 1336),STREET_FEA 1336,53,derived_50_100_ft,boston-sam,47728,46 Dickens St,Dickens St,42.30118866,-71.05702059,Cassnet Street & Dickens Street,149,nearest_address
230,13KH150,Victory Rd,14 Victory Rd,IS,,1311740147,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4201; METERED_FL=U; PLACEMENT=MIGRATED,13KH150,,,MU,MUCENT,1985,,,,1,,1177632000000,denapolipd,1224633600000,{86CE8D89-31DF-515A-9813-E1465EF6BCE1},-71.055545287999962,42.295774624000046,15 (STREET_FEA 4305),STREET_FEA 4305,83,derived_50_100_ft,boston-sam,140592,14 Victory Rd,Victory Rd,42.29599866,-71.05548059,Train Street & Victory Road,50,nearest_address
232,10KH16,Hurlcroft Ave,2-4 Hurlcroft Ave,IS,,1011740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4278; METERED_FL=U; PLACEMENT=MIGRATED,10KH16,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1231718400000,{2DE77500-2892-570C-A88B-A40703983180},-71.065437122999981,42.282025791000081,2016 OPP (STREET_FEA 1360),STREET_FEA 1360,41,derived_0_50_ft,boston-sam,76861,2-4 Hurlcroft Ave,Hurlcroft Ave,42.28201866,-71.06559059,Dorchester Avenue & Van Winkle Street,32,nearest_address
235,14KH166,Clayton St,60 Clayton St,IS,878256000000,1411740115,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2514; METERED_FL=U; PLACEMENT=MIGRATED,14KH166,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1233187200000,{A85B9963-EF68-5F9A-B78E-2EA5316F5CE8},-71.056261164999967,42.302245413000037,60 (STREET_FEA 1022),STREET_FEA 1022,50,derived_0_50_ft,boston-sam,33703,60 Clayton St,Clayton St,42.30218866,-71.05609059,Clayton Street & Leonard Street,16,nearest_address
237,11IH58,Harwood St,42 Harwood St,IS,725846400000,1109740207,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2623; METERED_FL=U; PLACEMENT=MIGRATED,11IH58,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1233014400000,{B04F0D56-B6DF-5CB7-9ED7-B2E9A1D54FE2},-71.088381869999978,42.285637810000026,42 OPP (STREET_FEA 2061),STREET_FEA 2061,66,derived_50_100_ft,boston-sam,71065,42 Harwood St,Harwood St,42.28545774,-71.08835964,Harwood Street & Lucerne Street,168,nearest_address
242,18LH3,Von Hillern St,71 Von Hillern St,IS,,1812740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2580; METERED_FL=U; PLACEMENT=MIGRATED,18LH3,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{75836B53-E4DC-5C8D-8D10-1AF4F996A934},-71.053769466999938,42.322709276000069,STREET_FEA 4325,STREET_FEA 4325,47,derived_0_50_ft,boston-sam,141011,71 Von Hillern St,Von Hillern St,42.32277867,-71.05362059,Locust Street & Von Hillern Street,312,nearest_address
246,17KH94,Chase St,20 Chase St,IS,,1711740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=8; METERED_FL=U; PLACEMENT=MIGRATED,17KH94,,,US,USSEN,1981,,,,1,,1177632000000,denapolipd,1220918400000,{D384F484-F0AF-5853-A64A-969782E96DC4},-71.059711403999984,42.318723286000079,22 (STREET_FEA 938),STREET_FEA 938,41,derived_0_50_ft,boston-sam,30067,20 Chase St,Chase St,42.31869867,-71.05986059,Chase Street & East Cottage Street,59,nearest_address
248,14JH116,Geneva Ave,359 Geneva Ave,IS,,1410740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3130; METERED_FL=U; PLACEMENT=MIGRATED,14JH116,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1233187200000,{02D5558C-EF5E-59DB-B295-12A0BC7A873E},-71.069154864999973,42.301988009000070,358 OPP (STREET_FEA 1800),STREET_FEA 1800,46,derived_0_50_ft,boston-sam,63313,359 Geneva Ave,Geneva Ave,42.30193866,-71.06931059,Geneva Avenue & Oakley Street,76,nearest_address
249,11KH186,Beaumont St,17 Beaumont St,IS,,1111740211,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=413; METERED_FL=U; PLACEMENT=MIGRATED,11KH186,,,US,USSEN,1986,,,,1,,1177632000000,connorsm,1233705600000,{0B9A1CAB-1E0A-58EE-BC86-C3FD0FC76EC5},-71.060182305999945,42.284655171000054,17 (STREET_FEA 455),STREET_FEA 455,83,derived_50_100_ft,boston-sam,12936,17 Beaumont St,Beaumont St,42.28442866,-71.06022059,Barrington Road & Beaumont Street,13,nearest_address
254,15LH30,Savin Hill Ave,202 Savin Hill Ave,IS,738892800000,1512740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1886; METERED_FL=U; PLACEMENT=MIGRATED,15LH30,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{C0FA31D2-3A98-5692-B967-5CF47478B2E5},-71.049036474999980,42.308774821000043,202 (STREET_FEA 3801),STREET_FEA 3801,66,derived_50_100_ft,boston-sam,123261,202 Savin Hill Ave,Savin Hill Ave,42.30892516,-71.04917327,Savin Hill Avenue & Southview Street,211,nearest_address
255,10IH92,Morton St,782 Morton St,IS,1102896000000,1009740045,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4085; METERED_FL=U; PLACEMENT=MIGRATED,10IH92,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1252627200000,{E70124FA-3081-5582-91FB-074A39C5C94B},-71.088364039999988,42.282624011000053,792 (STREET_FEA 2931),STREET_FEA 2931,95,derived_50_100_ft,boston-sam,97796,782 Morton St,Morton St,42.28285866,-71.08852060,Morton Street & Sutton Street,43,nearest_address
269,14KH142,Fenton St,15 Fenton St,IS,,1411740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2717; METERED_FL=U; PLACEMENT=MIGRATED,14KH142,,,US,USSEN,1980,,,,1,,1177632000000,chalmersh,1233187200000,{02EBD798-EFDE-5216-82AA-2842531E4813},-71.057707276999963,42.303029799000058,20 OPP (STREET_FEA 1639),STREET_FEA 1639,33,derived_0_50_ft,boston-sam,424368,15 Fenton St,Fenton St,42.30294183,-71.05774084,Fenton Street & Marlin Way,30,nearest_address
278,17KH10,Columbia Rd,632 Columbia Rd,IS,,1711740162,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1991; METERED_FL=U; PLACEMENT=MIGRATED,17KH10,,,KE,KEK81-A,2010,,,,1,,1177632000000,pullenn,1273104000000,{2C1EFE18-6CEE-5DE2-8637-BA12BB6C9A43},-71.064021418999971,42.318143348000035,632 (STREET_FEA 1068),STREET_FEA 1068,68,derived_50_100_ft,boston-sam,35326,632 Columbia Rd,Columbia Rd,42.31829867,-71.06416059,Columbia Road & Hamlet Street,38,nearest_address
285,10KH82,Rangeley St,27-29 Rangeley St,IS,,1011740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2866; METERED_FL=U; PLACEMENT=MIGRATED,10KH82,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231718400000,{90F588F6-ADAF-5424-97AC-ACF139C0D17D},-71.060338515999945,42.280658688000074,29-27 (STREET_FEA 3519),STREET_FEA 3519,41,derived_0_50_ft,boston-sam,114585,27-29 Rangeley St,Rangeley St,42.28070866,-71.06020359,Milton Street & Rangeley Street,293,nearest_address
287,14JH162,Holiday St,38 Holiday St,IS,,1410740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4192; METERED_FL=U; PLACEMENT=MIGRATED,14JH162,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1233187200000,{3BF06639-9402-561E-9562-408D24314779},-71.068735858999958,42.302506030000075,38 (STREET_FEA 2180),STREET_FEA 2180,40,derived_0_50_ft,boston-sam,74602,38 Holiday St,Holiday St,42.30260866,-71.06868059,Holiday Street & Topliff Street,203,nearest_address
288,14KH140,Granger St,64-66 Granger St,IS,,1411740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1022; METERED_FL=U; PLACEMENT=MIGRATED,14KH140,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1233187200000,{F0AF3517-9A4A-5800-8A4F-758D3FF603D0},-71.057010504999937,42.302738858000055,66 (STREET_FEA 1892),STREET_FEA 1892,34,derived_0_50_ft,boston-sam,65828,64-66 Granger St,Granger St,42.30282866,-71.05704059,Clayton Street & Granger Street,196,nearest_address
289,11JH56,New England Ave,165 New England Ave,IS,1440547200000,1110740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3947; METERED_FL=U; PLACEMENT=MIGRATED,11JH56,,,KE,KEK81-A,2012,,,,1,,1177632000000,mulline,1445299200000,{99C19325-1115-5DDD-B9D9-05FA3F07DD70},-71.078182902999970,42.288804991000063,161 (STREET_FEA 3036),STREET_FEA 3036,66,derived_50_100_ft,boston-sam,168024,165 New England Ave,New England Ave,42.28871778,-71.07839963,New England Avenue & Southern Avenue,235,nearest_address
301,15JH26,Stanwood St,119 Stanwood St,IS,,1510740087,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2458; METERED_FL=U; PLACEMENT=MIGRATED,15JH26,,,DA,ADB-84-B,1997,,,,1,,1177632000000,blundonr,1255478400000,{1CC05571-2B56-57E9-8208-1CF94E21BD9B},-71.078409956999963,42.308104138000033,124 OPP (STREET_FEA 3992),STREET_FEA 3992,39,derived_0_50_ft,boston-sam,346966,119 Stanwood St,Stanwood St,42.30802216,-71.07850601,Laredo Street & Stanwood Street,16,nearest_address
317,11KH80,Beaumont St,43 Beaumont St,IS,,1111740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1704; METERED_FL=U; PLACEMENT=MIGRATED,11KH80,,,KE,KEK81-A,1998,,,,1,,1177632000000,connorsm,1233187200000,{538A9CCF-A4EE-543A-80CD-4C6143DB57AB},-71.059260727999970,42.284897094000030,43 (STREET_FEA 455),STREET_FEA 455,66,derived_50_100_ft,boston-sam,12945,43 Beaumont St,Beaumont St,42.28475866,-71.05910059,Beaumont Street & Fossdale Road,32,nearest_address
327,14JH42,Brinsley St,8-10 Brinsley St,IS,959817600000,1410740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3664; METERED_FL=U; PLACEMENT=MIGRATED,14JH42,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{65F25FE1-74C3-5EE9-B880-A1B3C7A7112D},-71.078817642999979,42.304950421000058,8-10 (STREET_FEA 675),STREET_FEA 675,28,derived_0_50_ft,boston-sam,20437,8-10 Brinsley St,Brinsley St,42.30493866,-71.07892059,Brinsley Street & Ronald Street,54,nearest_address
340,12KH110,Adams St,604 Adams St,IS,694224000000,1211740184,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4644; METERED_FL=U; PLACEMENT=MIGRATED,12KH110,,,MU,MUCENT,2003,,,,1,,1177632000000,hoffmanr,1457481600000,{9A5ED515-5DA0-53A1-A212-29D8C287E2CD},-71.055611162999980,42.289157218000071,604 (STREET_FEA 130),STREET_FEA 130,40,derived_0_50_ft,boston-sam,848,604 Adams St,Adams St,42.28922866,-71.05550059,Adams Street & Wrentham Street,25,nearest_address
351,12KH200,Wainwright St,21 Wainwright St,IS,,1211740207,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2570; METERED_FL=U; PLACEMENT=palaciolv,12KH200,,,KE,KEK81-A,2003,,,,1,,1219363200000,blundonr,1249430400000,{0B52DBD1-23E4-5518-AC28-430A39568ED9},-71.067070135999984,42.290601086000038,21 OPP (STREET_FEA 4335),STREET_FEA 4335,87,derived_50_100_ft,boston-sam,141302,21 Wainwright St,Wainwright St,42.29049866,-71.06736059,Lithgow Street & Wainwright Street,72,nearest_address
354,15KH154,Roach St,14 Roach St,IS,,1511740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1296; METERED_FL=U; PLACEMENT=MIGRATED,15KH154,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1224720000000,{BAF46A29-057B-5998-BFD0-689AD82CC49F},-71.058572986999934,42.310736345000066,14 OPP (STREET_FEA 3616),STREET_FEA 3616,48,derived_0_50_ft,boston-sam,169215,14 Roach St,Roach St,42.31060761,-71.05860674,Deer Street & Roach Street,24,nearest_address
372,16KH92,Sawyer Ave,31 Sawyer Ave,IS,644198400000,1611740139,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3807; METERED_FL=U; PLACEMENT=MIGRATED,16KH92,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1228348800000,{7852EA7E-8B7F-5D2B-93E6-945B6D52222C},-71.060428145999936,42.313189898000076,STREET_FEA 3294,STREET_FEA 3294,72,derived_50_100_ft,boston-sam,123521,31 Sawyer Ave,Sawyer Ave,42.31307866,-71.06065059,Peverell Street & Sawyer Avenue,32,nearest_address
377,13IH76,Wales St,20 Wales St,IS,1055980800000,1309740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,13IH76,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1233878400000,{3E14224E-59E1-57B9-88A1-8C6668CBBBF6},-71.085299276999933,42.297804908000046,20 (STREET_FEA 4347),STREET_FEA 4347,68,derived_50_100_ft,boston-sam,141564,20 Wales St,Wales St,42.29790866,-71.08509060,Bradshaw Street & Esmond Street,393,nearest_address
379,15LH46,Savin Hill Avenue,Near Savin Hill Avenue & Savin Hill Terrace,IS,,1512740053,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=3410; METERED_FL=U; PLACEMENT=MIGRATED,15LH46,,,DA,ADB-84-B,1990,,,,1,,1177632000000,BlundoNR,1353283200000,{0F83CAF4-E41E-58CE-8976-2B770000972D},-71.046140229999935,42.307890205000035,STREET_FEA 4537,STREET_FEA 4537,362,intersection_preferred_150_plus_ft,boston-sam,60405,9 Fox Point Rd,Fox Point Rd,42.30887866,-71.04628058,Savin Hill Avenue & Savin Hill Terrace,554,nearest_intersection
380,13JH136,Washington St,335-337 Washington St,IS,,1310740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2055; METERED_FL=U; PLACEMENT=MIGRATED,13JH136,,,US,USMET250,1997,,,,1,,1177632000000,chalmersh,1231372800000,{B71746DA-A677-52D4-BB15-1C7EB8BFE0FB},-71.074204852999969,42.299752001000058,326 OPP (STREET_FEA 609),STREET_FEA 609,54,derived_50_100_ft,boston-sam,422268,335-337 Washington St,Washington St,42.29961550,-71.07412296,Bowdoin Avenue & Bowdoin Street,206,nearest_address
382,10KH12,Range Rd,15 Range Rd,IS,1020902400000,1011740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1360; METERED_FL=U; PLACEMENT=MIGRATED,10KH12,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1231718400000,{3A7A8C28-7C0F-5954-9D84-1FEC60961FDA},-71.066198936999967,42.281392823000033,15 OPP (STREET_FEA 3517),STREET_FEA 3517,63,derived_50_100_ft,boston-sam,114568,15 Range Rd,Range Rd,42.28155866,-71.06626059,Barna Road & Range Road,111,nearest_address
385,18KH84,Dorchester Ave,767 Dorchester Ave,IS,441763200000,1811740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=488; METERED_FL=U; PLACEMENT=MIGRATED,18KH84,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{92B528B5-F95E-5125-ABCF-44424DC0C1BC},-71.056932799999970,42.324362001000054,767-771 (STREET_FEA 1358),STREET_FEA 1358,26,derived_0_50_ft,boston-sam,48699,767 Dorchester Ave,Dorchester Ave,42.32435867,-71.05703059,Bellflower Street & Dorchester Avenue,88,nearest_address
387,14JH126,Homes Ave,10 Homes Ave,IS,675734400000,1410740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1800; METERED_FL=U; PLACEMENT=MIGRATED,14JH126,,,MU,MUCENT,1991,,,,1,,1177632000000,chings,1458777600000,{7068CB0E-5DB9-57AA-B6BD-998698D8CE86},-71.070760098999983,42.302597864000063,10 (STREET_FEA 2193),STREET_FEA 2193,50,derived_0_50_ft,boston-sam,75003,10 Homes Ave,Homes Ave,42.30268866,-71.07090059,Geneva Avenue & Homes Avenue,155,nearest_address
400,16KH60,Columbia Rd,555-559 Columbia Rd,IS,,1611740002,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1068; METERED_FL=U; PLACEMENT=MIGRATED,16KH60,,,WA,WAWB67P,1983,,,,1,,1177632000000,denapolipd,1224720000000,{D4D5C472-915A-5BDA-A128-4C44CC7171DC},-71.065370596999969,42.316504655000074,4 OPP (STREET_FEA 1223),STREET_FEA 1223,81,derived_50_100_ft,boston-sam,459941,555-559 Columbia Rd,Columbia Rd,42.31636391,-71.06560230,Columbia Road & Cushing Avenue,91,nearest_address
406,14KH38,Longfellow St,40 Longfellow St,IS,,1411740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1376; METERED_FL=U; PLACEMENT=MIGRATED,14KH38,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1224720000000,{75E58181-FADF-5CE0-B0FF-5B5816DEEE82},-71.064909771999965,42.303055690000065,40 (STREET_FEA 2593),STREET_FEA 2593,55,derived_50_100_ft,boston-sam,87139,40 Longfellow St,Longfellow St,42.30317866,-71.06503059,Draper Street & Longfellow Street,205,nearest_address
411,12LH50,Neponset Ave,187 Neponset Ave,IS,852076800000,1212740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=56; METERED_FL=U; PLACEMENT=MIGRATED,12LH50,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1233792000000,{33B82164-0045-557B-8C14-BF64433384E8},-71.050515829999938,42.292519499000036,187 (STREET_FEA 3020),STREET_FEA 3020,60,derived_50_100_ft,boston-sam,100791,187 Neponset Ave,Neponset Ave,42.29241866,-71.05069058,Neponset Avenue & South Munroe Terrace,103,nearest_address
420,12LH78,Monsignor John J. O'Donnell Sq,9 Monsignor John J. O'Donnell Sq,IS,,1212740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3141; METERED_FL=U; PLACEMENT=MIGRATED,12LH78,,,MU,MUCENT,1983,,,,1,,1177632000000,connorsm,1233792000000,{2AEB355E-5574-5001-A3C4-155951E9EA48},-71.048318552999945,42.290591483000071,589 (STREET_FEA 1743),STREET_FEA 1743,73,derived_50_100_ft,boston-sam,104503,9 Monsignor John J. O'Donnell Sq,Monsignor John J. O'Donnell Sq,42.29052866,-71.04806058,Ashmont Street & Freeport Street,178,nearest_address
431,14IH72,Seaver St,421 Seaver St,IS,725846400000,1409740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1545; METERED_FL=U; PLACEMENT=MIGRATED,14IH72,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1231891200000,{30ACC02E-580D-5317-B0BE-29BF89A70495},-71.080689233999976,42.302960710000036,421 (STREET_FEA 3838),STREET_FEA 3838,40,derived_0_50_ft,boston-sam,124211,421 Seaver St,Seaver St,42.30286866,-71.08077060,Erie Street & Seaver Street,209,nearest_address
432,11KH1,Adanac Ter,15-17 Adanac Ter,IS,,1111740182,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=326; METERED_FL=U; PLACEMENT=MIGRATED,11KH1,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{5A910867-E69E-5D83-983D-CED9E1662BB3},-71.061253992999980,42.287277913000025,15-17 (STREET_FEA 133),STREET_FEA 133,52,derived_50_100_ft,boston-sam,1077,15-17 Adanac Ter,Adanac Ter,42.28729866,-71.06106159,Adanac Terrace & Ashmont Street,226,nearest_address
436,12JH18,Westcott St,8 Westcott St,IS,1096934400000,1210740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=93; METERED_FL=U; PLACEMENT=MIGRATED,12JH18,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{74B75252-5FAE-5E3C-AAE5-208015E9B40A},-71.078851922999945,42.293465569000034,10-10A (STREET_FEA 4467),STREET_FEA 4467,48,derived_0_50_ft,boston-sam,148117,8 Westcott St,Westcott St,42.29356866,-71.07874059,Bernard Street & Helen Street,270,nearest_address
441,15LH42,Grampian Way,182 Grampian Way,IS,953596800000,1512740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3801; METERED_FL=U; PLACEMENT=MIGRATED,15LH42,,,KE,KEK81-A,1997,,,,1,,1177632000000,denapolipd,1224720000000,{30B0FF69-FDC1-5636-B739-B56419F5E664},-71.049670377999973,42.309495576000074,189 (STREET_FEA 1886),STREET_FEA 1886,59,derived_50_100_ft,boston-sam,65676,182 Grampian Way,Grampian Way,42.30933866,-71.04962058,Grampian Way & Savin Hill Avenue,214,nearest_address
