objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
19,9JH16,STREET_FEA 4605,14-16 (STREET_FEA 4605),IS,,910740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3983; METERED_FL=U; PLACEMENT=MIGRATED,9JH16,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1236038400000,{4DA6C7FE-BE54-5AF4-9C37-274598BB2B85},-71.079741494999951,42.277454350000028
20,13KH122,STREET_FEA 1932,9 (STREET_FEA 1932),IS,,1311740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3214; METERED_FL=U; PLACEMENT=MIGRATED,13KH122,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1224633600000,{B0C46471-3DC0-507D-8278-2F4F1BB5F398},-71.059784343999979,42.299368137000044
21,18KH72,STREET_FEA 2217,12 (STREET_FEA 2217),IS,,1811740055,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4389; METERED_FL=U; PLACEMENT=MIGRATED,18KH72,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1220918400000,{6D87DF71-A255-5609-AD4F-498B3A976080},-71.057600706999949,42.324963940000032
22,13IH4,STREET_FEA 1732,51-59 (STREET_FEA 1732),IS,738892800000,1309740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1643; METERED_FL=U; PLACEMENT=MIGRATED,13IH4,,,MU,MUCENT,1993,,,,1,,1177632000000,chings,1457049600000,{0D95EF41-3CCE-56D2-A766-D38BE97FA4DF},-71.091044635999936,42.295407061000049
23,22IH31,STREET_FEA 1091,380 OPP (STREET_FEA 1091),IS,1226620800000,2209740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2742; METERED_FL=U; PLACEMENT=MIGRATED,22IH31,,,KE,U,2009,,,,1,,1177632000000,chalmersh,1273708800000,{BF8AAFFC-D643-510D-ACA0-FA2F8C9A3A9E},-71.089468671999953,42.348902220000070
24,21HH46,STREET_FEA 3291,137 (STREET_FEA 3291),IS,,2108740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,21HH46,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{6701EEA6-F1DC-5598-BFBD-A27277481598},-71.101290187999950,42.342696590000060
25,12DH154,STREET_FEA 815,40 (STREET_FEA 815),IS,,1204740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4430; METERED_FL=U; PLACEMENT=MIGRATED,12DH154,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{9A4C0B1C-95D7-5085-B653-A841AF15990A},-71.147964562999960,42.294440010000073
26,17IH158,STREET_FEA 1451,30 (STREET_FEA 1451),IS,,1709740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3951; METERED_FL=U; PLACEMENT=MIGRATED,17IH158,,,KE,KEK81-A,2010,,,,1,,1177632000000,pullenn,1273104000000,{AB850D60-E56E-5EB6-B2A8-39267D1A13F2},-71.080464440999947,42.318587353000055
27,21DH16,STREET_FEA 3934,25 (STREET_FEA 3934),IS,1339718400000,2104740144,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2409; METERED_FL=U; PLACEMENT=MIGRATED,21DH16,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1355443200000,{D52B4FAC-FC32-55CE-B002-79F3ACC62F11},-71.156573852999941,42.340082875000064
28,13IH2,STREET_FEA 1732,17 (STREET_FEA 1732),IS,,1309740155,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4751; METERED_FL=U; PLACEMENT=MIGRATED,13IH2,,,MU,MUCENT,1993,,,,1,,1177632000000,BlundoNR,1316304000000,{9A7C22F2-1572-5F37-ADFD-283CAD7FEF12},-71.090054398999939,42.294904963000079
29,14JH178,STREET_FEA 609,149 (STREET_FEA 609),IS,757382400000,1410740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4117; METERED_FL=U; PLACEMENT=MIGRATED,14JH178,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1224633600000,{272BFDD6-D0EA-53EC-9B62-1D4070FAE0BC},-71.070371325999986,42.303852999000071
30,13KH112,STREET_FEA 1815,59 (STREET_FEA 1815),IS,993081600000,1311740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=545; METERED_FL=U; PLACEMENT=MIGRATED,13KH112,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1224633600000,{377A1C1D-7C63-55A2-ADA5-8167E1874359},-71.058133139999939,42.297897577000072
31,21KH173,STREET_FEA 2069,STREET_FEA 2069,IS,691545600000,2111740266,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH173,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{C0CC3151-DF60-5A68-86A2-16CE9EE78E4F},-71.056145156999946,42.339636158000076
32,17KH134,STREET_FEA 1453,18 OPP (STREET_FEA 1453),IS,,1711740226,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1358; METERED_FL=U; PLACEMENT=MIGRATED,17KH134,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1220918400000,{F7789A9F-0312-50D3-9668-D4A352C6F327},-71.057726884999965,42.319309548000035
33,22IH4,STREET_FEA 2103,60 (STREET_FEA 2103),IS,,2209740252,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=736; METERED_FL=U; PLACEMENT=MIGRATED,22IH4,,,KE,KEK81-A,1998,,,,1,,1177632000000,chalmersh,1250208000000,{621989A9-EBA4-53DA-BA03-474AE5B4D6A9},-71.089579671999957,42.344788364000067
34,13CH1,STREET_FEA 4802,200-214 (STREET_FEA 4802),IS,,1303740004,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2262; METERED_FL=U; PLACEMENT=MIGRATED,13CH1,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{CE8234B5-B864-5D33-8FA3-8F53DA4EBE55},-71.160095040999977,42.300210041000071
35,12JH168,STREET_FEA 2809,9 (STREET_FEA 2809),IS,1193875200000,1210740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2197; METERED_FL=U; PLACEMENT=MIGRATED,12JH168,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1234137600000,{67E4BAFF-6D32-54E6-9C77-200F9E4B1485},-71.069821780999973,42.293806825000047
36,21IH153,STREET_FEA 1448,221 (STREET_FEA 1448),IS,,2109740002,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=736; METERED_FL=U; PLACEMENT=MIGRATED,21IH153,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{4C8F0715-75AD-5E9E-9D05-603608038C3C},-71.087064918999943,42.343959350000034
37,11LH14,STREET_FEA 906,43 OPP (STREET_FEA 906),IS,,1112740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1723; METERED_FL=U; PLACEMENT=MIGRATED,11LH14,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1233705600000,{8F42D7D3-799B-5C32-919B-31310F361FAF},-71.052143324999975,42.285645414000044
38,20KH135,STREET_FEA 432,65 (STREET_FEA 432),IS,,2011740148,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=MIGRATED,20KH135,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1220918400000,{F3CC102C-C78C-5947-976F-CC88653FC866},-71.053876559999935,42.335551868000039
39,15GH100,STREET_FEA 3844,60 (STREET_FEA 3844),IS,,1507740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1500; METERED_FL=U; PLACEMENT=MIGRATED,15GH100,,,WA,WAWB67P,1980,,,,1,,1177632000000,chalmersh,1233532800000,{9A841AD3-105D-5CB4-A045-ED0366DF23B7},-71.113122777999934,42.308689354000080
40,16KH247,STREET_FEA 4061,8 (STREET_FEA 4061),IS,1146441600000,1611740244,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4063; METERED_FL=U; PLACEMENT=chalmersh,16KH247,,,MU,MUCENT,2004,,,,1,,1221523200000,blundonr,1249430400000,{B9C1F4F3-60A6-5B77-AB82-F83B7930B94A},-71.061878245999935,42.316275802000064
41,17JH146,STREET_FEA 1389,722-726 (STREET_FEA 1389),IS,1190073600000,1710740160,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1391; METERED_FL=U; PLACEMENT=MIGRATED,17JH146,,,KE,KEK81-A,2007,,,,1,,1177632000000,mulline,1224460800000,{A15D15BD-C764-5D6A-AB8E-4D21BDD98468},-71.067371360999971,42.318091603000028
42,21IH84,STREET_FEA 4097,63 (STREET_FEA 4097),IS,,2109740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5736; METERED_FL=U; PLACEMENT=MIGRATED,21IH84,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{6C221F46-CF80-58FA-94A8-62912258F7E5},-71.089497934999940,42.343090810000035
43,25JH52,STREET_FEA 566,33 (STREET_FEA 566),IS,,2510740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3230; METERED_FL=U; PLACEMENT=MIGRATED,25JH52,,,MU,MUCENT,1968,,,,1,,1177632000000,dorleansr,1231891200000,{D3C4815F-74CB-5B92-843F-5CF891B84EC0},-71.066816925999944,42.362529279000057
44,20LH72,STREET_FEA 610,279 (STREET_FEA 610),IS,,2012330036,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1361; METERED_FL=U; PLACEMENT=MIGRATED,20LH72,,,LO,U,,,,,1,,1177632000000,blundonr,1255478400000,{D4D4FC87-F4C7-51BE-97D1-5E272E4F6A1D},-71.048802463999948,42.334605429000078
45,18LH4,STREET_FEA 5391,11 (STREET_FEA 5391),IS,1192060800000,1812740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3144; METERED_FL=U; PLACEMENT=MIGRATED,18LH4,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1241568000000,{9679897D-5F0A-5DD3-80F4-48EC5B691DA9},-71.053146790999961,42.324621352000065
46,28JH92,STREET_FEA 5111,436 (STREET_FEA 5111),IS,,2810740046,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,28JH92,,,DA,ADB-84-B,1986,,,,1,,1177632000000,chalmersh,1221177600000,{9091CF74-A97D-5807-AD46-C0F0A4A6F5F3},-71.071254696999972,42.381514702000061
47,18KH88,STREET_FEA 5391,91 (STREET_FEA 5391),IS,1192492800000,1811740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2841; METERED_FL=U; PLACEMENT=MIGRATED,18KH88,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1241568000000,{B7C9018C-D95C-5A76-BD47-B0936051B3CC},-71.054565588999935,42.325848242000063
48,12CH120,STREET_FEA 2688,204 (STREET_FEA 2688),IS,991180800000,1203740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=358; METERED_FL=U; PLACEMENT=MIGRATED,12CH120,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{A837B6F2-4547-5796-8E0E-F7A6F3D24970},-71.158707597999978,42.292834305000042
49,10DH66,STREET_FEA 4603,77 (STREET_FEA 4603),IS,1242950400000,1004740157,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4130; METERED_FL=U; PLACEMENT=MIGRATED,10DH66,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1456963200000,{A60DFA1A-1016-5C7F-8BE4-D2581E4ED84A},-71.148783829999957,42.278649337000047
50,26NH79,STREET_FEA 2010,STREET_FEA 2010,IS,1046995200000,2614740103,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH79,,,U,U,,,,,1,,1442880000000,digiornom,1442880000000,{9A38AD15-6020-51EA-93F7-DA4F1B2B5E40},-71.024202017999983,42.366244905000030
51,18GH40,STREET_FEA 55,161 (STREET_FEA 55),IS,,1807740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2094; METERED_FL=U; PLACEMENT=MIGRATED,18GH40,,,KE,KEK81,1994,,,,1,,1177632000000,palaciolv,1231718400000,{0975464F-3798-583D-A736-1608A6A57254},-71.111237617999961,42.327146523000067
52,14JH20,STREET_FEA 4399,260 OPP (STREET_FEA 4399),IS,,1410740148,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4283; METERED_FL=U; PLACEMENT=MIGRATED,14JH20,,,KE,KEK81-A,1982,,,,1,,1177632000000,chalmersh,1233187200000,{19903174-FE09-518B-A911-3F16D0D1BBE1},-71.076807573999986,42.301342356000077
53,14GH82,STREET_FEA 3162,STREET_FEA 3162,IS,,1407740142,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=279; METERED_FL=U; PLACEMENT=MIGRATED,14GH82,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{79AEB0CB-F335-5021-9E53-C539ED6A86E3},-71.111590302999957,42.300730742000042
54,23EH68,STREET_FEA 2060,STREET_FEA 2060,IS,,2305740023,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3911; METERED_FL=U; PLACEMENT=MIGRATED,23EH68,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{CDCD4103-F406-55D4-8D93-3DC4C6619E45},-71.139378405999935,42.354609653000068
55,15IH56,STREET_FEA 568,515 (STREET_FEA 568),IS,1115942400000,1509740123,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3825; METERED_FL=U; PLACEMENT=MIGRATED,15IH56,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1233532800000,{8B3AF258-F52D-5C17-B051-088B7F4025B9},-71.084106108999947,42.307477306000067
56,25LH761,STREET_FEA 4254,STREET_FEA 4254,IS,,2512740163,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=blundonr,25LH761,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{D675A80D-CA82-53EA-B316-7267BF90ABB4},-71.050193148999938,42.365266506000069
57,11IH130,STREET_FEA 2006,44 OPP (STREET_FEA 2006),IS,1117584000000,1109740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2053; METERED_FL=U; PLACEMENT=MIGRATED,11IH130,,,MU,MUCENT,2005,,,,1,,1177632000000,denapolipd,1345420800000,{95D8FE5B-D1A3-5F12-88E1-254E31191B87},-71.092131146999975,42.288271445000078
58,23EH36,STREET_FEA 3797,58 (STREET_FEA 3797),IS,1029456000000,2305740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3341; METERED_FL=U; PLACEMENT=MIGRATED,23EH36,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{84432A30-BDB8-5556-B567-F725C7678DCE},-71.142080012999941,42.353675468000063
59,23KH826,STREET_FEA 3935,29 (STREET_FEA 3935),IS,1086048000000,2311740792,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=2324; METERED_FL=U; PLACEMENT=MIGRATED,23KH826,,,KE,KEK81-A,2003,,,,1,,1177632000000,chalmersh,1269302400000,{A0BA9F6B-67A4-54A5-998B-BCDC52AF994F},-71.057246398999951,42.352452498000048
60,18HH158,STREET_FEA 2143,165 OPP (STREET_FEA 2143),IS,,1808740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=467; METERED_FL=U; PLACEMENT=MIGRATED,18HH158,,,US,USMET250,1987,,,,1,,1177632000000,palaciolv,1231718400000,{997C5E10-8451-596A-AE7E-F87D450AC7A3},-71.093203117999963,42.324326761000066
61,23FH130,STREET_FEA 371,278 (STREET_FEA 371),IS,,2306740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1779; METERED_FL=U; PLACEMENT=MIGRATED,23FH130,,,KE,KEK81-A,2007,,,,1,,1177632000000,connorsm,1237852800000,{214D026A-6DE7-52AC-A1AC-84EBDD0B0176},-71.121070508999935,42.353125171000045
62,27KH252,STREET_FEA 4403,2 (STREET_FEA 4403),IS,1393891200000,2711740276,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1661; METERED_FL=U; PLACEMENT=samayoa-galvisr,27KH252,,,U,U,,,,,1,,1442880000000,samayoa-galvisr,1442880000000,{98CC5461-5315-5D22-9496-561274764E7B},-71.054741182999976,42.373825445000080
63,11KH126,STREET_FEA 4644,52 (STREET_FEA 4644),IS,1117584000000,1111740197,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=713; METERED_FL=U; PLACEMENT=MIGRATED,11KH126,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1230076800000,{A4C24EEA-3FF6-5FA8-9AFD-BFB5516D55ED},-71.060920665999959,42.288219963000074
64,11GH110,STREET_FEA 3194,59 (STREET_FEA 3194),IS,,1107740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1220; METERED_FL=U; PLACEMENT=MIGRATED,11GH110,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{DD8D1F93-0CA9-5F46-B1BD-8BBB664E0F4F},-71.107744263999962,42.285328759000038
65,12KH154,STREET_FEA 3113,2 (STREET_FEA 3113),IS,,1211740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=885; METERED_FL=U; PLACEMENT=MIGRATED,12KH154,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1224633600000,{CB907436-D3D4-5E7A-A973-08BCC99F7962},-71.060324945999980,42.294149870000069
66,26MH4,STREET_FEA 2702,118 (STREET_FEA 2702),IS,1086048000000,2613740177,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1154; METERED_FL=U; PLACEMENT=MIGRATED,26MH4,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1244505600000,{9709925D-EDAE-57CC-80BF-9FD46C187780},-71.036817064999980,42.365827284000034
67,23EH168,STREET_FEA 3341,40 (STREET_FEA 3341),IS,1000512000000,2305740192,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3797; METERED_FL=U; PLACEMENT=MIGRATED,23EH168,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{A2B19C8F-4275-53AC-8748-D40ED4718D80},-71.142576549999944,42.353751596000052
68,11DH20,STREET_FEA 2064,2 (STREET_FEA 2064),IS,,1104740147,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1138; METERED_FL=U; PLACEMENT=MIGRATED,11DH20,,,US,USSEN,1986,,,,1,,1177632000000,blundonr,1255478400000,{B765C36B-201D-5F87-963F-12719CBDF747},-71.154811290999987,42.284825995000062
69,22IH153,STREET_FEA 2103,94-96 (STREET_FEA 2103),IS,249782400000,2209740299,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4474; METERED_FL=U; PLACEMENT=MIGRATED,22IH153,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{DD1FDD42-5FDB-5A60-A554-6AE6C2A11900},-71.089759353999966,42.344109334000052
70,24KH259,STREET_FEA 3433,1 (STREET_FEA 3433),IS,,2411740317,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3818; METERED_FL=U; PLACEMENT=MIGRATED,24KH259,,,DA,ADB-62-B,1990,,,,1,,1177632000000,BlundoNR,1348099200000,{240BEA27-93BA-5D79-8187-D308BCEEA6C6},-71.059521176999965,42.357623208000064
71,17HH148,STREET_FEA 4398,STREET_FEA 4398,IS,,1708740058,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1342; METERED_FL=U; PLACEMENT=MIGRATED,17HH148,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{1A71257E-4E5F-50D1-B775-B32B620177A0},-71.094779513999981,42.319450309000047
72,9JH27,STREET_FEA 2931,1061 (STREET_FEA 2931),IS,1103328000000,910740027,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3313; METERED_FL=U; PLACEMENT=MIGRATED,9JH27,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{0DD07320-6237-5FC7-B840-60AF9D292EAA},-71.077719119999983,42.277318616000059
73,13LH74,STREET_FEA 4305,STREET_FEA 4305,IS,,1312740014,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=65; METERED_FL=U; PLACEMENT=MIGRATED,13LH74,,,MU,MUCENT,1996,,,,1,,1177632000000,dorleansr,1255651200000,{9B0BF9A4-D759-50C5-9583-FE1080E9B580},-71.046068094999953,42.299366642000052
74,16IH156,STREET_FEA 2174,25 (STREET_FEA 2174),IS,,1609740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2769; METERED_FL=U; PLACEMENT=MIGRATED,16IH156,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1240531200000,{4BAFDFBC-79FC-5DC6-B9A9-72E239164FFD},-71.081277474999979,42.314686182000059
75,24EH168,STREET_FEA 2550,318 (STREET_FEA 2550),IS,1050624000000,2405740181,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1726; METERED_FL=U; PLACEMENT=MIGRATED,24EH168,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{C32A23E0-D0AC-500A-AC30-127285557BC8},-71.132876510999949,42.357053939000025
76,28MH84,STREET_FEA 2926,101 (STREET_FEA 2926),IS,694224000000,2813740196,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3484; METERED_FL=U; PLACEMENT=MIGRATED,28MH84,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{E466C402-9BFC-5AAA-930B-CC10BEA70ABD},-71.031343397999933,42.376996409000071
77,23EH74,STREET_FEA 29,4 (STREET_FEA 29),IS,,2305740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,23EH74,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{16C5978A-7323-5196-AB01-8E198A2B6316},-71.137848017999943,42.353581404000067
78,23LH693,STREET_FEA 341,518-540 (STREET_FEA 341),IS,,2312740261,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=denapolipd,23LH693,,,KE,KEK81-A,2002,,,,1,,1247702400000,blundonr,1249430400000,{9757BF34-F77D-552A-A8D4-790D73A08646},-71.053028764999965,42.353869112000041
79,24KH262,STREET_FEA 4211,94 OPP (STREET_FEA 4211),IS,,2411740345,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=595; METERED_FL=U; PLACEMENT=MIGRATED,24KH262,,,DA,ADB-62-B,2003,,,,1,,1177632000000,blundonr,1244505600000,{0E879121-9C75-5A42-8424-6EA87882A264},-71.061020758999973,42.357494407000047
80,5FH132,STREET_FEA 2249,1260-1278 (STREET_FEA 2249),IS,,506740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3603; METERED_FL=U; PLACEMENT=MIGRATED,5FH132,,,KE,KEK81-A,1987,,,,1,,1177632000000,palaciolv,1236124800000,{2A624B74-5474-5E3A-9B94-240D0FF84D4C},-71.124021083999935,42.255649651000056
81,30OH70,STREET_FEA 1826,179 (STREET_FEA 1826),IS,,3015740088,,,MANUAL,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=658; METERED_FL=U; PLACEMENT=MIGRATED,30OH70,,,MU,MUCENT,1993,,,,1,,1177632000000,mulline,1217894400000,{A04A5A93-1298-5F5A-9E52-7D172F32DDC4},-71.007717431999936,42.389760738000064
82,14JH188,STREET_FEA 609,181-183 (STREET_FEA 609),IS,694224000000,1410740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1327; METERED_FL=U; PLACEMENT=MIGRATED,14JH188,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1224633600000,{115EE3E7-B1AC-5F56-B53C-68E838139992},-71.069265496999947,42.304484482000078
83,22IH47,STREET_FEA 2077,22 (STREET_FEA 2077),IS,,2209740155,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1448; METERED_FL=U; PLACEMENT=MIGRATED,22IH47,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{F0BF12E4-A5AB-5B11-82FB-26F577041E48},-71.088322964999975,42.346327141000074
84,14FH46,STREET_FEA 4466,19 (STREET_FEA 4466),IS,,1406740055,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,14FH46,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{9470A72E-3233-5F46-BAA9-54F378D135C5},-71.125895403999948,42.303184100000067
85,14FH56,STREET_FEA 2610,80 OPP (STREET_FEA 2610),IS,,1406740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2543; METERED_FL=U; PLACEMENT=MIGRATED,14FH56,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1250035200000,{78B71952-05DD-548C-A3BF-C897528F5C21},-71.129494734999980,42.305660701000079
86,13EH28,STREET_FEA 722,51 (STREET_FEA 722),IS,1053302400000,1305740047,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=249; METERED_FL=U; PLACEMENT=MIGRATED,13EH28,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{E6DB6C72-BF49-5F7C-8E7B-133F45B4E275},-71.136801178999974,42.295185722000042
87,10CH136,STREET_FEA 3387,8 (STREET_FEA 3387),IS,896659200000,1003740036,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4482; METERED_FL=U; PLACEMENT=MIGRATED,10CH136,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{055E47D7-B465-5AC2-B4C1-224310F5FF58},-71.159848307999937,42.282906546000049
88,27JH68,STREET_FEA 3395,STREET_FEA 3395,IS,1096502400000,2710740062,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=2267; METERED_FL=U; PLACEMENT=mulline,27JH68,,,U,U,2004,,,,1,,1406246400000,tamburelloa,1428624000000,{38A3DC35-C137-5A88-88A5-E9E01602DA8E},-71.069814255999972,42.372804812000027
