objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
12166,10FH42,Washington St,4343 Washington St,IS,,1006740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=157; METERED_FL=U; PLACEMENT=MIGRATED,10FH42,,,KE,KEK81-A,2005,,,,1,,1177632000000,palaciolv,1236124800000,{A6CD8CE5-D126-5FDC-914A-5DAFE1DB3853},-71.131650050999951,42.283278476000078,4331 (STREET_FEA 4397),STREET_FEA 4397,46,derived_0_50_ft,boston-sam,145191,4343 Washington St,Washington St,42.28328866,-71.13182061,Albano Street & Washington Street,88,nearest_address
12172,10GH30,Gilman St,16 Gilman St,IS,,1007740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2672; METERED_FL=U; PLACEMENT=MIGRATED,10GH30,,,MH,MH929,2001,,,,1,,1177632000000,chalmersh,1240272000000,{99BA2BA3-0729-5FDD-8C89-0621B3AE55AA},-71.115181441999937,42.279084734000037,16 (STREET_FEA 1819),STREET_FEA 1819,27,derived_0_50_ft,boston-sam,63692,16 Gilman St,Gilman St,42.27915866,-71.11518060,Gilman Street & Manning Street,49,nearest_address
12176,10GH18,Hyde Park Ave,552 Hyde Park Ave,IS,896140800000,1007740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4003; METERED_FL=U; PLACEMENT=MIGRATED,10GH18,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1240272000000,{31D878D2-7663-5950-966E-C65AF024256E},-71.118748280999966,42.281620014000055,552 (STREET_FEA 2250),STREET_FEA 2250,49,derived_0_50_ft,boston-sam,77409,552 Hyde Park Ave,Hyde Park Ave,42.28158866,-71.11857061,Hyde Park Avenue & Stella Road,113,nearest_address
12180,10GH86,Mount Hope St,120 Mount Hope St,IS,878515200000,1007740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=804; METERED_FL=U; PLACEMENT=MIGRATED,10GH86,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1240272000000,{FFCDD741-F1D5-556D-B8D0-1C29697EDDF0},-71.114140621999979,42.281967423000026,128 (STREET_FEA 2950),STREET_FEA 2950,51,derived_50_100_ft,boston-sam,98247,120 Mount Hope St,Mount Hope St,42.28206866,-71.11401060,Canterbury Street & Mount Hope Street,201,nearest_address
12215,12EH60,Fletcher St,40 Fletcher St,IS,,1205740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,12EH60,,,MU,MUCENT,1973,,,,1,,1177632000000,blundonr,1244505600000,{E73129FF-24B7-5BBD-9B65-17771304D909},-71.137109229999965,42.289523816000042,40 (STREET_FEA 1672),STREET_FEA 1672,37,derived_0_50_ft,boston-sam,58735,40 Fletcher St,Fletcher St,42.28942866,-71.13716061,Farquhar Street & Selwyn Street,259,nearest_address
12239,10GH24,Hyde Park Ave,528 Hyde Park Ave,IS,896140800000,1007740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4003; METERED_FL=U; PLACEMENT=MIGRATED,10GH24,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1236211200000,{8DF0243C-9CCE-583B-BA24-B573C85D7882},-71.118762657999980,42.282362502000069,528 (STREET_FEA 2250),STREET_FEA 2250,46,derived_0_50_ft,boston-sam,77397,528 Hyde Park Ave,Hyde Park Ave,42.28239866,-71.11860061,Bradstreet Avenue & Harding Road,363,nearest_address
12254,11FH32,Sycamore St,82 Sycamore St,IS,,1106740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1213; METERED_FL=U; PLACEMENT=MIGRATED,11FH32,,,MU,MUCENT,1999,,,,1,,1177632000000,blundonr,1255478400000,{7D1128F3-8E39-537E-9E26-D7B9EDEDA7B7},-71.125637282999946,42.284089321000067,82 (STREET_FEA 4092),STREET_FEA 4092,40,derived_0_50_ft,boston-sam,133222,82 Sycamore St,Sycamore St,42.28416866,-71.12574061,Cummins Highway & Sycamore Street,202,nearest_address
12256,11GH18,Jewett St,32 Jewett St,IS,,1107740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2185; METERED_FL=U; PLACEMENT=MIGRATED,11GH18,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{6A6B41F6-4942-5A89-B5C5-A6B72422DF6D},-71.117525992999958,42.285106100000064,32 OPP (STREET_FEA 2316),STREET_FEA 2316,62,derived_50_100_ft,boston-sam,79789,32 Jewett St,Jewett St,42.28513866,-71.11730061,Holly Road & Jewett Street,21,nearest_address
12263,12FH2,Symmes St,9 Symmes St,IS,770428800000,1206740123,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1602; METERED_FL=U; PLACEMENT=MIGRATED,12FH2,,,KE,KEK81-A,1974,,,,1,,1177632000000,blundonr,1255478400000,{175B6A0D-5123-5250-9DD8-F0F7EAAB33FA},-71.130877116999955,42.289499242000034,9 (STREET_FEA 4096),STREET_FEA 4096,47,derived_0_50_ft,boston-sam,133417,9 Symmes St,Symmes St,42.28955866,-71.13072061,Fairview Street & Symmes Street,198,nearest_address
12296,9FH34,Highfield Rd,16 Highfield Rd,IS,,906740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2139; METERED_FL=U; PLACEMENT=MIGRATED,9FH34,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1240876800000,{B72D39E0-3490-51A8-866C-880E21609164},-71.128125199999943,42.276826301000028,16 (STREET_FEA 2138),STREET_FEA 2138,49,derived_0_50_ft,boston-sam,73573,16 Highfield Rd,Highfield Rd,42.27678866,-71.12795061,Highfield Road & Highfield Terrace,131,nearest_address
12306,11EH34,Belgrade Ave,249 Belgrade Ave,IS,,1105740099,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=291; METERED_FL=U; PLACEMENT=MIGRATED,11EH34,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{AF7CEBF0-7494-5E09-82E0-F63DE4451CA2},-71.141524315999959,42.286182999000061,249 (STREET_FEA 478),STREET_FEA 478,54,derived_50_100_ft,boston-sam,13618,249 Belgrade Ave,Belgrade Ave,42.28632866,-71.14148061,Ardent Street & Belgrade Avenue,109,nearest_address
12332,11EH152,Pinehurst St,17 Pinehurst St,IS,694224000000,1105740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3318; METERED_FL=U; PLACEMENT=MIGRATED,11EH152,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{29F0DA30-E75D-5C8B-A753-09B8ADBAB386},-71.133553357999972,42.286263471000041,85 OPP (STREET_FEA 478),STREET_FEA 478,52,derived_50_100_ft,boston-sam,110899,17 Pinehurst St,Pinehurst St,42.28616866,-71.13341061,Belgrade Avenue & Pinehurst Street,157,nearest_address
12364,10EH146,Washington St,4443 Washington St,IS,,1005740130,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=359; METERED_FL=U; PLACEMENT=MIGRATED,10EH146,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1239667200000,{3B1A5DE9-E7FF-5650-93C4-85E3B70B6666},-71.134570873999962,42.280548474000057,4451 (STREET_FEA 4397),STREET_FEA 4397,68,derived_50_100_ft,boston-sam,145241,4443 Washington St,Washington St,42.28062866,-71.13480061,Averton Street & Washington Street,83,nearest_address
12419,10EH65,Cedrus Ave,10-12 Cedrus Ave,IS,,1005740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4369; METERED_FL=U; PLACEMENT=MIGRATED,10EH65,,,KE,KEK81,2010,,,,1,,1177632000000,palaciolv,1236124800000,{73095AB3-02BA-5B3B-8080-0704F10E83BB},-71.136766004999970,42.279498822000050,10-12 (STREET_FEA 867),STREET_FEA 867,38,derived_0_50_ft,boston-sam,27215,10-12 Cedrus Ave,Cedrus Ave,42.27958866,-71.13669061,Cedrus Avenue & Eugenia Road,102,nearest_address
12447,9EH14,Blue Ledge Dr,377-387 Blue Ledge Dr,IS,,905740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=569; METERED_FL=U; PLACEMENT=MIGRATED,9EH14,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1244505600000,{255C2666-9C3C-5FCE-874B-448A49499C57},-71.139935730999980,42.274121504000050,377-379 OP (STREET_FEA 570),STREET_FEA 570,70,derived_50_100_ft,boston-sam,342073,377-387 Blue Ledge Dr,Blue Ledge Dr,42.27430524,-71.13986388,Blue Ledge Drive & Enneking Parkway,235,nearest_address
12525,10EH68,Leniston St,25 Leniston St,IS,1054425600000,1005740151,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=465; METERED_FL=U; PLACEMENT=MIGRATED,10EH68,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{89EE06CE-87A9-5AD0-AEC8-BFB435B10DCC},-71.138118504999966,42.279987007000045,23 (STREET_FEA 2505),STREET_FEA 2505,34,derived_0_50_ft,boston-sam,85047,25 Leniston St,Leniston St,42.28000866,-71.13824061,Beech Street & Leniston Street,264,nearest_address
12555,10FH44,Hilburn St,31 Hilburn St,IS,,1006740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4506; METERED_FL=U; PLACEMENT=MIGRATED,10FH44,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1239926400000,{461D875D-A6E7-55EE-82DB-8C4B9554EF4A},-71.125219750999975,42.278905049000059,31 (STREET_FEA 2148),STREET_FEA 2148,73,derived_50_100_ft,boston-sam,73880,31 Hilburn St,Hilburn St,42.27899866,-71.12546061,Hilburn Street & Whitford Street,230,nearest_address
12590,11GH1,Canterbury St,698 Canterbury St,IS,788918400000,1107740110,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=804; METERED_FL=U; PLACEMENT=MIGRATED,11GH1,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1271808000000,{F02B758E-D0C0-505D-9D83-4BC540CA4DBF},-71.109416663999980,42.284694222000041,97 OPP (STREET_FEA 3194),STREET_FEA 3194,75,derived_50_100_ft,boston-sam,25486,698 Canterbury St,Canterbury St,42.28488866,-71.10951060,Canterbury Street & Paine Street,53,nearest_address
12603,9FH98,Grew Ave,1 Grew Ave,IS,662688000000,906740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1935; METERED_FL=U; PLACEMENT=MIGRATED,9FH98,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1240876800000,{2A3FE377-EAE0-55CD-B281-0199F0369248},-71.123774036999976,42.277976703000036,363 OPP (STREET_FEA 3358),STREET_FEA 3358,60,derived_50_100_ft,boston-sam,67045,1 Grew Ave,Grew Ave,42.27781866,-71.12371061,Canterbury Street & Grew Avenue,55,nearest_address
12684,9EH94,Grandview St,12 Grandview St,IS,1250726400000,905740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=465; METERED_FL=U; PLACEMENT=MIGRATED,9EH94,,,KE,KEK81-A,2009,,,,1,,1177632000000,BlundoNR,1301529600000,{4F7010CB-C2C2-5995-B103-632D973A8963},-71.134016871999961,42.275914286000045,12 (STREET_FEA 1890),STREET_FEA 1890,40,derived_0_50_ft,boston-sam,65761,12 Grandview St,Grandview St,42.27580865,-71.13398061,Beech Street & Grandview Street,138,nearest_address
12697,11FH6,Washington St,4301 Washington St,IS,,1106740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=335; METERED_FL=U; PLACEMENT=MIGRATED,11FH6,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{E89AB26A-ABC8-55AB-A9EE-C40EB5FF9BA7},-71.130306316999963,42.284540156000048,4301 (STREET_FEA 4397),STREET_FEA 4397,51,derived_50_100_ft,boston-sam,145177,4301 Washington St,Washington St,42.28467866,-71.13034061,Atherton Avenue & Washington Street,73,nearest_address
