objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
1249,10HH86,Ormond St,56 Ormond St,IS,1160524800000,1008740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3182; METERED_FL=U; PLACEMENT=MIGRATED,10HH86,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{CC14CFA8-B250-5B1D-930B-AC06C88ECB8A},-71.093439289999935,42.282376706000036,56 (STREET_FEA 3172),STREET_FEA 3172,48,derived_0_50_ft,boston-sam,106008,56 Ormond St,Ormond St,42.28228866,-71.09357060,Ormond Street & Outlook Road,214,nearest_address
1250,10IH74,Verrill St,9 Verrill St,IS,,1009740080,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,10IH74,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{2C5F63D5-386E-5E97-8A2F-74ED646735A7},-71.088524080999946,42.281717520000029,9 (STREET_FEA 4296),STREET_FEA 4296,38,derived_0_50_ft,boston-sam,140120,9 Verrill St,Verrill St,42.28179866,-71.08861060,Morton Street & Verrill Street,240,nearest_address
1262,9JH43,Morton St,1095 Morton St,IS,1102896000000,910740049,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=830; METERED_FL=U; PLACEMENT=MIGRATED,9JH43,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{F7715200-ED8C-5176-AC7F-23DE9860AE70},-71.075930764999953,42.276541222000048,1095 (STREET_FEA 2931),STREET_FEA 2931,51,derived_50_100_ft,boston-sam,97644,1095 Morton St,Morton St,42.27647866,-71.07610059,Caryll Street & Morton Street,183,nearest_address
1270,9GH70,Cummins Hwy,548 Cummins Hwy,IS,,907740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2053; METERED_FL=U; PLACEMENT=MIGRATED,9GH70,,,WA,WAWB67P,1987,,,,1,,1177632000000,denapolipd,1231891200000,{FFA468D9-96F2-507D-98AC-452662A32FCB},-71.109064783999941,42.274372096000036,550 (STREET_FEA 1212),STREET_FEA 1212,67,derived_50_100_ft,boston-sam,44893,548 Cummins Hwy,Cummins Hwy,42.27426865,-71.10886060,Cummins Highway & Harvard Street,36,nearest_address
1279,9JH10,Freeland St,35 Freeland St,IS,,910740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1549; METERED_FL=U; PLACEMENT=MIGRATED,9JH10,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1236038400000,{2F7AE91D-448E-5E38-B171-8D5C9F791230},-71.079017838999960,42.274987462000070,35 (STREET_FEA 1739),STREET_FEA 1739,40,derived_0_50_ft,boston-sam,60792,35 Freeland St,Freeland St,42.27502866,-71.07888059,Caryll Street & Maryknoll Street,239,nearest_address
1290,9HH110,Walk Hill St,698 Walk Hill St,IS,,908740126,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH110,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{5BC18626-D67C-5C8E-92DD-E56300077681},-71.094428546999950,42.277912762000028,702 (STREET_FEA 4349),STREET_FEA 4349,44,derived_0_50_ft,boston-sam,141729,698 Walk Hill St,Walk Hill St,42.27803125,-71.09439963,Blue Hill Avenue & Hazleton Street,319,nearest_address
1293,8IH14,River St,415 River St,IS,,809740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1745; METERED_FL=U; PLACEMENT=MIGRATED,8IH14,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{9249EFAB-0BA5-50F8-9240-3D112D3E3001},-71.090880311999967,42.269555821000040,415 (STREET_FEA 3604),STREET_FEA 3604,72,derived_50_100_ft,boston-sam,116598,415 River St,River St,42.26973866,-71.09098060,River Street & Riverbank Place,208,nearest_address
1310,10HH62,Wellington Hill St,84 Wellington Hill St,IS,,1008740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1820; METERED_FL=U; PLACEMENT=MIGRATED,10HH62,,,US,USMET250,1987,,,,1,,1177632000000,palaciolv,1236211200000,{DEA52052-67B5-5B00-92EB-21AB332DBAAC},-71.096422711999935,42.282118756000045,84 (STREET_FEA 4438),STREET_FEA 4438,39,derived_0_50_ft,boston-sam,147552,84 Wellington Hill St,Wellington Hill St,42.28203866,-71.09652060,Gilmer Street & Hillsboro Road,171,nearest_address
1323,10HH74,Wellington Hill St,98 Wellington Hill St,IS,,1008740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1820; METERED_FL=U; PLACEMENT=MIGRATED,10HH74,,,KE,KEK81,2010,,,,1,,1177632000000,palaciolv,1236211200000,{B10EA85A-5704-5173-B0D9-6FD5B041D67F},-71.096600798999987,42.282941197000071,100 (STREET_FEA 4438),STREET_FEA 4438,46,derived_0_50_ft,boston-sam,147561,98 Wellington Hill St,Wellington Hill St,42.28289866,-71.09676060,Gilmer Street & Hillsboro Road,135,nearest_address
1349,10IH16,Evelyn St,50 Evelyn St,IS,,1009740154,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,10IH16,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{13C76AFC-2629-57A5-AC22-0816AA07093C},-71.090673698999979,42.279063130000054,50 (STREET_FEA 1572),STREET_FEA 1572,61,derived_50_100_ft,boston-sam,54879,50 Evelyn St,Evelyn St,42.27922866,-71.09064060,Evelyn Street & Norfolk Street,264,nearest_address
1355,10IH44,Norfolk St,471 Norfolk St,IS,,1009740120,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1481; METERED_FL=U; PLACEMENT=MIGRATED,10IH44,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{4E3B3DE6-0042-560E-A1CF-53B8AE937C79},-71.088305447999971,42.280362498000045,471 (STREET_FEA 3083),STREET_FEA 3083,47,derived_0_50_ft,boston-sam,103341,471 Norfolk St,Norfolk St,42.28045866,-71.08842060,Elizabeth Street & Norfolk Street,105,nearest_address
1360,9JH72,Morton St,1134-1136 Morton St,IS,1102896000000,910740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3133; METERED_FL=U; PLACEMENT=MIGRATED,9JH72,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1235779200000,{267AC2F9-70F3-5557-ADF2-668C429E2084},-71.073738076999973,42.275695583000072,1136 OPP (STREET_FEA 2931),STREET_FEA 2931,105,derived_100_150_ft,boston-sam,167839,1134-1136 Morton St,Morton St,42.27597981,-71.07366832,Morton Street & Oakridge Street,98,nearest_address
1416,9IH48,Mildred Ave,42 Mildred Ave,IS,,909740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,9IH48,,,DA,ADB-84-B,1997,,,,1,,1177632000000,denapolipd,1231891200000,{242E263D-1CDB-563B-B26C-34EE2FB68CFD},-71.090503432999981,42.277383036000060,42 OPP (STREET_FEA 2850),STREET_FEA 2850,83,derived_50_100_ft,boston-sam,95307,42 Mildred Ave,Mildred Ave,42.27737866,-71.09081060,Fessenden Street & Mildred Avenue,212,nearest_address
1436,9IH38,Gladeside Ave,76 Gladeside Ave,IS,,909740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=572; METERED_FL=U; PLACEMENT=MIGRATED,9IH38,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{04A6F098-A295-57E1-9780-521FD389C946},-71.086704441999984,42.273641656000052,76 (STREET_FEA 1824),STREET_FEA 1824,35,derived_0_50_ft,boston-sam,63759,76 Gladeside Ave,Gladeside Ave,42.27371866,-71.08678059,Bluefield Terrace & Gladeside Avenue,30,nearest_address
1450,8IH50,Constitution Rd,8 Constitution Rd,IS,,809740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1112; METERED_FL=U; PLACEMENT=MIGRATED,8IH50,,,DA,ADB-84-B,1980,,,,1,,1177632000000,chalmersh,1237420800000,{DD06617B-312B-5237-8005-CE5079C11251},-71.088847027999975,42.272238513000048,23 OPP (STREET_FEA 1256),STREET_FEA 1256,35,derived_0_50_ft,boston-sam,42266,8 Constitution Rd,Constitution Rd,42.27229866,-71.08895060,Constitution Road & Dania Street,43,nearest_address
1487,10IH42,Hosmer St,50 Hosmer St,IS,1086220800000,1009740124,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,10IH42,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{E0141FA3-658A-5FD1-8606-1CFBFDB0051E},-71.089208292999956,42.280310188000044,50 (STREET_FEA 2207),STREET_FEA 2207,41,derived_0_50_ft,boston-sam,75405,50 Hosmer St,Hosmer St,42.28038866,-71.08910060,Hosmer Street & Norfolk Street,211,nearest_address
1525,9JH52,Manchester St,190 Manchester St,IS,1214352000000,910740128,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=857; METERED_FL=U; PLACEMENT=MIGRATED,9JH52,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1235779200000,{0E674B92-0579-5E23-8316-BBEB1B9C5702},-71.075075638999976,42.274225559000058,190 (STREET_FEA 2667),STREET_FEA 2667,34,derived_0_50_ft,boston-sam,88878,190 Manchester St,Manchester St,42.27413866,-71.07503059,Cedar Street & Manchester Street,214,nearest_address
1534,8HH110,Woodhaven St,95 Woodhaven St,IS,,808740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2831; METERED_FL=U; PLACEMENT=MIGRATED,8HH110,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231891200000,{AE63B9D3-BD0C-562C-B1CA-4B7D6DA18650},-71.097105793999958,42.271591381000064,95 (STREET_FEA 4615),STREET_FEA 4615,54,derived_50_100_ft,boston-sam,151592,95 Woodhaven St,Woodhaven St,42.27162866,-71.09730060,Messinger Street & Woodhaven Street,133,nearest_address
1588,10IH188,Norfolk St,541 Norfolk St,IS,,1009740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1572; METERED_FL=U; PLACEMENT=MIGRATED,10IH188,,,US,USMET250,1988,,,,1,,1177632000000,palaciolv,1236211200000,{172B4073-36EA-5C3B-B5A2-2DC23CB679BA},-71.090510281999968,42.278273909000063,541 (STREET_FEA 3083),STREET_FEA 3083,47,derived_0_50_ft,boston-sam,103372,541 Norfolk St,Norfolk St,42.27839866,-71.09056060,Evelyn Street & Norfolk Street,191,nearest_address
1633,11IH10,Blue Hill Ave,1188-1192 Blue Hill Ave,IS,,1109740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,11IH10,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1233014400000,{D95F04F6-5234-5C5A-983C-B6C8BDF5139B},-71.091385414999934,42.283880543000066,1178-1186A (STREET_FEA 567),STREET_FEA 567,45,derived_0_50_ft,boston-sam,16183,1188-1192 Blue Hill Ave,Blue Hill Ave,42.28377866,-71.09129060,Blue Hill Avenue & Morton Street,131,nearest_address
1699,7HH102,Rosewood St,99 Rosewood St,IS,1054425600000,708740027,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3533; METERED_FL=U; PLACEMENT=MIGRATED,7HH102,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1279065600000,{33E966CF-2245-5A21-949F-E61A143248F9},-71.099776062999979,42.266496926000059,99 (STREET_FEA 3681),STREET_FEA 3681,34,derived_0_50_ft,boston-sam,118589,99 Rosewood St,Rosewood St,42.26651865,-71.09990060,Rector Road & Rosewood Street,240,nearest_address
1722,9HH55,Almont St,118 Almont St,IS,1005696000000,908740037,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3798; METERED_FL=U; PLACEMENT=MIGRATED,9HH55,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{A3EFD4F3-7DB5-5FA1-99B2-9B8263A94D5C},-71.097838916999933,42.276778935000038,118 (STREET_FEA 209),STREET_FEA 209,37,derived_0_50_ft,boston-sam,2746,118 Almont St,Almont St,42.27667866,-71.09784060,Almont Street & Savannah Avenue,64,nearest_address
1830,9JH44,Countryside Dr,27 Countryside Dr,IS,1102896000000,910740054,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,9JH44,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{16EB48F8-2B4C-5512-BCC9-3CCAB3FFD9D2},-71.077702091999981,42.276049934000071,27 (STREET_FEA 1160),STREET_FEA 1160,41,derived_0_50_ft,boston-sam,43798,27 Countryside Dr,Countryside Dr,42.27610866,-71.07783059,Maryknoll Street & Verndale Street,170,nearest_address
1836,11HH2,Walk Hill Street,Near Walk Hill Street & West Main Street,IS,,1108740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4460; METERED_FL=U; PLACEMENT=MIGRATED,11HH2,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{45FE1A8B-20CF-5CBF-A99B-771EBB736D16},-71.101673185999971,42.283830178000073,347 (STREET_FEA 4350),STREET_FEA 4350,199,intersection_preferred_150_plus_ft,boston-sam,342536,355 Walk Hill St,Walk Hill St,42.28367981,-71.10238219,Walk Hill Street & West Main Street,377,nearest_intersection
1850,10HH42,Hazleton St,65 Hazleton St,IS,873072000000,1008740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2159; METERED_FL=U; PLACEMENT=MIGRATED,10HH42,,,MU,MUCENT,1994,,,,1,,1177632000000,palaciolv,1236211200000,{17F16073-5F23-5661-B5F4-4CEF2B6EF279},-71.096135518999972,42.280445287000077,61-63 OPP (STREET_FEA 2091),STREET_FEA 2091,93,derived_50_100_ft,boston-sam,72275,65 Hazleton St,Hazleton St,42.28066866,-71.09597060,Mulvey Street & Walk Hill Street,350,nearest_address
1870,11IH6,Morton St,814 Morton St,IS,1101945600000,1109740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,11IH6,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1244505600000,{B8AEFA53-88FB-54AB-A354-A4F047AB5F4B},-71.091975271999956,42.284365718000060,STREET_FEA 2931,STREET_FEA 2931,99,derived_50_100_ft,boston-sam,167836,814 Morton St,Morton St,42.28410018,-71.09204700,Blue Hill Avenue & Morton Street,123,nearest_address
1874,11HH54,Wellington Hill St,156 Wellington Hill St,IS,,1108740041,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1298; METERED_FL=U; PLACEMENT=MIGRATED,11HH54,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1255478400000,{9DFC37F7-EF42-5953-B45F-8A7E8FD5EBB1},-71.093637328999932,42.284907536000048,156 (STREET_FEA 4438),STREET_FEA 4438,46,derived_0_50_ft,boston-sam,147506,156 Wellington Hill St,Wellington Hill St,42.28503080,-71.09360122,Deering Road & Wellington Hill Street,189,nearest_address
1898,9IH8,Crossman St,18 Crossman St,IS,675734400000,909740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4320; METERED_FL=U; PLACEMENT=MIGRATED,9IH8,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1279152000000,{0DF03A2B-B6D2-5182-A73F-39AD02448753},-71.090581420999968,42.273613001000058,18 (STREET_FEA 1199),STREET_FEA 1199,46,derived_0_50_ft,boston-sam,44545,18 Crossman St,Crossman St,42.27373866,-71.09056060,Crossman Street & Violet Street,36,nearest_address
1912,9JH78,Old Morton St,36 Old Morton St,IS,,910740161,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3788; METERED_FL=U; PLACEMENT=MIGRATED,9JH78,,,MH,MH929,1974,,,,1,,1177632000000,palaciolv,1236038400000,{66CF00B7-B3FB-52B8-B677-CF3E4122638E},-71.071581964999950,42.273299522000059,36 (STREET_FEA 3149),STREET_FEA 3149,48,derived_0_50_ft,boston-sam,105181,36 Old Morton St,Old Morton St,42.27337866,-71.07144059,Old Morton Street & Sanford Street,246,nearest_address
1917,9JH108,Packard Ave,24 Packard Ave,IS,1152230400000,910740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3754; METERED_FL=U; PLACEMENT=MIGRATED,9JH108,,,KE,KEK81-A,1900,,,,1,,1177632000000,blundonr,1230076800000,{74EFD109-21EA-5563-A3E2-6058BA15BDDC},-71.070994742999972,42.275231592000068,19 OPP (STREET_FEA 3192),STREET_FEA 3192,46,derived_0_50_ft,boston-sam,106337,24 Packard Ave,Packard Ave,42.27535866,-71.07098059,Packard Avenue & Saint Gregory Street,262,nearest_address
1923,9HH94,Hiawatha Rd,72 Hiawatha Rd,IS,1023235200000,908740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1707; METERED_FL=U; PLACEMENT=MIGRATED,9HH94,,,MU,MUCENT,2000,,,,1,,1177632000000,palaciolv,1236211200000,{D6325282-41F6-559C-8275-F12F9145FE37},-71.096562839999933,42.277436738000063,72 (STREET_FEA 2129),STREET_FEA 2129,28,derived_0_50_ft,boston-sam,73244,72 Hiawatha Rd,Hiawatha Rd,42.27737866,-71.09663060,Fottler Road & Hiawatha Road,102,nearest_address
1924,9IH16,Delhi St,216 Delhi St,IS,1022889600000,909740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1746; METERED_FL=U; PLACEMENT=MIGRATED,9IH16,,,MU,MUCENT,2002,,,,1,,1177632000000,DeNapoliPD,1392854400000,{F02526E3-C38E-5024-8264-6E1C5AE8BCA8},-71.091076782999949,42.274759426000060,216 OPP (STREET_FEA 1305),STREET_FEA 1305,68,derived_50_100_ft,boston-sam,47147,216 Delhi St,Delhi St,42.27461866,-71.09091060,Delhi Street & French Street,31,nearest_address
1925,9IH50,Delhi St,149 Delhi St,IS,707356800000,909740045,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3569; METERED_FL=U; PLACEMENT=MIGRATED,9IH50,,,MU,MUCENT,1992,,,,1,,1177632000000,DeNapoliPD,1392940800000,{4126AAA7-37BB-569B-B786-D9AF809B55BB},-71.089236804999985,42.276534652000066,149 (STREET_FEA 1305),STREET_FEA 1305,42,derived_0_50_ft,boston-sam,47128,149 Delhi St,Delhi St,42.27657866,-71.08938060,Delhi Street & Rich Street,101,nearest_address
1986,10HH82,Duke St,9 Duke St,IS,536457600000,1008740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3172; METERED_FL=U; PLACEMENT=MIGRATED,10HH82,,,US,USMET250,1987,,,,1,,1177632000000,palaciolv,1236211200000,{6B4638FA-3554-5C64-903A-5E3312ADD22B},-71.093709630999967,42.281357917000037,9 OPP (STREET_FEA 1392),STREET_FEA 1392,85,derived_50_100_ft,boston-sam,49872,9 Duke St,Duke St,42.28150866,-71.09395060,Duke Street & Ormond Street,107,nearest_address
2019,9IH130,Standard St,145-147 Standard St,IS,,909740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4605; METERED_FL=U; PLACEMENT=MIGRATED,9IH130,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1236211200000,{5E4B3FD7-B463-5BD9-9E1A-97C79F24584A},-71.080141753999953,42.276953596000055,145 (STREET_FEA 3983),STREET_FEA 3983,37,derived_0_50_ft,boston-sam,342398,145-147 Standard St,Standard St,42.27700380,-71.08002380,Standard Street & Woodbole Avenue,251,nearest_address
2023,7HH108,Malta St,15 Malta St,IS,707356800000,708740074,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1450; METERED_FL=U; PLACEMENT=MIGRATED,7HH108,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{E3F1E798-1009-537D-A336-B53D3F24F7E0},-71.097687155999949,42.265008013000056,15 (STREET_FEA 2663),STREET_FEA 2663,43,derived_0_50_ft,boston-sam,88824,15 Malta St,Malta St,42.26495865,-71.09783060,Edgewater Drive & Malta Street,237,nearest_address
2026,8HH1,Orlando St,170 Orlando St,IS,,808740005,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3053; METERED_FL=U; PLACEMENT=MIGRATED,8HH1,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{2BA4A986-54FD-56C4-8D1E-6F65099C4FFF},-71.101168818999952,42.272597579000035,170 OPP (STREET_FEA 3170),STREET_FEA 3170,78,derived_50_100_ft,boston-sam,439487,170 Orlando St,Orlando St,42.27249477,-71.10091423,Newcastle Street & Orlando Street,171,nearest_address
2040,9HH74,Blue Hill Ave,1439 Blue Hill Ave,IS,,908740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH74,,,MU,MUCENT,2005,,,,1,,1177632000000,denapolipd,1231891200000,{171C17FA-A29A-5F34-A442-D301DEAC5495},-71.093690483999978,42.275131550000026,1439-1443 (STREET_FEA 4129),STREET_FEA 4129,70,derived_50_100_ft,boston-sam,162253,1439 Blue Hill Ave,Blue Hill Ave,42.27517011,-71.09394503,Blue Hill Avenue & Tennis Road,39,nearest_address
2045,9KH12,Dorchester Ave,2175 Dorchester Ave,IS,,911740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3754; METERED_FL=U; PLACEMENT=MIGRATED,9KH12,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{3661F1E8-31DD-51E4-BE5F-F6030305D9F4},-71.067050284999937,42.276273704000062,2175 (STREET_FEA 1360),STREET_FEA 1360,65,derived_50_100_ft,boston-sam,48540,2175 Dorchester Ave,Dorchester Ave,42.27624866,-71.06729059,Dorchester Avenue & Saint Gregory Street,277,nearest_address
2050,9JH162,Dorchester Ave,2201 Dorchester Ave,IS,,910740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3754; METERED_FL=U; PLACEMENT=MIGRATED,9JH162,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1231891200000,{84B48B75-007B-5F32-966A-A743B527E5D1},-71.067276242999981,42.275475071000074,2201 (STREET_FEA 1360),STREET_FEA 1360,39,derived_0_50_ft,boston-sam,48550,2201 Dorchester Ave,Dorchester Ave,42.27543866,-71.06741059,Dorchester Avenue & Saint Gregory Street,31,nearest_address
2058,9IH106,Woodbole Ave,90-92 Woodbole Ave,IS,,909740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4623; METERED_FL=U; PLACEMENT=MIGRATED,9IH106,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{E5C371F9-5064-5991-AC02-3D4FDE512780},-71.082537853999952,42.276294223000036,90-92 (STREET_FEA 4605),STREET_FEA 4605,39,derived_0_50_ft,boston-sam,342332,90-92 Woodbole Ave,Woodbole Ave,42.27620543,-71.08246011,Woodbole Avenue & Woodruff Way,399,nearest_address
2096,8IH34,Mamelon Cir,12 Mamelon Cir,IS,,809740048,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3604; METERED_FL=U; PLACEMENT=MIGRATED,8IH34,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{CCE51A9E-C63E-5FFE-A62F-C0018EAD5297},-71.089686541999981,42.270830493000062,12 (STREET_FEA 2666),STREET_FEA 2666,42,derived_0_50_ft,boston-sam,88847,12 Mamelon Cir,Mamelon Cir,42.27084866,-71.08984060,Linvale Terrace & Mamelon Circle,242,nearest_address
2178,8HH80,Corman Rd,8 Corman Rd,IS,,808740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH80,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{F8C71011-222E-52ED-8A2F-8B7FF115BB6E},-71.101880869999945,42.271669154000051,8 (STREET_FEA 1142),STREET_FEA 1142,35,derived_0_50_ft,boston-sam,42886,8 Corman Rd,Corman Rd,42.27172866,-71.10198060,Corman Road & Pitts Way,159,nearest_address
2184,10HH48,Harvard St,652 Harvard St,IS,1070582400000,1008740023,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2091; METERED_FL=U; PLACEMENT=MIGRATED,10HH48,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{5E5A5ADF-6029-5EEF-ADBC-5FC864A53035},-71.099353857999972,42.282701094000060,652 OPP (STREET_FEA 2053),STREET_FEA 2053,96,derived_50_100_ft,boston-sam,70931,652 Harvard St,Harvard St,42.28265866,-71.09900060,Harvard Street & Hazleton Street,80,nearest_address
2208,9JH138,Dorchester Ave,2243-2253 Dorchester Ave,IS,757382400000,910740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3577; METERED_FL=U; PLACEMENT=MIGRATED,9JH138,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{D4921B3F-717C-57DD-B1A9-064252E9A2C4},-71.067783037999959,42.273922261000052,2243-2253 (STREET_FEA 1360),STREET_FEA 1360,51,derived_50_100_ft,boston-sam,156564,2243-2253 Dorchester Ave,Dorchester Ave,42.27379122,-71.06785080,Dorchester Avenue & Richmond Street,41,nearest_address
2225,10HH10,Mulvey St,12-14 Mulvey St,IS,1313107200000,1008740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2973; METERED_FL=U; PLACEMENT=MIGRATED,10HH10,,,KE,KEK81-A,2011,,,,1,,1177632000000,chalmersh,1346198400000,{A7940D2A-028F-5697-B777-C7571F570124},-71.096945762999951,42.278970254000058,84 OPP (STREET_FEA 2761),STREET_FEA 2761,38,derived_0_50_ft,boston-sam,99351,12-14 Mulvey St,Mulvey St,42.27895866,-71.09680460,Mattapan Street & Mulvey Street,34,nearest_address
2265,10IH18,Norfolk St,523 Norfolk St,IS,567993600000,1009740159,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1572; METERED_FL=U; PLACEMENT=MIGRATED,10IH18,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{B46AAFA6-9336-5EFC-8CCB-7015D14630BA},-71.089789209999935,42.278839149000078,526 OPP (STREET_FEA 3083),STREET_FEA 3083,44,derived_0_50_ft,boston-sam,103366,523 Norfolk St,Norfolk St,42.27892105,-71.08991070,Evelyn Street & Norfolk Street,102,nearest_address
