objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8843,21CH93,Lake Street,Near Lake Street & Undine Road,IS,1249257600000,2103740104,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,21CH93,,,U,U,,,,,1,,1259020800000,mulline,1259020800000,{6BFAF360-2DE3-521F-939E-3A2DEF13D707},-71.163967179999986,42.341569003000075,3 (STREET_FEA 0),STREET_FEA 0,152,intersection_preferred_150_plus_ft,boston-sam,39647,2121 Commonwealth Ave,Commonwealth Ave,42.34115310,-71.16400570,Lake Street & Undine Road,511,nearest_intersection
8849,25EH10,Kelley Ct,22-24 Kelley Ct,IS,,2505740123,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,25EH10,,,US,USSEN,1984,,,,1,,1177632000000,blundonr,1255478400000,{1BFD1455-607A-5E09-8B4E-BDB0DE28B95B},-71.142606774999933,42.361251558000049,22-24 (STREET_FEA 2363),STREET_FEA 2363,25,derived_0_50_ft,boston-sam,80802,22-24 Kelley Ct,Kelley Ct,42.36131367,-71.14256862,Kelley Court & Western Avenue,293,nearest_address
8876,23CH140,Oakland St,39 Oakland St,IS,,2303740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1463; METERED_FL=U; PLACEMENT=MIGRATED,23CH140,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{04DF5044-B40E-5FF1-9D64-98DFAF3532CE},-71.157953444999976,42.350528005000058,39 (STREET_FEA 3128),STREET_FEA 3128,55,derived_50_100_ft,boston-sam,104756,39 Oakland St,Oakland St,42.35057867,-71.15776062,Egan Way & Oakland Street,78,nearest_address
8924,22CH116,Shanley St,11 Shanley St,IS,1338508800000,2203740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22CH116,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1359331200000,{4A62A901-56E2-55D0-8D2D-AB4A27DC8B0A},-71.158213083999954,42.348491786000068,11 (STREET_FEA 3862),STREET_FEA 3862,30,derived_0_50_ft,boston-sam,125912,11 Shanley St,Shanley St,42.34850867,-71.15832062,Shanley Street & Washington Street,209,nearest_address
8966,21DH22,Kirkwood Rd,44-46 Kirkwood Rd,IS,,2104740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3502; METERED_FL=U; PLACEMENT=MIGRATED,21DH22,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1238371200000,{25ACCCBA-E91F-53DD-AC35-2740FD715EAB},-71.156947577999972,42.341217281000070,40-42 (STREET_FEA 2409),STREET_FEA 2409,61,derived_50_100_ft,boston-sam,82149,44-46 Kirkwood Rd,Kirkwood Rd,42.34129567,-71.15674562,Chiswick Road & Chiswick Terrace,225,nearest_address
8976,24EH42,S Waverly St,67-69 S Waverly St,IS,988070400000,2405740008,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1416; METERED_FL=U; PLACEMENT=MIGRATED,24EH42,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{285D5126-7523-5233-86E1-48BE62D0C3DB},-71.141612522999935,42.360407891000079,67-69 (STREET_FEA 61),STREET_FEA 61,38,derived_0_50_ft,boston-sam,146600,67-69 S Waverly St,S Waverly St,42.36036767,-71.14148062,Duval Street & South Waverly Street,87,nearest_address
8981,21DH118,Lanark Rd,55-65 Lanark Rd,IS,,2104740152,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2395; METERED_FL=U; PLACEMENT=MIGRATED,21DH118,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{8E0EB1BE-98A6-5042-958B-D4C04797A752},-71.146342134999941,42.339880114000039,55 (STREET_FEA 2443),STREET_FEA 2443,45,derived_0_50_ft,boston-sam,83767,55-65 Lanark Rd,Lanark Rd,42.33997867,-71.14624062,Kilsyth Road & Lanark Road,178,nearest_address
8990,22DH46,Dighton St,22-24 Dighton St,IS,1054425600000,2204740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1340; METERED_FL=U; PLACEMENT=MIGRATED,22DH46,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{9A9ED236-786B-5C1D-89AF-9ED5E9E1E208},-71.154985192999959,42.348312341000053,25 OPP (STREET_FEA 1341),STREET_FEA 1341,50,derived_0_50_ft,boston-sam,47781,22-24 Dighton St,Dighton St,42.34837167,-71.15481962,Dighton Street & Washington Street,305,nearest_address
9019,23DH32,Duncklee St,24 Duncklee St,IS,,2304740194,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2641; METERED_FL=U; PLACEMENT=MIGRATED,23DH32,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{8A807971-72D5-5899-A58C-DAF2B78C04FF},-71.156626864999964,42.354063089000078,20 (STREET_FEA 1399),STREET_FEA 1399,43,derived_0_50_ft,boston-sam,49949,24 Duncklee St,Duncklee St,42.35417867,-71.15659062,Duncklee Street & Madeline Street,146,nearest_address
9063,24DH12,Cresthill Rd,9-11 Cresthill Rd,IS,,2404740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3241; METERED_FL=U; PLACEMENT=MIGRATED,24DH12,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{69B9BAE4-569D-5D37-A273-AD6D7386283A},-71.157029030999979,42.355732342000067,5-7 (STREET_FEA 1185),STREET_FEA 1185,41,derived_0_50_ft,boston-sam,44343,9-11 Cresthill Rd,Cresthill Rd,42.35579867,-71.15715062,Cresthill Road & Parsons Street,134,nearest_address
9084,22CH70,Lake St,200 Lake St,IS,,2203740076,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22CH70,,,WA,U,,,,,1,,1177632000000,blundonr,1282694400000,{B120C1A0-B144-54B7-AAC9-958F52E5EA2E},-71.162886027999946,42.347384459000068,STREET_FEA 4217,STREET_FEA 4217,124,derived_100_150_ft,boston-sam,156971,200 Lake St,Lake St,42.34715856,-71.16323038,Lake Street & Trapelo Street,352,nearest_address
9095,24DH58,Soldiers Field Rd,1650 Soldiers Field Rd,IS,,2404740014,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3926; METERED_FL=U; PLACEMENT=MIGRATED,24DH58,,,SM,SM2P,1964,,,,1,,1177632000000,blundonr,1255478400000,{B38AAFD1-477C-580A-B85E-D75A54199865},-71.152858372999958,42.359641974000056,1650 (STREET_FEA 3927),STREET_FEA 3927,145,derived_100_150_ft,boston-sam,128307,1650 Soldiers Field Rd,Soldiers Field Rd,42.35939867,-71.15243062,Leo M. Birmingham Parkway & North Beacon Street,698,nearest_address
9122,25EH48,Soldiers Field Rd,1256 Soldiers Field Rd,IS,,2505740023,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,25EH48,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1238371200000,{04F67179-2F91-5441-B06D-FADF76736486},-71.137442208999971,42.363547406000066,STREET_FEA 4119,STREET_FEA 4119,75,derived_50_100_ft,boston-sam,128293,1256 Soldiers Field Rd,Soldiers Field Rd,42.36339887,-71.13763302,Soldiers Field Road & Telford Street,182,nearest_address
9128,22EH46,Commonwealth Ct,15 Commonwealth Ct,IS,915148800000,2205740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4054; METERED_FL=U; PLACEMENT=MIGRATED,22EH46,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{58E2C44A-E359-5F38-86BC-7E6A8B162F65},-71.139304258999971,42.345645065000042,250 (STREET_FEA 206),STREET_FEA 206,80,derived_50_100_ft,boston-sam,353179,15 Commonwealth Ct,Commonwealth Ct,42.34579428,-71.13952117,Allston Street & Commonwealth Court,89,nearest_address
9140,23CH4,Washington St,586 Washington St,IS,,2303740164,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=624; METERED_FL=U; PLACEMENT=MIGRATED,23CH4,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{9B2FEF51-85E6-5972-B7E2-F329A1B8914E},-71.166034339999953,42.350317653000047,586 (STREET_FEA 4391),STREET_FEA 4391,82,derived_50_100_ft,boston-sam,143644,586 Washington St,Washington St,42.35009867,-71.16596062,Brackett Street & Washington Street,166,nearest_address
9147,23BH20,Tremont St,147 Tremont St,IS,,2302740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4215; METERED_FL=U; PLACEMENT=MIGRATED,23BH20,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{ECD8527E-5289-5BD8-BBFC-C945C43EF286},-71.174323530999970,42.351878078000027,143 (STREET_FEA 4210),STREET_FEA 4210,49,derived_0_50_ft,boston-sam,138182,147 Tremont St,Tremont St,42.35201367,-71.17433163,Cufflin Street & Tremont Street,182,nearest_address
