objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11204,21HH68,Fenway,Near Fenway & Museum Road,IS,,2108740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1701; METERED_FL=U; PLACEMENT=MIGRATED,21HH68,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{93BD782D-1B50-549C-A917-B717ACED5A89},-71.095476014999974,42.340078654000081,STREET_FEA 1640,STREET_FEA 1640,482,intersection_preferred_150_plus_ft,boston-sam,76372,465-479 Huntington Ave,Huntington Ave,42.33927867,-71.09405060,Fenway & Museum Road,522,nearest_intersection
11235,20IH30,Parker St,460 Parker St,IS,,2009740014,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1656; METERED_FL=U; PLACEMENT=MIGRATED,20IH30,,,MU,MUCENT,1998,,,,1,,1177632000000,orrda,1285632000000,{D604C3E4-0DB8-59FE-B4EC-9DB5FA37DB3D},-71.092239327999948,42.337981804000037,STREET_FEA 4112,STREET_FEA 4112,103,derived_100_150_ft,boston-sam,155085,460 Parker St,Parker St,42.33769878,-71.09221421,Forsyth Way & Huntington Avenue,319,nearest_address
11239,21IH30,Huntington Ave,337-339 Huntington Ave,IS,,2109740240,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3156; METERED_FL=U; PLACEMENT=MIGRATED,21IH30,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{20F29F8B-94A3-5924-AA1F-0A2492EBDE90},-71.088763892999964,42.340568208000036,339 (STREET_FEA 2239),STREET_FEA 2239,38,derived_0_50_ft,boston-sam,76363,337-339 Huntington Ave,Huntington Ave,42.34066867,-71.08873060,Huntington Avenue & Opera Place,63,nearest_address
11301,22HH32,Commonwealth Ave,700 Commonwealth Ave,IS,,2208740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2167; METERED_FL=U; PLACEMENT=MIGRATED,22HH32,,,MU,MUCENT,2005,,,,1,,1177632000000,hoffmanr,1465948800000,{D0990448-025E-5781-B35A-468161E357C0},-71.103591666999932,42.349486075000073,650-674 (STREET_FEA 1092),STREET_FEA 1092,123,derived_100_150_ft,boston-sam,41232,700 Commonwealth Ave,Commonwealth Ave,42.34936867,-71.10402061,Commonwealth Avenue & Granby Street,37,nearest_address
11304,22HH84,Commonwealth Ave,610 Commonwealth Ave,IS,,2208740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=559; METERED_FL=U; PLACEMENT=MIGRATED,22HH84,,,MU,MUCENT,2007,,,,1,,1177632000000,hoffmanr,1465948800000,{AA48E8A4-77AB-549B-AD4D-54EF706BC926},-71.101448408999943,42.349228688000039,620 (STREET_FEA 1092),STREET_FEA 1092,67,derived_50_100_ft,boston-sam,355549,610 Commonwealth Ave,Commonwealth Ave,42.34905231,-71.10151605,Blandford Mall & Commonwealth Avenue,226,nearest_address
11366,21IH6,Huntington Ave,400 Huntington Ave,IS,852076800000,2109740289,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1700; METERED_FL=U; PLACEMENT=MIGRATED,21IH6,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{D533B9E9-CC17-5289-90C4-88B75E6E4F5B},-71.090210325999976,42.339692244000048,369 OPP (STREET_FEA 2239),STREET_FEA 2239,103,derived_100_150_ft,boston-sam,156314,400 Huntington Ave,Huntington Ave,42.33957436,-71.08986046,Forsyth Street & Huntington Avenue,101,nearest_address
11393,22IH45,Haviland St,16-18 Haviland St,IS,,2209740167,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2077; METERED_FL=U; PLACEMENT=MIGRATED,22IH45,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{730D8BBB-F522-5527-B782-36F646EE9610},-71.088195784999982,42.346261227000070,18 (STREET_FEA 1448),STREET_FEA 1448,31,derived_0_50_ft,boston-sam,71359,16-18 Haviland St,Haviland St,42.34621520,-71.08829180,Edgerly Road & Haviland Street,56,nearest_address
11425,22HH162,Commonwealth Ave,464-466 Commonwealth Ave,IS,1369958400000,2208740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4680; METERED_FL=U; PLACEMENT=MIGRATED,22HH162,,,KE,KEK81-A,2011,,,,1,,1177632000000,obrienm,1431993600000,{AA711709-1F5C-5F17-98B6-F372F73F7305},-71.092899873999954,42.348607642000047,464 (STREET_FEA 1092),STREET_FEA 1092,82,derived_50_100_ft,boston-sam,163723,464-466 Commonwealth Ave,Commonwealth Ave,42.34853442,-71.09318741,Charlesgate West & Newbury Street Extension,40,nearest_address
11463,22HH185,Park Drive,Near Park Drive & Riverway,IS,,2208740334,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22HH185,,,MU,U,,,,,1,,1239926400000,blundonr,1244419200000,{0B7FA347-998C-5EBD-B0D9-E7A8F20C1ECC},-71.103646799999979,42.344958771000051,309 (STREET_FEA 3206),STREET_FEA 3206,152,intersection_preferred_150_plus_ft,boston-sam,447486,421 Park Dr,Park Dr,42.34531914,-71.10335986,Park Drive & Riverway,324,nearest_intersection
11482,22HH128,Boylston St,1175 Boylston St,IS,,2208740219,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22HH128,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{ECB53238-F776-5BAF-A8E0-465C8A109E40},-71.093634774999941,42.346497385000077,1175 (STREET_FEA 620),STREET_FEA 620,52,derived_50_100_ft,boston-sam,18064,1175 Boylston St,Boylston St,42.34661867,-71.09373860,Ipswich Street & Lansdowne Street,310,nearest_address
11484,22HH106,Lansdowne St,41 Lansdowne St,IS,,2208740170,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=697; METERED_FL=U; PLACEMENT=MIGRATED,22HH106,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{642FF93D-C6FC-512D-8236-3B92BC0D5898},-71.096245504999956,42.347233287000051,41 (STREET_FEA 5251),STREET_FEA 5251,60,derived_50_100_ft,boston-sam,84008,41 Lansdowne St,Lansdowne St,42.34739267,-71.09629960,Kenmore Street & Newbury Street Extension,455,nearest_address
11553,20IH49,Forsyth St,120 Forsyth St,IS,,2009740019,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=5061; METERED_FL=U; PLACEMENT=MIGRATED,20IH49,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1284681600000,{11BD1A32-4BA1-59B0-A101-17AF6FC6B562},-71.089215256999978,42.337755995000066,110 (STREET_FEA 1700),STREET_FEA 1700,82,derived_50_100_ft,boston-sam,165380,120 Forsyth St,Forsyth St,42.33766766,-71.08893647,Forsyth Street & Greenleaf Street,337,nearest_address
11642,22IH24,Norway St,99-103 Norway St,IS,,2209740219,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4017; METERED_FL=U; PLACEMENT=MIGRATED,22IH24,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1445472000000,{45E3DAEF-429E-53E5-BB0F-5EF659355633},-71.088582015999975,42.345321933000037,103 (STREET_FEA 3104),STREET_FEA 3104,61,derived_50_100_ft,boston-sam,168273,99-103 Norway St,Norway St,42.34541782,-71.08839584,Norway Street & Stoneholm Street,34,nearest_address
11747,21HH58,Peterborough St,115-125 Peterborough St,IS,,2108740047,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2394; METERED_FL=U; PLACEMENT=MIGRATED,21HH58,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{4BDF455E-922F-5D1D-B0E2-DD86FB328557},-71.100252771999976,42.342978818000063,115 (STREET_FEA 3291),STREET_FEA 3291,49,derived_0_50_ft,boston-sam,109776,115-125 Peterborough St,Peterborough St,42.34310967,-71.10020460,Kilmarnock Street & Peterborough Street,185,nearest_address
11780,21HH42,Queensberry St,111 Queensberry St,IS,504921600000,2108740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,21HH42,,,KE,KEK81-A,1900,,,,1,,1177632000000,blundonr,1255478400000,{3CECF686-CC4D-53C1-809B-7493163BEB2A},-71.100466061999953,42.341965590000029,111 (STREET_FEA 3489),STREET_FEA 3489,67,derived_50_100_ft,boston-sam,113729,111 Queensberry St,Queensberry St,42.34214867,-71.10047060,Park Drive & Queensberry Street,183,nearest_address
11791,21IH44,Huntington Ave,312-320 Huntington Ave,IS,,2109740223,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH44,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{AE54073E-AC1F-567E-90D5-96F1C43EB9F7},-71.087276821999978,42.340871502000027,312-320 (STREET_FEA 2239),STREET_FEA 2239,72,derived_50_100_ft,boston-sam,76356,312-320 Huntington Ave,Huntington Ave,42.34074567,-71.08706960,Gainsborough Street & Huntington Avenue,300,nearest_address
11805,22HH116,Commonwealth Ave,580 Commonwealth Ave,IS,,2208740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=447; METERED_FL=U; PLACEMENT=MIGRATED,22HH116,,,MU,MUCENT,2005,,,,1,,1177632000000,hoffmanr,1465948800000,{46E44347-B2BA-5A53-81CC-BC300D400710},-71.099453894999954,42.348981249000076,580 (STREET_FEA 1092),STREET_FEA 1092,65,derived_50_100_ft,boston-sam,340121,580 Commonwealth Ave,Commonwealth Ave,42.34881015,-71.09952306,Blandford Mall & Commonwealth Avenue,320,nearest_address
11811,20HH168,Huntington Ave,500 Huntington Ave,IS,,2008740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3223; METERED_FL=U; PLACEMENT=MIGRATED,20HH168,,,MU,MUCENT,2002,,,,1,,1177632000000,mulline,1231804800000,{1B8334AC-90ED-5796-B90B-B34E45E3FFF0},-71.094242352999970,42.338386108000066,479 (STREET_FEA 2239),STREET_FEA 2239,139,derived_100_150_ft,boston-sam,352113,500 Huntington Ave,Huntington Ave,42.33817454,-71.09381232,Huntington Avenue & Museum Road,164,nearest_address
11832,21IH18,Huntington Ave,370 Huntington Ave,IS,,2109740301,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1700; METERED_FL=U; PLACEMENT=MIGRATED,21IH18,,,MU,MUCENT,1971,,,,1,,1177632000000,blundonr,1255564800000,{5FAB95C7-DDB6-53F1-99A5-BB75E5FB43F5},-71.088844945999938,42.339412096000046,360 BACK (STREET_FEA 2239),STREET_FEA 2239,105,derived_100_150_ft,boston-sam,341685,370 Huntington Ave,Huntington Ave,42.33932107,-71.08847273,Huntington Avenue & Opera Place,377,nearest_address
11981,21HH60,Kilmarnock St,33 Kilmarnock St,IS,,2108740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2394; METERED_FL=U; PLACEMENT=MIGRATED,21HH60,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1244505600000,{E4524263-829F-5802-A19A-7EEA70080707},-71.099859704999972,42.343480491000037,105 BACK (STREET_FEA 3291),STREET_FEA 3291,93,derived_50_100_ft,boston-sam,157991,33 Kilmarnock St,Kilmarnock St,42.34362762,-71.10014065,Kilmarnock Street & Peterborough Street,156,nearest_address
12000,23GH30,Carlton Street,Near Carlton Street & Commonwealth Avenue,IS,,2307740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3764; METERED_FL=U; PLACEMENT=MIGRATED,23GH30,,,KE,KEK81-A,1995,,,,1,,1177632000000,BlundoNR,1291248000000,{065EB9F6-9BE0-5056-B318-2DB594F9E7BE},-71.108127541999977,42.350063262000049,750 (STREET_FEA 1090),STREET_FEA 1090,260,intersection_preferred_150_plus_ft,boston-sam,341205,725-755 Commonwealth Ave,Commonwealth Ave,42.35049717,-71.10735987,Carlton Street & Commonwealth Avenue,362,nearest_intersection
12006,23HH4,Commonwealth Ave,675-701 Commonwealth Ave,IS,1037145600000,2308740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1889; METERED_FL=U; PLACEMENT=MIGRATED,23HH4,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1244505600000,{8EA6C46D-A89D-538E-93A8-FC0B6B032C07},-71.105428817999950,42.350037225000051,705 (STREET_FEA 1092),STREET_FEA 1092,130,derived_100_150_ft,boston-sam,341188,675-701 Commonwealth Ave,Commonwealth Ave,42.35020683,-71.10500457,Commonwealth Avenue & Saint Mary's Street,303,nearest_address
12021,20HH162,Parker St,500-510 Parker St,IS,,2008740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3709; METERED_FL=U; PLACEMENT=MIGRATED,20HH162,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231804800000,{5F2CF9B4-8D1D-5289-A67E-9CC1CFB65E93},-71.093067620999989,42.337719065000044,STREET_FEA 3223,STREET_FEA 3223,79,derived_50_100_ft,boston-sam,341126,500-510 Parker St,Parker St,42.33750308,-71.09305015,Parker Street & Ruggles Street,317,nearest_address
12074,22HH163,Blandford Mall,Near Blandford Mall & Commonwealth Avenue,IS,,2208740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3881; METERED_FL=U; PLACEMENT=MIGRATED,22HH163,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{ACCB4DB3-850A-5DAA-B12A-8EFC4772B333},-71.099220480999975,42.349288271000034,STREET_FEA 1092,STREET_FEA 1092,188,intersection_preferred_150_plus_ft,boston-sam,155950,595 Commonwealth Ave,Commonwealth Ave,42.34959231,-71.09978619,Blandford Mall & Commonwealth Avenue,365,nearest_intersection
12121,23HH12,Commonwealth Ave,645 Commonwealth Ave,IS,,2308740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1889; METERED_FL=U; PLACEMENT=MIGRATED,23HH12,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1244505600000,{C25FFEA5-39FF-538F-9FFA-872082C691D0},-71.102273273999970,42.349655308000081,631-639 (STREET_FEA 1092),STREET_FEA 1092,72,derived_50_100_ft,boston-sam,41197,645 Commonwealth Ave,Commonwealth Ave,42.34984670,-71.10234589,Commonwealth Avenue & Granby Street,369,nearest_address
12297,23IH16,Beacon St,504 Beacon St,IS,662688000000,2309740093,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=445; METERED_FL=U; PLACEMENT=MIGRATED,23IH16,,,KE,KEK81-A,2013,,,,1,,1177632000000,mulline,1396656000000,{E85F11C8-6C20-5852-BB9D-92000AF745E2},-71.089891930999954,42.351274143000069,7 (STREET_FEA 2742),STREET_FEA 2742,76,derived_50_100_ft,boston-sam,161917,504 Beacon St,Beacon St,42.35106594,-71.08988085,Beacon Street & Massachusetts Avenue,192,nearest_address
12320,21IH26,Hemenway St,238 Hemenway St,IS,,2109740278,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1633; METERED_FL=U; PLACEMENT=MIGRATED,21IH26,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{497B30CC-C2DE-55B5-B732-50B0090DDBF3},-71.091729904999966,42.339898443000038,STREET_FEA 2103,STREET_FEA 2103,82,derived_50_100_ft,boston-sam,420588,238 Hemenway St,Hemenway St,42.33967322,-71.09173936,Forsyth Way & Hemenway Street,263,nearest_address
12327,22HH126,Boylston St,1203 Boylston St,IS,,2208740257,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22HH126,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{7DE8CA8C-B0FB-5743-828A-99093B1FA597},-71.094339442999967,42.345850011000039,1203 (STREET_FEA 620),STREET_FEA 620,55,derived_50_100_ft,boston-sam,18069,1203 Boylston St,Boylston St,42.34591267,-71.09452360,Boylston Street & Park Drive,102,nearest_address
12377,22IH58,Massachusetts Ave,183-185A Massachusetts Ave,IS,694224000000,2209740204,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1025; METERED_FL=U; PLACEMENT=MIGRATED,22IH58,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{6AFD7799-0519-53B6-82BD-23C38D8FB873},-71.087048070999970,42.345590711000057,188 OPP (STREET_FEA 2743),STREET_FEA 2743,46,derived_0_50_ft,boston-sam,91986,183-185A Massachusetts Ave,Massachusetts Ave,42.34554867,-71.08721060,Edgerly Road & Norway Street,206,nearest_address
12379,22IH52,Edgerly Road,Near Edgerly Road & Westland Avenue,IS,,2209740293,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4474; METERED_FL=U; PLACEMENT=MIGRATED,22IH52,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{290B95DB-C06D-5E0E-8007-DB8EBDCEDD48},-71.086319469999978,42.344084500000065,255 (STREET_FEA 2743),STREET_FEA 2743,272,intersection_preferred_150_plus_ft,boston-sam,171752,35 Westland Ave,Westland Ave,42.34392996,-71.08730889,Edgerly Road & Westland Avenue,253,nearest_intersection
12452,22IH27,Boylston St,1089-1091 Boylston St,IS,,2209740110,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,22IH27,,,MU,KEK81-A,2011,,,,1,,1177632000000,mulline,1444262400000,{8E409CCB-5030-5A0A-9E93-74A62FED827D},-71.089343204999977,42.347308339000051,STREET_FEA 2276,STREET_FEA 2276,52,derived_50_100_ft,boston-sam,17947,1089-1091 Boylston St,Boylston St,42.34721867,-71.08919060,Boylston Street & Hemenway Street,155,nearest_address
12457,22HH112,Beacon St,677-679 Beacon St,IS,,2208740105,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1092; METERED_FL=U; PLACEMENT=MIGRATED,22HH112,,,MU,MUCENT,1996,,,,1,,1177632000000,blundonr,1255478400000,{F9FAC6F5-3E83-5A20-BFE6-B59B0E81310E},-71.098843917999943,42.348264974000074,683-685 (STREET_FEA 447),STREET_FEA 447,80,derived_50_100_ft,boston-sam,12207,677-679 Beacon St,Beacon St,42.34813667,-71.09860160,Brookline Avenue & Newbury Street Extension,379,nearest_address
12478,22HH20,Miner St,9 Miner St,IS,,2208740233,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2975; METERED_FL=U; PLACEMENT=MIGRATED,22HH20,,,MU,MUCENT,1998,,,,1,,1177632000000,blundonr,1255478400000,{127563AB-838D-57E1-AD92-F52FD40FE28B},-71.103048943999966,42.346403368000040,16-22 OPP (STREET_FEA 2872),STREET_FEA 2872,50,derived_0_50_ft,boston-sam,167739,9 Miner St,Miner St,42.34635396,-71.10322430,Arundel Street & Beacon Street,276,nearest_address
12508,22HH18,Beacon St,853 Beacon St,IS,1055116800000,2208740202,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=116; METERED_FL=U; PLACEMENT=MIGRATED,22HH18,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{B115B16B-5C3E-5114-950B-9A52771D8183},-71.103688747999968,42.346929579000061,853 (STREET_FEA 447),STREET_FEA 447,65,derived_50_100_ft,boston-sam,12288,853 Beacon St,Beacon St,42.34675867,-71.10362061,Aberdeen Street & Beacon Street,111,nearest_address
12535,22HH136,Ipswich St,145-151 Ipswich St,IS,,2208740160,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5251; METERED_FL=U; PLACEMENT=MIGRATED,22HH136,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{3608D338-3E8B-50EE-B5BA-6076BC1FFF1E},-71.094188459999941,42.347447234000072,145-151 (STREET_FEA 2276),STREET_FEA 2276,64,derived_50_100_ft,boston-sam,157262,145-151 Ipswich St,Ipswich St,42.34741984,-71.09442326,Ipswich Street & Lansdowne Street,146,nearest_address
12575,22IH28,Ipswich St,30 Ipswich St,IS,,2209740108,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,22IH28,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1444262400000,{C514CC61-2C42-5DCB-8D50-46F5F18CFA31},-71.090172331999952,42.347453277000056,24 (STREET_FEA 2276),STREET_FEA 2276,81,derived_50_100_ft,boston-sam,78839,30 Ipswich St,Ipswich St,42.34736867,-71.09045060,Boylston Street & Charlesgate East,323,nearest_address
12617,22HH50,Burlington Ave,21-27 Burlington Ave,IS,,2208740235,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=697; METERED_FL=U; PLACEMENT=MIGRATED,22HH50,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1244505600000,{0FD7FCAB-80F0-51AF-B546-643E1E815265},-71.101938870999959,42.346349708000048,133 (STREET_FEA 741),STREET_FEA 741,87,derived_50_100_ft,boston-sam,162749,21-27 Burlington Ave,Burlington Ave,42.34652526,-71.10172085,Fullerton Street & Miner Street,254,nearest_address
12623,20IH24,Albert Street,Near Albert Street & Ruggles Street,IS,,2009740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=163; METERED_FL=U; PLACEMENT=MIGRATED,20IH24,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1231891200000,{DB7590C6-0599-5742-A873-C425D028A6B3},-71.090872942999965,42.335952045000056,STREET_FEA 3709,STREET_FEA 3709,161,intersection_preferred_150_plus_ft,boston-sam,352426,246 Ruggles St,Ruggles St,42.33554768,-71.09063366,Albert Street & Ruggles Street,34,nearest_intersection
12651,20IH47,Forsyth St,115 Forsyth St,IS,652924800000,2009740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5061; METERED_FL=U; PLACEMENT=MIGRATED,20IH47,,,MU,MUCENT,1985,,,,1,,1177632000000,mulline,1231891200000,{63B9F9F7-C024-5328-9527-D71CE66F1FAC},-71.089815982999937,42.337562544000036,STREET_FEA 1700,STREET_FEA 1700,107,derived_100_150_ft,boston-sam,165379,115 Forsyth St,Forsyth St,42.33758645,-71.09021115,Forsyth Street & Greenleaf Street,335,nearest_address
12692,22HH138,Newbury St,565 Newbury St,IS,1251763200000,2208740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2374; METERED_FL=U; PLACEMENT=MIGRATED,22HH138,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1274140800000,{6D2E907F-7B60-539F-958B-8C5205E3742D},-71.095841539999981,42.348057989000040,STREET_FEA 3051,STREET_FEA 3051,71,derived_50_100_ft,boston-sam,351969,565 Newbury St,Newbury St,42.34821482,-71.09568585,Kenmore Street & Newbury Street Extension,238,nearest_address
12719,22GH25,Beacon St,915 Beacon St,IS,961977600000,2207740030,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=447; METERED_FL=U; PLACEMENT=MIGRATED,22GH25,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{AD7991A2-F7DB-5072-A271-9E175103C6FB},-71.105913317999978,42.345956651000051,5 (STREET_FEA 2389),STREET_FEA 2389,46,derived_0_50_ft,boston-sam,12402,915 Beacon St,Beacon St,42.34601867,-71.10606061,Beacon Street & Keswick Street,120,nearest_address
12741,21IH148,Massachusetts Avenue,Near Massachusetts Avenue & Saint Stephen Street,IS,,2109740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4474; METERED_FL=U; PLACEMENT=MIGRATED,21IH148,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{9999E0E5-F1DE-5A5C-BDD0-B133A78420FB},-71.086172884999939,42.343719794000037,279 (STREET_FEA 2743),STREET_FEA 2743,195,intersection_preferred_150_plus_ft,boston-sam,148484,2-6 Westland Ave,Westland Ave,42.34318367,-71.08616960,Massachusetts Avenue & Saint Stephen Street,164,nearest_intersection
12782,22HH114,Beacon St,680 Beacon St,IS,,2208740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1092; METERED_FL=U; PLACEMENT=MIGRATED,22HH114,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{C8FB9291-F4C0-5476-885C-06C500EEDDCC},-71.098425573999975,42.348590508000029,680 (STREET_FEA 447),STREET_FEA 447,55,derived_50_100_ft,boston-sam,161924,680 Beacon St,Beacon St,42.34873535,-71.09836484,Beacon Street & Commonwealth Avenue,286,nearest_address
12807,21IH156,Westland Ave,75 Westland Ave,IS,,2109740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5733; METERED_FL=U; PLACEMENT=MIGRATED,21IH156,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{470413F7-61A9-5621-8A40-7B35E1BE08B0},-71.088864492999960,42.343880341000045,73 (STREET_FEA 4474),STREET_FEA 4474,58,derived_50_100_ft,boston-sam,148505,75 Westland Ave,Westland Ave,42.34403867,-71.08887060,Burbank Street & Edgerly Road,272,nearest_address
12876,21IH202,Saint Botolph St,262 Saint Botolph St,IS,1030579200000,2109740357,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3475; METERED_FL=U; PLACEMENT=MIGRATED,21IH202,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1244505600000,{49596100-595F-5656-86AE-F50C5C4B5A27},-71.084998570999971,42.341350420000026,238 (STREET_FEA 3744),STREET_FEA 3744,70,derived_50_100_ft,boston-sam,460445,262 Saint Botolph St,Saint Botolph St,42.34144270,-71.08477019,Gainsborough Street & Saint Botolph Street,243,nearest_address
12909,22HH165,Brookline Ave,132-138 Brookline Ave,IS,,2208740302,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4277; METERED_FL=U; PLACEMENT=MIGRATED,22HH165,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{061C67F5-9543-5EB1-9A10-A391E8250AE6},-71.100356578999936,42.344731536000040,16 (STREET_FEA 2394),STREET_FEA 2394,132,derived_100_150_ft,boston-sam,22084,132-138 Brookline Ave,Brookline Ave,42.34506317,-71.10055577,Kilmarnock Street & Van Ness Street,35,nearest_address
12917,22IH6,Fenway,28 Fenway,IS,1417392000000,2209740196,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,22IH6,,,WA,KEK81-A,2011,,,,1,,1177632000000,mulline,1444003200000,{DC1241EF-747E-536E-AE39-30D1ED931331},-71.090287763999982,42.345678774000078,28 (STREET_FEA 1640),STREET_FEA 1640,46,derived_0_50_ft,boston-sam,57436,28 Fenway,Fenway,42.34570867,-71.09012060,Hemenway Street & Norway Street,229,nearest_address
