objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
10397,20MH40,E Fourth St,650 E Fourth St,IS,,2013740153,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1524; METERED_FL=U; PLACEMENT=MIGRATED,20MH40,,,US,USSEN,1983,,,,1,,1177632000000,palaciolv,1221004800000,{3BA20A59-4050-5F92-8710-2672B8A58C39},-71.038316213999963,42.334787203000076,661 OPP (STREET_FEA 16),STREET_FEA 16,65,derived_50_100_ft,boston-sam,155903,650 E Fourth St,E Fourth St,42.33489551,-71.03850822,East Fourth Street & Emerson Street,248,nearest_address
10402,20KH28,Foodmart Road,Near Foodmart Road & Widett Circle,IS,,2011740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1686; METERED_FL=U; PLACEMENT=MIGRATED,20KH28,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1225238400000,{4C3141DD-B9F4-55D1-A448-5C6947DCB7E7},-71.060947420999980,42.335653297000079,STREET_FEA 4516,STREET_FEA 4516,351,intersection_preferred_150_plus_ft,boston-sam,59169,1-63 Foodmart Rd,Foodmart Rd,42.33633467,-71.06187059,Foodmart Road & Widett Circle,512,nearest_intersection
10438,20LH98,D St,193-197 D St,IS,1070409600000,2012740062,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=610; METERED_FL=U; PLACEMENT=MIGRATED,20LH98,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{22432026-35AD-5DEE-8526-B4C2B3381F61},-71.052557911999941,42.337253074000046,198 OPP (STREET_FEA 1235),STREET_FEA 1235,67,derived_50_100_ft,boston-sam,45443,193-197 D St,D St,42.33727167,-71.05231159,Bowen Street & D Street,63,nearest_address
10474,20KH32,Foodmart Road,Near Foodmart Road & Widett Circle,IS,,2011740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1686; METERED_FL=U; PLACEMENT=MIGRATED,20KH32,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1271808000000,{33E05ECD-9D70-59D4-860D-D6DDEF1E3919},-71.062538968999945,42.337591130000078,63 (STREET_FEA 4516),STREET_FEA 4516,208,intersection_preferred_150_plus_ft,boston-sam,165463,200R Frontage Rd,Frontage Rd,42.33754672,-71.06330781,Foodmart Road & Widett Circle,107,nearest_intersection
10520,19LH98,E Eighth St,445-447 E Eighth St,IS,,1912740052,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1366; METERED_FL=U; PLACEMENT=MIGRATED,19LH98,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{4A752815-C360-5266-A715-5D9A106C03A7},-71.043265714999961,42.331278571000041,445-447 (STREET_FEA 13),STREET_FEA 13,35,derived_0_50_ft,boston-sam,52168,445-447 E Eighth St,E Eighth St,42.33119867,-71.04319058,Douglas Street & East Eighth Street,133,nearest_address
10536,19MH18,Columbia Rd,1588 Columbia Rd,IS,,1913740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2354; METERED_FL=U; PLACEMENT=MIGRATED,19MH18,,,US,USSEN,1980,,,,1,,1177632000000,connorsm,1221177600000,{8D429729-AD6E-53E3-9C78-1D95C951BEDC},-71.038202558999956,42.329998566000029,1588 (STREET_FEA 1070),STREET_FEA 1070,55,derived_50_100_ft,boston-sam,35093,1588 Columbia Rd,Columbia Rd,42.33007867,-71.03803058,Columbia Road & Deady's Lane,69,nearest_address
10551,19KH48,Dorchester Ave,655 Dorchester Ave,IS,,1911740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1620; METERED_FL=U; PLACEMENT=MIGRATED,19KH48,,,MU,MUCENT,1982,,,,1,,1177632000000,connorsm,1221091200000,{F8F512E7-CE53-5D84-8084-5F985104742F},-71.057005512999979,42.327827385000035,645 (STREET_FEA 1359),STREET_FEA 1359,62,derived_50_100_ft,boston-sam,48678,655 Dorchester Ave,Dorchester Ave,42.32774867,-71.05721059,Dorchester Avenue & Father Songin Way,78,nearest_address
10558,19NH2,Columbia Rd,1836 Columbia Rd,IS,757382400000,1914740003,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3190; METERED_FL=U; PLACEMENT=MIGRATED,19NH2,,,KE,KEK81,1994,,,,1,,1177632000000,connorsm,1221177600000,{FEEA693A-BA61-5D80-AA6E-D558A1A70F99},-71.027371529999982,42.332565527000042,835 (STREET_FEA 1070),STREET_FEA 1070,54,derived_50_100_ft,boston-sam,35169,1836 Columbia Rd,Columbia Rd,42.33270867,-71.02743058,Columbia Road & East Seventh Street,79,nearest_address
10573,18LH14,Old Colony Ave,417-429 Old Colony Ave,IS,,1812740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5391; METERED_FL=U; PLACEMENT=MIGRATED,18LH14,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{FC3CF928-8027-5159-B34C-B18D4D60438A},-71.052597925999976,42.325669297000047,425 (STREET_FEA 3144),STREET_FEA 3144,90,derived_50_100_ft,boston-sam,341573,417-429 Old Colony Ave,Old Colony Ave,42.32589274,-71.05274073,General Lawrence J. Logan Way & Old Colony Avenue,418,nearest_address
10618,20NH56,E Sixth St,823-831 E Sixth St,IS,965001600000,2014740067,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=25; METERED_FL=U; PLACEMENT=MIGRATED,20NH56,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1221004800000,{711E5961-A894-50E8-B5B5-7FB8C24473F3},-71.027015550999977,42.333189938000032,149 OPP (STREET_FEA 3190),STREET_FEA 3190,85,derived_50_100_ft,boston-sam,127899,823-831 E Sixth St,E Sixth St,42.33312278,-71.02731863,East Sixth Street & P Street,35,nearest_address
10619,20KH58,Old Colony Ave,159 Old Colony Ave,IS,631152000000,2011740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1584; METERED_FL=U; PLACEMENT=MIGRATED,20KH58,,,DA,ADB-84-B,1990,,,,1,,1177632000000,connorsm,1221177600000,{543E1D6E-EBBA-51B6-AA43-809A8C64BAA4},-71.054904950999969,42.334291640000060,159 (STREET_FEA 3144),STREET_FEA 3144,68,derived_50_100_ft,boston-sam,105070,159 Old Colony Ave,Old Colony Ave,42.33427272,-71.05515569,Ewer Street & Old Colony Avenue,25,nearest_address
10634,20KH128,Frontage Road Northbound,Near Frontage Road Northbound & Widett Circle,IS,1066003200000,2011740141,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4516; METERED_FL=U; PLACEMENT=MIGRATED,20KH128,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{5731017D-885C-522B-930F-A4763A189E2A},-71.063294292999956,42.333004293000045,238 (STREET_FEA 1752),STREET_FEA 1752,346,intersection_preferred_150_plus_ft,boston-sam,97248,17 Moore St,Moore St,42.33264767,-71.06448659,Frontage Road Northbound & Widett Circle,54,nearest_intersection
10636,19MH34,Ticknor St,14 Ticknor St,IS,,1913740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1070; METERED_FL=U; PLACEMENT=MIGRATED,19MH34,,,KE,MUCENT,2012,,,,1,,1177632000000,hoffmanr,1455062400000,{A76EC4D2-AB47-5ECD-B9E5-8602DE6B7818},-71.036041584999964,42.330120188000080,14 (STREET_FEA 4175),STREET_FEA 4175,37,derived_0_50_ft,boston-sam,135960,14 Ticknor St,Ticknor St,42.33011867,-71.03618058,Hatch Street & Marine Road,188,nearest_address
10643,19KH126,Frontage Road Northbound,Near Frontage Road Northbound & Widett Circle,IS,,1911740177,,,GPS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2917; METERED_FL=U; PLACEMENT=palaciolv,19KH126,,,U,U,,,,,1,,1216771200000,blundonr,1247788800000,{549326FD-8C89-51CA-ACD1-05C2C339420F},-71.063494819999960,42.332434185000068,238 REAR (STREET_FEA 3940),STREET_FEA 3940,278,intersection_preferred_150_plus_ft,boston-sam,97248,17 Moore St,Moore St,42.33264767,-71.06448659,Frontage Road Northbound & Widett Circle,231,nearest_intersection
10673,20LH86,Dorchester St,147-147A Dorchester St,IS,,2012740191,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=82; METERED_FL=U; PLACEMENT=MIGRATED,20LH86,,,MU,MUCENT,2005,,,,1,,1177632000000,palaciolv,1220918400000,{FDE5C80D-F229-5E6C-BE47-E0661CCC67E0},-71.047847687999933,42.334636932000080,147 (STREET_FEA 1361),STREET_FEA 1361,17,derived_0_50_ft,boston-sam,48880,147-147A Dorchester St,Dorchester St,42.33466867,-71.04780059,Dorchester Street & West Fifth Street,52,nearest_address
10684,21KH62,Frontage Road Northbound,Near Frontage Road Northbound & I-93 Frontage Road,IS,,2111740143,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH62,,,MH,U,,,,,1,,1177632000000,denapolipd,1258329600000,{3F942B5A-D774-51F4-9B89-E3B929BC13F7},-71.062182157999985,42.341138045000037,STREET_FEA 0,STREET_FEA 0,170,intersection_preferred_150_plus_ft,boston-sam,61030,400 Frontage Rd,Frontage Rd,42.34116867,-71.06155059,Frontage Road Northbound & I-93 Frontage Road,420,nearest_intersection
10697,20LH248,Dresser St,101-105 Dresser St,IS,852076800000,2012740284,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1361; METERED_FL=U; PLACEMENT=MIGRATED,20LH248,,,KE,KEK81,2009,,,,1,,1177632000000,samayoa-galvisr,1436227200000,{6042663A-B04B-566F-AB07-B4B51DBD42E1},-71.044479224999975,42.337580233000040,STREET_FEA 1380,STREET_FEA 1380,25,derived_0_50_ft,boston-sam,352201,101-105 Dresser St,Dresser St,42.33751792,-71.04452129,Dorchester Street & Dresser Street,310,nearest_address
10720,20KH117,John F. Fitzgerald Expressway,Near John F. Fitzgerald Expressway & Southeast Expressway,IS,,2011740130,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1796; METERED_FL=U; PLACEMENT=MIGRATED,20KH117,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1244419200000,{F2D5BBAD-1ACD-5598-9362-C8D0198BA2A1},-71.065546800999982,42.334587990000045,70 REAR (STREET_FEA 45),STREET_FEA 45,192,intersection_preferred_150_plus_ft,boston-sam,8916,70 S Bay Ave,S Bay Ave,42.33408036,-71.06574518,John F. Fitzgerald Expressway & Southeast Expressway,277,nearest_intersection
10723,19MH2,Columbia Rd,1496 Columbia Rd,IS,,1913740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1960; METERED_FL=U; PLACEMENT=MIGRATED,19MH2,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1221177600000,{EDEB11A2-AC8F-5CAA-A23F-346AF4E45DED},-71.040753720999987,42.330610866000029,1494-1496 (STREET_FEA 1070),STREET_FEA 1070,37,derived_0_50_ft,boston-sam,35074,1496 Columbia Rd,Columbia Rd,42.33070867,-71.04079058,Columbia Road & H Street,169,nearest_address
10726,21LH478,W Broadway,275 W Broadway,IS,,2112740166,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2344; METERED_FL=U; PLACEMENT=mulline,21LH478,,,DA,ADB-84-B,2003,,,,1,,1179878400000,blundonr,1271808000000,{DB422A74-6C25-5327-8944-BBBB36BCBEC7},-71.051936307999938,42.338909525000076,STREET_FEA 6363,STREET_FEA 6363,113,derived_100_150_ft,boston-sam,156158,275 W Broadway,W Broadway,42.33901139,-71.05154135,Costello Circle & Crowley-Rogers Way,167,nearest_address
10729,19LH26,James O'Neill St,25 James O'Neill St,IS,,1912740105,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3144; METERED_FL=U; PLACEMENT=MIGRATED,19LH26,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1221091200000,{3EDBA250-EC7B-5BC3-874F-2D670B29280B},-71.051655212999947,42.329697902000078,STREET_FEA 1070,STREET_FEA 1070,105,derived_100_150_ft,boston-sam,341817,25 James O'Neill St,James O'Neill St,42.32983200,-71.05200055,Columbia Road & Pacuska Circle,87,nearest_address
10751,19JH176,Southampton St,150 Southampton St,IS,,1910740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3940; METERED_FL=U; PLACEMENT=MIGRATED,19JH176,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{B889DE6E-6C98-52B8-B63F-C11B28541317},-71.067576247999966,42.332247275000043,47 (STREET_FEA 4191),STREET_FEA 4191,135,derived_100_150_ft,boston-sam,129063,150 Southampton St,Southampton St,42.33187767,-71.06753159,Southampton Street & Topeka Street,225,nearest_address
10752,20NH18,E Sixth St,874 E Sixth St,IS,1117584000000,2014740053,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=MIGRATED,20NH18,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1220832000000,{5C0E3CD5-EC5E-5E80-8D81-3BA727B48FE6},-71.025833041999988,42.333234918000073,880 OPP (STREET_FEA 25),STREET_FEA 25,116,derived_100_150_ft,boston-sam,127909,874 E Sixth St,E Sixth St,42.33352625,-71.02600492,East Sixth Street & Farragut Road,226,nearest_address
10771,21NH71,Shore Road,Near Shore Road & William J. Day Boulevard,IS,,2114740052,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,21NH71,,,U,U,,,,,1,,1226966400000,blundonr,1244419200000,{034EA105-304F-5EEE-8FA3-E20CCCF0C9D9},-71.022515479999981,42.338356703000045,STREET_FEA 0,STREET_FEA 0,493,intersection_preferred_150_plus_ft,boston-sam,56515,20 Farragut Rd,Farragut Rd,42.33917365,-71.02397605,Shore Road & William J. Day Boulevard,239,nearest_intersection
10781,21LH60,W Second St,173 W Second St,IS,662688000000,2112740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=369; METERED_FL=U; PLACEMENT=MIGRATED,21LH60,,,MU,MUCENT,1991,,,,1,,1177632000000,orrda,1441238400000,{121E8E82-9606-52E4-A9C9-90323159BA8F},-71.051823028999934,42.341701266000030,169-171 (STREET_FEA 101),STREET_FEA 101,19,derived_0_50_ft,boston-sam,124577,173 W Second St,W Second St,42.34164867,-71.05183059,B Street & West Second Street,214,nearest_address
10782,20KH68,Dorchester Ave,326-340 Dorchester Ave,IS,,2011740036,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=771; METERED_FL=U; PLACEMENT=MIGRATED,20KH68,,,US,USMET250,1980,,,,1,,1177632000000,blundonr,1255478400000,{88A33ECA-C04C-5B14-81F8-9B7CD053393C},-71.056247478999978,42.336465477000047,39 (STREET_FEA 3144),STREET_FEA 3144,84,derived_50_100_ft,boston-sam,164386,326-340 Dorchester Ave,Dorchester Ave,42.33636801,-71.05653047,C Street & Old Colony Avenue,43,nearest_address
10804,20KH78,D St,131-133 D St,IS,1070409600000,2011740046,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=432; METERED_FL=U; PLACEMENT=MIGRATED,20KH78,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{E20EECAD-DE09-5A1A-97DB-DF1FC4282C42},-71.054151414999978,42.335918763000052,131 (STREET_FEA 1235),STREET_FEA 1235,17,derived_0_50_ft,boston-sam,45410,131-133 D St,D St,42.33587867,-71.05412059,Baxter Street & D Street,45,nearest_address
10824,19JH193,Chesterton Street,Near Chesterton Street & Massachusetts Avenue,IS,,1910740290,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4153; METERED_FL=U; PLACEMENT=blundonr,19JH193,,,DA,ADB-84-B,1990,,,,1,,1242172800000,blundonr,1264377600000,{88604193-4E08-552C-8519-E4A63EE91EB4},-71.069558900999937,42.330348112000081,115 (STREET_FEA 2744),STREET_FEA 2744,150,intersection_preferred_150_plus_ft,boston-sam,341716,920 Massachusetts Ave,Massachusetts Ave,42.33070495,-71.06984109,Chesterton Street & Massachusetts Avenue,135,nearest_intersection
10829,21KH72,Foundry Street,Near Foundry Street & Greenbaum Street,IS,,2111740256,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH72,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{0462ACDD-5520-52F7-9083-1C9560C4E93E},-71.059739865999973,42.342311780000045,STREET_FEA 84,STREET_FEA 84,446,intersection_preferred_150_plus_ft,boston-sam,59747,71-75 Foundry St,Foundry St,42.34320510,-71.05860771,Foundry Street & Greenbaum Street,479,nearest_intersection
10830,19KH112,Rogers St,54-60 Rogers St,IS,1163635200000,1911740131,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3658; METERED_FL=U; PLACEMENT=MIGRATED,19KH112,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1225065600000,{0BD3326D-6865-5E6B-B3F0-64ACCED71835},-71.055198299999972,42.328625727000031,STREET_FEA 1798,STREET_FEA 1798,51,derived_50_100_ft,boston-sam,455629,54-60 Rogers St,Rogers St,42.32876485,-71.05518827,General William H. Devine Way & Rogers Street,25,nearest_address
10833,19KH56,Carpenter St,20 Carpenter St,IS,,1911740129,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1798; METERED_FL=U; PLACEMENT=MIGRATED,19KH56,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1221091200000,{D528E82E-6404-5709-B46D-7BC964415075},-71.056249148999939,42.328662971000028,20 (STREET_FEA 823),STREET_FEA 823,27,derived_0_50_ft,boston-sam,26049,20 Carpenter St,Carpenter St,42.32867867,-71.05615059,Carpenter Street & General William H. Devine Way,36,nearest_address
10834,19KH66,Ward St,50 Ward St,IS,1163635200000,1911740130,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4444; METERED_FL=U; PLACEMENT=MIGRATED,19KH66,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1225065600000,{0BFE7DC5-4AC2-5C0C-8B39-4F14350E627C},-71.054136968999956,42.328639948000045,60-66 (STREET_FEA 1798),STREET_FEA 1798,80,derived_50_100_ft,boston-sam,142720,50 Ward St,Ward St,42.32885867,-71.05412059,General William H. Devine Way & Wendeller Street,154,nearest_address
10835,21KH114,Dorchester Avenue,Near Dorchester Avenue & West Sixth Street,IS,,2111740230,,,GPS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2069; METERED_FL=U; PLACEMENT=MIGRATED,21KH114,,,KE,KEK11,1973,,,,1,,1177632000000,orrda,1285632000000,{05DE9CDF-94BD-5D5B-8526-96E651FD2E29},-71.058754465999982,42.338916534000077,275 BACK (STREET_FEA 1359),STREET_FEA 1359,417,intersection_preferred_150_plus_ft,boston-sam,447422,110 Widett Cir,Widett Cir,42.33873033,-71.06028325,Dorchester Avenue & West Sixth Street,476,nearest_intersection
10839,19KH12,South Bay Avenue,Near South Bay Avenue & Topeka Street,IS,,1911740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3940; METERED_FL=U; PLACEMENT=MIGRATED,19KH12,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1225152000000,{A9825D84-F2ED-543D-ABD9-D350A614545A},-71.066102740999952,42.332972745000063,140 (STREET_FEA 1209),STREET_FEA 1209,214,intersection_preferred_150_plus_ft,boston-sam,169874,160 Southampton St,Southampton St,42.33253870,-71.06664064,South Bay Avenue & Topeka Street,379,nearest_intersection
10854,21LH40,Bolton St,125 Bolton St,IS,63072000000,2112740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=771; METERED_FL=U; PLACEMENT=MIGRATED,21LH40,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1220918400000,{758882E9-A91A-5DB8-AADE-27289E354169},-71.050355214999968,42.340385104000063,125 OPP (STREET_FEA 583),STREET_FEA 583,35,derived_0_50_ft,boston-sam,16803,125 Bolton St,Bolton St,42.34033867,-71.05047059,Bolton Street & C Street,273,nearest_address
10869,21KH60,Frontage Road Northbound,Near Frontage Road Northbound & I-93 Frontage Road,IS,,2111740171,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1753; METERED_FL=U; PLACEMENT=MIGRATED,21KH60,,,KE,KEK81,2011,,,,1,,1177632000000,denapolipd,1258329600000,{17D7F9CC-E1BB-56CE-ADC0-505F100D4803},-71.061300671999959,42.340390503000037,STREET_FEA 3414,STREET_FEA 3414,179,intersection_preferred_150_plus_ft,boston-sam,350911,400A Frontage Rd,Frontage Rd,42.33996572,-71.06163473,Frontage Road Northbound & I-93 Frontage Road,481,nearest_intersection
10898,20NH57,Columbia Rd,1846-1854 Columbia Rd,IS,,2014740068,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=MIGRATED,20NH57,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1221177600000,{486C1F35-B8D9-5FC5-9B37-075244C34FCC},-71.026431958999979,42.332850806000067,1 (STREET_FEA 1070),STREET_FEA 1070,115,derived_100_150_ft,boston-sam,163531,1846-1854 Columbia Rd,Columbia Rd,42.33314358,-71.02659099,Columbia Road & Lennon Court,28,nearest_address
10930,20MH38,E Fifth St,553 E Fifth St,IS,,2013740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2354; METERED_FL=U; PLACEMENT=MIGRATED,20MH38,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{D076493B-C839-556A-8A96-D0301F1DA1B8},-71.038322340999969,42.333837241000026,551 (STREET_FEA 14),STREET_FEA 14,32,derived_0_50_ft,boston-sam,57873,553 E Fifth St,E Fifth St,42.33375867,-71.03827058,East Fifth Street & K Street,259,nearest_address
11006,19JH166,Newmarket Square,Near Newmarket Square & Theodore A. Glynn Way,IS,,1910740091,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=4153; METERED_FL=U; PLACEMENT=MIGRATED,19JH166,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255564800000,{4571039F-8E05-5634-938C-A2A395CC4299},-71.069282967999982,42.331006200000047,STREET_FEA 4152,STREET_FEA 4152,186,intersection_preferred_150_plus_ft,boston-sam,341716,920 Massachusetts Ave,Massachusetts Ave,42.33070495,-71.06984109,Newmarket Square & Theodore A. Glynn Way,197,nearest_intersection
11020,20MH26,E Fifth St,533 E Fifth St,IS,,2013740188,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2251; METERED_FL=U; PLACEMENT=MIGRATED,20MH26,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1221004800000,{3D7F3212-6A20-546F-84AC-73689FD40384},-71.039075420999950,42.333818130000054,533 (STREET_FEA 14),STREET_FEA 14,33,derived_0_50_ft,boston-sam,57854,533 E Fifth St,E Fifth St,42.33372867,-71.03907058,East Fifth Street & I Street,229,nearest_address
11059,20KH141,Frontage Road Northbound,Near Frontage Road Northbound & South Boston Bypass Road,IS,,2011740154,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1752; METERED_FL=U; PLACEMENT=denapolipd,20KH141,,,KE,KEK81-A,1998,,,,1,,1247529600000,blundonr,1249430400000,{54CFC0C4-3B08-50D1-BEFF-3A691F5E112D},-71.062986115999934,42.333975362000047,STREET_FEA 4516,STREET_FEA 4516,163,intersection_preferred_150_plus_ft,boston-sam,420825,2 Widett Cir,Widett Cir,42.33381659,-71.06241785,Frontage Road Northbound & South Boston Bypass Road,212,nearest_intersection
11074,20MH146,Swallow St,15-17 Swallow St,IS,1159747200000,2013740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2995; METERED_FL=U; PLACEMENT=MIGRATED,20MH146,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1220832000000,{CB5AF346-D72F-50BA-94E5-291B2C883D86},-71.030269766999936,42.333590885000035,17 (STREET_FEA 4086),STREET_FEA 4086,6,derived_0_50_ft,boston-sam,422096,15-17 Swallow St,Swallow St,42.33358675,-71.03024705,N Street & Swallow Street,257,nearest_address
11101,19KH117,Dexter Street,Near Dexter Street & Ellery Street,IS,1158969600000,1911740168,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1752; METERED_FL=U; PLACEMENT=MIGRATED,19KH117,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{EC8E8F96-E7CF-5814-B841-293BB7C0BC7F},-71.060095470999954,42.330231199000025,400 (STREET_FEA 3940),STREET_FEA 3940,343,intersection_preferred_150_plus_ft,boston-sam,419910,13R Ellery St,Ellery St,42.33026307,-71.05882144,Dexter Street & Ellery Street,493,nearest_intersection
11151,19MH20,Marine Rd,33 Marine Rd,IS,,1913740071,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2251; METERED_FL=U; PLACEMENT=MIGRATED,19MH20,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{3A80FCD5-B4ED-5B07-B23F-7554F91248F2},-71.038442193999970,42.330549473000076,33 (STREET_FEA 2706),STREET_FEA 2706,43,derived_0_50_ft,boston-sam,89903,33 Marine Rd,Marine Rd,42.33043867,-71.03839058,Columbia Road & Deady's Lane,198,nearest_address
11186,19MH26,K St,415 K St,IS,,1913740089,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1070; METERED_FL=U; PLACEMENT=MIGRATED,19MH26,,,KE,KEK81-A,2011,,,,1,,1177632000000,connorsm,1221177600000,{3E8A97BC-7E60-5B99-8730-7B3B909B7194},-71.037319862999937,42.329857512000046,407 (STREET_FEA 2354),STREET_FEA 2354,48,derived_0_50_ft,boston-sam,80682,415 K St,K St,42.32994867,-71.03745058,Columbia Road & K Street,50,nearest_address
11224,19LH12,Dorchester St,317-319 Dorchester St,IS,,1912740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4231; METERED_FL=U; PLACEMENT=MIGRATED,19LH12,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1434672000000,{E15AD881-ED89-5466-8657-8CC0716DE8A8},-71.053785129999937,42.331291103000069,324 OPP (STREET_FEA 1361),STREET_FEA 1361,60,derived_50_100_ft,boston-sam,48983,317-319 Dorchester St,Dorchester St,42.33132867,-71.05400059,Dorchester Street & Jenkins Street,77,nearest_address
11241,21KH183,Foundry St,71-75 Foundry St,IS,,2111740276,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH183,,,AM,U,,,,,1,,1177632000000,blundonr,1247961600000,{F8051DF2-155D-5A4C-9B2B-74D0EA732910},-71.058477244999949,42.343425612000033,STREET_FEA 680,STREET_FEA 680,88,derived_50_100_ft,boston-sam,59747,71-75 Foundry St,Foundry St,42.34320510,-71.05860771,Foundry Street & Greenbaum Street,140,nearest_address
