objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
9929,15HH4,Kenton Rd,63 Kenton Rd,IS,,1508740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1401; METERED_FL=U; PLACEMENT=MIGRATED,15HH4,,,MU,MUCENT,2003,,,,1,,1177632000000,connorsm,1237766400000,{0F6EA897-355A-56CE-B304-BB53A7E1CE73},-71.104172853999955,42.305967034000048,63 (STREET_FEA 2383),STREET_FEA 2383,38,derived_0_50_ft,boston-sam,81376,63 Kenton Rd,Kenton Rd,42.30586866,-71.10413060,Dungarven Road & Kenton Road,190,nearest_address
9931,16GH195,Chestnut Ave,243 Chestnut Ave,IS,,1607740204,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=N; PLACEMENT=pullenn,16GH195,,,U,U,,,,,1,,1230681600000,blundonr,1244419200000,{7172CA5E-4082-55CA-B5C9-40B87CCCD682},-71.108735014999979,42.314222619000077,245 (STREET_FEA 960),STREET_FEA 960,59,derived_50_100_ft,boston-sam,31157,243 Chestnut Ave,Chestnut Ave,42.31430866,-71.10855060,Biltmore Street & Chestnut Avenue,284,nearest_address
9932,11FH176,Hyde Park Ave,391 Hyde Park Ave,IS,,1106740100,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,11FH176,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{27FBB6C9-4190-57BE-AA9C-B185601EE4EA},-71.118923581999979,42.286752484000033,391 (STREET_FEA 2250),STREET_FEA 2250,68,derived_50_100_ft,boston-sam,77326,391 Hyde Park Ave,Hyde Park Ave,42.28692866,-71.11901061,Florian Street & Hyde Park Avenue,90,nearest_address
9948,16HH22,Marmion St,16 Marmion St,IS,,1608740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2900; METERED_FL=U; PLACEMENT=MIGRATED,16HH22,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1231372800000,{F32F4ED1-5C3E-5D40-B589-584580F8680B},-71.103382087999933,42.312503904000039,16 (STREET_FEA 2720),STREET_FEA 2720,26,derived_0_50_ft,boston-sam,91648,16 Marmion St,Marmion St,42.31257423,-71.10339939,Marmion Street & Montebello Road,223,nearest_address
9953,17GH74,Centre St,441 Centre St,IS,969408000000,1707740056,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3135; METERED_FL=U; PLACEMENT=MIGRATED,17GH74,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{65010519-9F27-55AA-99AD-0478B089500E},-71.111183618999974,42.320291902000065,451 (STREET_FEA 882),STREET_FEA 882,70,derived_50_100_ft,boston-sam,28046,441 Centre St,Centre St,42.32048366,-71.11120161,Centre Street & Oakview Terrace,40,nearest_address
9955,17GH159,Chestnut Ave,127 Chestnut Ave,IS,,1707740170,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=960; METERED_FL=U; PLACEMENT=MIGRATED,17GH159,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{68BFE124-9379-5981-B7A5-C1B055E9E1D3},-71.105739687999971,42.318573261000040,114 (STREET_FEA 3250),STREET_FEA 3250,33,derived_0_50_ft,boston-sam,31036,127 Chestnut Ave,Chestnut Ave,42.31859766,-71.10585760,Chestnut Avenue & Paul Gore Street,63,nearest_address
9986,12GH44,Southbourne Rd,21 Southbourne Rd,IS,,1207740089,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4331; METERED_FL=U; PLACEMENT=MIGRATED,12GH44,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{DDB6039F-BBAA-5221-930C-5F9C68915C97},-71.117021619999946,42.289845051000043,21 (STREET_FEA 3945),STREET_FEA 3945,35,derived_0_50_ft,boston-sam,129093,21 Southbourne Rd,Southbourne Rd,42.28976866,-71.11694061,Southbourne Road & Wachusett Street,64,nearest_address
9992,17GH128,Belmore Ter,7-9 Belmore Ter,IS,707356800000,1707740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3135; METERED_FL=U; PLACEMENT=MIGRATED,17GH128,,,MU,MUCENT,1992,,,,1,,1177632000000,chings,1454976000000,{56FBD925-365B-5345-AB8F-6265FE44F406},-71.110424954999985,42.319393977000061,9-7 (STREET_FEA 492),STREET_FEA 492,45,derived_0_50_ft,boston-sam,14188,7-9 Belmore Ter,Belmore Ter,42.31928666,-71.11034361,Belmore Terrace & Oakview Terrace,82,nearest_address
10019,17GH68,Centre St,515 Centre St,IS,,1707740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2577; METERED_FL=U; PLACEMENT=MIGRATED,17GH68,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1231459200000,{4A6B1CA5-8647-58DF-B872-229944C58602},-71.113168578999932,42.317571770000029,515 (STREET_FEA 882),STREET_FEA 882,46,derived_0_50_ft,boston-sam,28089,515 Centre St,Centre St,42.31769866,-71.11318061,Centre Street & Lochstead Avenue,37,nearest_address
10021,17HH38,Lamartine St,165 Lamartine St,IS,,1708740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3250; METERED_FL=U; PLACEMENT=MIGRATED,17HH38,,,KE,KEK81-A,1997,,,,1,,1177632000000,palaciolv,1231459200000,{00C2AF56-C81F-56F4-B73C-766984910F98},-71.104487185999972,42.317858470000033,165 (STREET_FEA 2438),STREET_FEA 2438,24,derived_0_50_ft,boston-sam,83502,165 Lamartine St,Lamartine St,42.31784908,-71.10457693,Lamartine Street & Paul Gore Street,38,nearest_address
10028,14HH28,Forest Hills St,215 Forest Hills St,IS,,1408740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2616; METERED_FL=U; PLACEMENT=MIGRATED,14HH28,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1237420800000,{6140176E-63F6-570C-9F49-9EB23B22CE15},-71.103048012999977,42.304951194000068,215 (STREET_FEA 1696),STREET_FEA 1696,131,derived_100_150_ft,boston-sam,59390,215 Forest Hills St,Forest Hills St,42.30512566,-71.10347160,Forest Hills Street & Lourdes Avenue,617,nearest_address
10043,17GH157,Forbes St,67 Forbes St,IS,473385600000,1707740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=960; METERED_FL=U; PLACEMENT=MIGRATED,17GH157,,,WA,WAWB67P,1994,,,,1,,1177632000000,palaciolv,1231459200000,{9205F329-36A6-5A6C-83A0-F3E8680531F2},-71.106280132999984,42.320446554000057,67 (STREET_FEA 1687),STREET_FEA 1687,26,derived_0_50_ft,boston-sam,59222,67 Forbes St,Forbes St,42.32040866,-71.10636060,Cranston Street & Sheridan Street,235,nearest_address
10044,18GH78,Centre St,340 Centre St,IS,,1807740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,18GH78,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231718400000,{C7DCDDC9-09D7-5540-9913-221E585355DA},-71.106664949999981,42.322376402000032,2 (STREET_FEA 4647),STREET_FEA 4647,32,derived_0_50_ft,boston-sam,27989,340 Centre St,Centre St,42.32241866,-71.10656060,Centre Street & Wyman Street,72,nearest_address
10047,16HH30,Olmstead St,18 Olmstead St,IS,,1608740206,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1696; METERED_FL=U; PLACEMENT=MIGRATED,16HH30,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231372800000,{B30B1C5F-4153-54F5-831E-34EE068CEB9B},-71.100544424999953,42.311426689000029,18-20 (STREET_FEA 3154),STREET_FEA 3154,42,derived_0_50_ft,boston-sam,105263,18 Olmstead St,Olmstead St,42.31153866,-71.10051060,Forest Hills Street & Olmstead Street,272,nearest_address
10067,18GH50,Evergreen St,3 Evergreen St,IS,1351036800000,1807740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1582; METERED_FL=U; PLACEMENT=MIGRATED,18GH50,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1440460800000,{F517B29E-5B75-5608-9B1F-937DF08D7F74},-71.109123187999955,42.323904622000043,88 OPP (STREET_FEA 1277),STREET_FEA 1277,58,derived_50_100_ft,boston-sam,55286,3 Evergreen St,Evergreen St,42.32403866,-71.10924061,Day Street & Evergreen Street,25,nearest_address
10079,17GH104,Boylston St,10 Boylston St,IS,1024963200000,1707740089,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=492; METERED_FL=U; PLACEMENT=MIGRATED,17GH104,,,MU,KEK81-A,1998,,,,1,,1177632000000,chings,1454976000000,{BA145205-1A6D-5D5E-A298-9B9822AEF0BA},-71.111001380999937,42.319190324000033,10 (STREET_FEA 621),STREET_FEA 621,38,derived_0_50_ft,boston-sam,18440,10 Boylston St,Boylston St,42.31926866,-71.11091061,Belmore Terrace & Boylston Street,190,nearest_address
10107,17HH106,Columbus Ave,1605 Columbus Ave,IS,,1708740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=118; METERED_FL=U; PLACEMENT=MIGRATED,17HH106,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1231459200000,{9A2CD38B-506D-59D6-A784-5C20AAD1893F},-71.098505518999957,42.320863465000059,1605 (STREET_FEA 1076),STREET_FEA 1076,63,derived_50_100_ft,boston-sam,35490,1605 Columbus Ave,Columbus Ave,42.32095521,-71.09870379,Amory Avenue & Amory Street,265,nearest_address
10132,14FH1,Centre St,1077 Centre St,IS,,1406740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4466; METERED_FL=U; PLACEMENT=MIGRATED,14FH1,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{E5073B25-927E-58B4-B5AD-EFCE17AEBF9E},-71.124808403999964,42.303476813000032,1077 OPP (STREET_FEA 882),STREET_FEA 882,128,derived_100_150_ft,boston-sam,27520,1077 Centre St,Centre St,42.30358866,-71.12526061,Centre Street & Westchester Road,263,nearest_address
10133,16HH138,School Street Pl,11 School Street Pl,IS,,1608740124,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3820; METERED_FL=U; PLACEMENT=MIGRATED,16HH138,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{2AF2349E-D8B4-58D8-BD7F-736C05CEA909},-71.097024157999954,42.313697425000043,11 (STREET_FEA 3822),STREET_FEA 3822,22,derived_0_50_ft,boston-sam,123934,11 School Street Pl,School Street Pl,42.31366866,-71.09695060,School Street & School Street Place,190,nearest_address
10138,15GH142,Call St,105-109 Call St,IS,,1507740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2776; METERED_FL=U; PLACEMENT=MIGRATED,15GH142,,,KE,KEK81-A,1998,,,,1,,1177632000000,connorsm,1237766400000,{AEFCF1B6-5C59-575B-9D88-70CC01D139D8},-71.110817909999980,42.306376849000060,STREET_FEA 778,STREET_FEA 778,39,derived_0_50_ft,boston-sam,423704,105-109 Call St,Call St,42.30640217,-71.11095762,Call Street & McBride Street,82,nearest_address
10142,15HH86,Rockvale Cir,14-24 Rockvale Cir,IS,988329600000,1508740097,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=4395; METERED_FL=U; PLACEMENT=MIGRATED,15HH86,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1254441600000,{BAB2E1F5-F683-514A-AA2C-E8963E0B61ED},-71.104545215999963,42.307506922000073,16 (STREET_FEA 3648),STREET_FEA 3648,113,derived_100_150_ft,boston-sam,169258,14-24 Rockvale Cir,Rockvale Cir,42.30755166,-71.10412986,Kenton Road & Shurland Street,418,nearest_address
10147,16FH28,Pond Cir,53 Pond Cir,IS,,1606740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3349; METERED_FL=U; PLACEMENT=MIGRATED,16FH28,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{A38083AA-DE8C-568C-B81B-183803495952},-71.124328437999964,42.312307887000031,53 (STREET_FEA 3345),STREET_FEA 3345,49,derived_0_50_ft,boston-sam,111503,53 Pond Cir,Pond Cir,42.31234866,-71.12450061,Pond Circle & Pond Street,35,nearest_address
10149,16HH62,Brookside Ave,22-24 Brookside Ave,IS,,1608740111,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1812; METERED_FL=U; PLACEMENT=MIGRATED,16HH62,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231372800000,{2612B31F-882F-528D-AA18-6413B4EF482F},-71.102725174999989,42.314012226000045,22-24 (STREET_FEA 704),STREET_FEA 704,35,derived_0_50_ft,boston-sam,22585,22-24 Brookside Ave,Brookside Ave,42.31403866,-71.10260060,Brookside Avenue & Germania Street,60,nearest_address
10160,16GH80,Green St,29-31 Green St,IS,1022889600000,1607740130,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4382; METERED_FL=U; PLACEMENT=MIGRATED,16GH80,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1230076800000,{026BF852-A7B5-56C2-9A17-305D1AA26DE2},-71.112442763999979,42.312791032000064,29-31 (STREET_FEA 1908),STREET_FEA 1908,76,derived_50_100_ft,boston-sam,66376,29-31 Green St,Green St,42.31258866,-71.11251061,Green Street & Warren Square,18,nearest_address
10162,16HH130,Weld Ave,10 Weld Ave,IS,,1608740078,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1076; METERED_FL=U; PLACEMENT=MIGRATED,16HH130,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{68127CE9-2876-5C59-A3CD-CBB3966E8342},-71.098367045999964,42.314675806000025,10 (STREET_FEA 4428),STREET_FEA 4428,35,derived_0_50_ft,boston-sam,147026,10 Weld Ave,Weld Ave,42.31458866,-71.09831060,Beethoven Street & Washington Street,229,nearest_address
10165,12GH12,Blanvon Rd,9 Blanvon Rd,IS,801964800000,1207740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2249; METERED_FL=U; PLACEMENT=MIGRATED,12GH12,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{9BD2F230-0D1F-559C-BCA7-AF38512A3700},-71.118879530999948,42.291225160000067,9 (STREET_FEA 560),STREET_FEA 560,51,derived_50_100_ft,boston-sam,15981,9 Blanvon Rd,Blanvon Rd,42.29134366,-71.11878161,Blanvon Road & Hyde Park Avenue,229,nearest_address
10168,13GH7,Hyde Park Ave,2-6 Hyde Park Ave,IS,,1307740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4197; METERED_FL=U; PLACEMENT=MIGRATED,13GH7,,,US,USMET250,1987,,,,1,,1177632000000,chalmersh,1240444800000,{68E34D67-F578-51E0-911B-C51978144168},-71.113436578999938,42.299852224000063,2-16 (STREET_FEA 2250),STREET_FEA 2250,39,derived_0_50_ft,boston-sam,166464,2-6 Hyde Park Ave,Hyde Park Ave,42.29974785,-71.11340756,Hyde Park Avenue & Tower Street,46,nearest_address
10171,16GH16,Centre St,693-697 Centre St,IS,1022889600000,1607740171,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,16GH16,,,MU,MUCENT,1959,,,,1,,1177632000000,obrienm,1401235200000,{2D9FA113-BF69-5304-87E2-FE501DB9C5C4},-71.114574013999970,42.311772986000051,7 (STREET_FEA 750),STREET_FEA 750,31,derived_0_50_ft,boston-sam,163045,693-697 Centre St,Centre St,42.31185434,-71.11454258,Burroughs Street & Centre Street,69,nearest_address
10176,15GH88,Lee St,15 Lee St,IS,,1507740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=821; METERED_FL=U; PLACEMENT=MIGRATED,15GH88,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1233532800000,{44E4CA0E-E07E-54F2-B49F-45ABD25AD3B8},-71.111859149999987,42.307491268000035,15 (STREET_FEA 2494),STREET_FEA 2494,46,derived_0_50_ft,boston-sam,84825,15 Lee St,Lee St,42.30744866,-71.11202061,Carolina Avenue & Lee Street,170,nearest_address
10199,16GH14,Burroughs St,19 Burroughs St,IS,738892800000,1607740151,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=664; METERED_FL=U; PLACEMENT=MIGRATED,16GH14,,,MU,MUCENT,1993,,,,1,,1177632000000,obrienm,1401235200000,{58F3CEA6-45A4-56C6-9A0C-ED4069EFB07D},-71.115222799999970,42.312221544000067,20 (STREET_FEA 750),STREET_FEA 750,61,derived_50_100_ft,boston-sam,423167,19 Burroughs St,Burroughs St,42.31238519,-71.11527409,Brewer Street & Burroughs Street,28,nearest_address
10207,17GH2,Beaufort Rd,10 Beaufort Rd,IS,865123200000,1707740163,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,17GH2,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1230076800000,{21F38A69-1FA3-539F-AD3B-E9338C3DBD4B},-71.114403974999959,42.316751740000029,10 OPP (STREET_FEA 454),STREET_FEA 454,61,derived_50_100_ft,boston-sam,161947,10 Beaufort Rd,Beaufort Rd,42.31659080,-71.11446141,Beaufort Road & Centre Street,202,nearest_address
10219,16GH164,Chestnut Sq,38 Chestnut Sq,IS,,1607740064,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1849; METERED_FL=U; PLACEMENT=MIGRATED,16GH164,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{1EEF9502-F386-57E6-AAA3-4E9477A4B51F},-71.107141693999949,42.314743653000050,38 (STREET_FEA 963),STREET_FEA 963,25,derived_0_50_ft,boston-sam,31280,38 Chestnut Sq,Chestnut Sq,42.31473866,-71.10705060,Chestnut Square & Glenvale Terrace,217,nearest_address
10247,16HH10,Cornwall St,28 Cornwall St,IS,,1608740200,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2720; METERED_FL=U; PLACEMENT=MIGRATED,16HH10,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{033A29A7-92B2-5DA2-B6F7-9189A49579D3},-71.103642860999969,42.311828658000024,28 (STREET_FEA 1145),STREET_FEA 1145,59,derived_50_100_ft,boston-sam,43091,28 Cornwall St,Cornwall St,42.31166866,-71.10360060,Cornwall Street & Marmion Street,63,nearest_address
10248,17GH94,Boylston St,27 Boylston St,IS,,1707740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=136; METERED_FL=U; PLACEMENT=MIGRATED,17GH94,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231459200000,{80DA4659-F64A-58B5-B2DD-67177E5D0F0E},-71.109513335999964,42.318226223000067,27 (STREET_FEA 621),STREET_FEA 621,31,derived_0_50_ft,boston-sam,18549,27 Boylston St,Boylston St,42.31828866,-71.10959060,Adelaide Street & Boylston Street,65,nearest_address
10281,16GH26,Park Pl,4 Park Pl,IS,,1607740188,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2987; METERED_FL=U; PLACEMENT=MIGRATED,16GH26,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{F9444853-19A7-563C-9D1A-3E7855C2DCC1},-71.115133321999963,42.312926404000052,4 (STREET_FEA 5173),STREET_FEA 5173,58,derived_50_100_ft,boston-sam,107574,4 Park Pl,Park Pl,42.31294866,-71.11492061,Myrtle Street & Park Place,226,nearest_address
10317,15HH28,Glenside Ave,10 Glenside Ave,IS,,1508740076,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1830; METERED_FL=U; PLACEMENT=MIGRATED,15HH28,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{D5FA4004-C3D9-58F5-84A0-312B12E9359D},-71.101315548999935,42.307955384000024,STREET_FEA 1848,STREET_FEA 1848,48,derived_0_50_ft,boston-sam,452120,10 Glenside Ave,Glenside Ave,42.30792984,-71.10113901,Glen Road & Glenside Avenue,211,nearest_address
10324,15HH48,Forest Hills St,75 Forest Hills St,IS,,1508740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4625; METERED_FL=U; PLACEMENT=MIGRATED,15HH48,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1244505600000,{EEA33029-19F1-5990-9FB2-C9D9993D506C},-71.102455382999949,42.309755474000042,75 (STREET_FEA 1696),STREET_FEA 1696,46,derived_0_50_ft,boston-sam,59476,75 Forest Hills St,Forest Hills St,42.30980866,-71.10261060,Forest Hills Street & Woodside Avenue,43,nearest_address
10327,14FH38,Westchester Rd,89 Westchester Rd,IS,,1406740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=785; METERED_FL=U; PLACEMENT=MIGRATED,14FH38,,,DA,ADB-84-B,1988,,,,1,,1177632000000,blundonr,1244505600000,{A4E9571E-02A8-5049-9350-A19FE11817A9},-71.129948719999959,42.304354636000028,90 OPP (STREET_FEA 4466),STREET_FEA 4466,70,derived_50_100_ft,boston-sam,148089,89 Westchester Rd,Westchester Rd,42.30444866,-71.12972061,Calvin Road & Westchester Road,140,nearest_address
10344,16GH44,Seaverns Ave,67-69 Seaverns Ave,IS,707356800000,1607740180,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=181; METERED_FL=U; PLACEMENT=MIGRATED,16GH44,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1230076800000,{D3367959-95EA-5F91-A65B-7EB8D4D0F019},-71.110660971999948,42.311422091000054,65-69 (STREET_FEA 3839),STREET_FEA 3839,61,derived_50_100_ft,boston-sam,124290,67-69 Seaverns Ave,Seaverns Ave,42.31128366,-71.11079061,Alfred Street & Seaverns Avenue,203,nearest_address
10353,11GH74,Waterman Rd,51 Waterman Rd,IS,,1107740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=598; METERED_FL=U; PLACEMENT=MIGRATED,11GH74,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{1944C463-9AA3-52F5-A4D2-39F700984523},-71.112230261999969,42.287717675000067,51 (STREET_FEA 4408),STREET_FEA 4408,41,derived_0_50_ft,boston-sam,146349,51 Waterman Rd,Waterman Rd,42.28765866,-71.11210060,Bourne Street & Waterman Road,222,nearest_address
10356,16GH183,Marlou Ter,4 Marlou Ter,IS,934588800000,1607740192,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2437; METERED_FL=U; PLACEMENT=MIGRATED,16GH183,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{C560AA19-D6C5-53AB-B8DC-05F027F86B72},-71.108578404999946,42.312456119000046,1-2 (STREET_FEA 2718),STREET_FEA 2718,42,derived_0_50_ft,boston-sam,91629,4 Marlou Ter,Marlou Ter,42.31241366,-71.10872160,Lamartine Street & Marlou Terrace,107,nearest_address
10360,14HH10,Forest Hills St,297-299 Forest Hills St,IS,1119571200000,1408740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=696; METERED_FL=U; PLACEMENT=MIGRATED,14HH10,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1244505600000,{DD1846C6-55AE-568B-8D28-EA3C388FFB0B},-71.104792565999958,42.302466210000034,297-299 (STREET_FEA 1696),STREET_FEA 1696,48,derived_0_50_ft,boston-sam,59425,297-299 Forest Hills St,Forest Hills St,42.30253866,-71.10494060,Brookley Road & Cemetery Road,58,nearest_address
10367,11GH64,Catherine St,20-22 Catherine St,IS,,1107740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3166; METERED_FL=U; PLACEMENT=MIGRATED,11GH64,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{12B6B04E-8074-5C6C-A6E6-C8F181168B74},-71.114082817999986,42.288641878000078,22 (STREET_FEA 844),STREET_FEA 844,31,derived_0_50_ft,boston-sam,26448,20-22 Catherine St,Catherine St,42.28855866,-71.11410060,Catherine Street & Organ Park Street,83,nearest_address
10381,18GH52,Kenney St,9 Kenney St,IS,,1807740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1277; METERED_FL=U; PLACEMENT=MIGRATED,18GH52,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231718400000,{F9C7B2AA-572D-52F7-B149-77A7A2DA1EDA},-71.109223862999954,42.324516183000071,11 (STREET_FEA 2378),STREET_FEA 2378,31,derived_0_50_ft,boston-sam,81203,9 Kenney St,Kenney St,42.32459867,-71.10919060,Day Street & Kenney Street,181,nearest_address
10415,15GH164,Bartlett Sq,14-18 Bartlett Sq,IS,,1507740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1876; METERED_FL=U; PLACEMENT=MIGRATED,15GH164,,,US,USMET250,1997,,,,1,,1177632000000,connorsm,1237420800000,{B3B986CD-0539-5BAA-8A07-66989F5311B7},-71.107564634999960,42.309736168000029,STREET_FEA 239,STREET_FEA 239,101,derived_100_150_ft,boston-sam,161821,14-18 Bartlett Sq,Bartlett Sq,42.30977803,-71.10719537,Amory Street & Gordon Street,116,nearest_address
10436,16HH156,Columbus Ave,2010 Columbus Ave,IS,,1608740084,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1347; METERED_FL=U; PLACEMENT=MIGRATED,16HH156,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{F9251EB6-49BD-5937-9CD0-E38C4B1F74B7},-71.097117916999935,42.314631982000037,2010 OP (STREET_FEA 1076),STREET_FEA 1076,107,derived_100_150_ft,boston-sam,35533,2010 Columbus Ave,Columbus Ave,42.31483066,-71.09682460,Columbus Avenue & Dixwell Street,92,nearest_address
10442,17HH76,Amory St,75 Amory St,IS,915148800000,1708740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=238; METERED_FL=U; PLACEMENT=MIGRATED,17HH76,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1231459200000,{BDF181AE-DCC4-512B-BB9A-1CC2F02A689C},-71.099224108999977,42.320601637000038,70 (STREET_FEA 240),STREET_FEA 240,83,derived_50_100_ft,boston-sam,3397,75 Amory St,Amory St,42.32062766,-71.09953060,Amory Avenue & Amory Street,62,nearest_address
10450,15HH2,Kenton Rd,35 Kenton Rd,IS,694224000000,1508740093,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3901; METERED_FL=U; PLACEMENT=MIGRATED,15HH2,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{0A8E4BD4-4E7A-5DF3-940B-2B71BC11D22C},-71.105371343999934,42.306453000000033,35 (STREET_FEA 2383),STREET_FEA 2383,30,derived_0_50_ft,boston-sam,81370,35 Kenton Rd,Kenton Rd,42.30637866,-71.10542060,Kenton Road & Shurland Street,70,nearest_address
