facilityid,streetname,address,lifecyclestatus,address_distance_ft,lon,lat,source,source_pulled_at,source_address,source_streetname,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
HYD-00435.0,Maverick Street,78 Maverick Street,In Service,62,-71.03183271572804,42.3887813085463,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,78 Maverick Street,Maverick Street,derived_50_100_ft,massgis-chelsea,3701943,78 Maverick Street,Maverick Street,42.38886218,-71.03162927,Lynn Street Extension & Maverick Street,38,nearest_address
HYD-00436.0,Congress Avenue,128 Congress Avenue,In Service,32,-71.03400104087864,42.388718297547975,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,128 Congress Avenue,Congress Avenue,derived_0_50_ft,massgis-chelsea,3687978,128 Congress Avenue,Congress Avenue,42.38880541,-71.03400566,Congress Avenue & Shawmut Street,32,nearest_address
HYD-00437.0,Washington Avenue,397 Washington Avenue,In Service,35,-71.03479119012057,42.405745906542556,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,399 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3688672,397 Washington Avenue,Washington Avenue,42.40569430,-71.03468030,Nichols Street & Washington Avenue,30,nearest_address
HYD-00438.0,Bellingham Street,161 Bellingham Street,In Service,30,-71.02617669653709,42.39064029091778,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,161 Bellingham Street,Bellingham Street,derived_0_50_ft,massgis-chelsea,3695037,161 Bellingham Street,Bellingham Street,42.39063727,-71.02628817,Bellingham Street & Willow Street,46,nearest_address
HYD-00439.0,Essex Street,67 Essex Street,In Service,46,-71.03492813581067,42.388249491133934,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,67 Essex Street,Essex Street,derived_0_50_ft,massgis-chelsea,3684997,67 Essex Street,Essex Street,42.38816575,-71.03505550,Essex Street & Shurtleff Street,234,nearest_address
HYD-00440.0,Prescott Avenue,82 Prescott Avenue,In Service,54,-71.02938147690169,42.40303176390194,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,82 Prescott Avenue,Prescott Avenue,derived_50_100_ft,massgis-chelsea,3686950,82 Prescott Avenue,Prescott Avenue,42.40288767,-71.02943527,Jefferson Avenue & Prescott Avenue,261,nearest_address
HYD-00441.0,Congress Avenue,89 Congress Avenue,In Service,20,-71.03541298485122,42.388979233779956,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,91 Congress Avenue,Congress Avenue,derived_0_50_ft,massgis-chelsea,3703126,89 Congress Avenue,Congress Avenue,42.38902277,-71.03545979,Congress Avenue & Shurtleff Street,47,nearest_address
HYD-00442.0,Highland Street,103 Highland Street,In Service,34,-71.02969332212514,42.38958735537403,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,103 Highland Street,Highland Street,derived_0_50_ft,massgis-chelsea,3685852,103 Highland Street,Highland Street,42.38964343,-71.02959274,Highland Street & Watts Street,36,nearest_address
HYD-00443.0,Washington Avenue,330 Washington Avenue,In Service,30,-71.03633806693263,42.403266737851354,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,3 Reynolds Avenue,Reynolds Avenue,derived_0_50_ft,massgis-chelsea,3685968,330 Washington Avenue,Washington Avenue,42.40334808,-71.03635981,Reynolds Avenue & Washington Avenue,48,nearest_address
HYD-00444.0,Grove Street,36 Grove Street,In Service,60,-71.03168270223371,42.39271748618809,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,38 Grove Street,Grove Street,derived_50_100_ft,massgis-chelsea,3689215,36 Grove Street,Grove Street,42.39287688,-71.03162779,Bellingham Street & Shawmut Street,245,nearest_address
HYD-00445.0,Chestnut Street,21 Chestnut Street,In Service,41,-71.04303885737328,42.38891946441076,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,21 Chestnut Street,Chestnut Street,derived_0_50_ft,massgis-chelsea,3695150,21 Chestnut Street,Chestnut Street,42.38881143,-71.04300106,Beacon Street & Chestnut Street,175,nearest_address
HYD-00446.0,Watts Street,23 Watts Street,In Service,39,-71.030671930347,42.38976480384054,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,23 Watts Street,Watts Street,derived_0_50_ft,massgis-chelsea,3697169,23 Watts Street,Watts Street,42.38965927,-71.03068164,Highland Street & Watts Street,238,nearest_address
HYD-00448.0,County Road,35 County Road,In Service,50,-71.0380984452118,42.40274987715147,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,35 County Road,County Road,derived_0_50_ft,massgis-chelsea,3687684,35 County Road,County Road,42.40287811,-71.03803474,Bassett Street & County Road,34,nearest_address
HYD-00449.0,Marlborough Street,73 Marlborough Street,In Service,36,-71.02979906134428,42.392686178396694,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,73 Marlborough Street,Marlborough Street,derived_0_50_ft,massgis-chelsea,3702697,73 Marlborough Street,Marlborough Street,42.39260032,-71.02986196,Highland Street & Marlborough Street,340,nearest_address
HYD-00450.0,Bellingham Street,60 Bellingham Street,In Service,43,-71.03188366364584,42.39215467127785,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,60 Bellingham Street,Bellingham Street,derived_0_50_ft,massgis-chelsea,3701135,60 Bellingham Street,Bellingham Street,42.39223894,-71.03177163,Bellingham Street & Shawmut Street,113,nearest_address
HYD-00451.0,Chester Avenue,60 Chester Avenue,In Service,37,-71.03211346697486,42.39094381085977,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,60 Chester Avenue,Chester Avenue,derived_0_50_ft,massgis-chelsea,3701139,60 Chester Avenue,Chester Avenue,42.39104458,-71.03212626,Chester Avenue & Shawmut Street,217,nearest_address
HYD-00452.0,Central Avenue,87 Central Avenue,In Service,44,-71.03196860488013,42.389406385278214,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,87 Central Avenue,Central Avenue,derived_0_50_ft,massgis-chelsea,3702954,87 Central Avenue,Central Avenue,42.38929285,-71.03202763,Central Avenue & Lynn Street,21,nearest_address
HYD-00453.0,Cook Avenue,67 Cook Avenue,In Service,38,-71.0330717091332,42.408661867854335,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,67 Cook Avenue,Cook Avenue,derived_0_50_ft,massgis-chelsea,3684996,67 Cook Avenue,Cook Avenue,42.40872689,-71.03296105,Palmer Street & Springvale Avenue,233,nearest_address
HYD-00454.0,Cottage Street,19 Cottage Street,In Service,35,-71.03183914693007,42.39134249120194,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,19 Cottage Street,Cottage Street,derived_0_50_ft,massgis-chelsea,3684878,19 Cottage Street,Cottage Street,42.39124895,-71.03187379,Cottage Street & Shawmut Street,232,nearest_address
HYD-00455.0,Beacon Street,105 Beacon Street,In Service,50,-71.04346750024776,42.39022364101733,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,105 Beacon Street,Beacon Street,derived_0_50_ft,massgis-chelsea,3688292,105 Beacon Street,Beacon Street,42.39026339,-71.04328948,Beacon Street & Howell Court,34,nearest_address
HYD-00456.0,Hooper Street,62 Hooper Street,In Service,48,-71.01611294104646,42.400587971168974,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,62 Hooper Street,Hooper Street,derived_0_50_ft,massgis-chelsea,3685932,62 Hooper Street,Hooper Street,42.40071596,-71.01607772,Crescent Avenue & Louis Street,273,nearest_address
HYD-00457.0,Carroll Street,77 Carroll Street,In Service,46,-71.01582318869029,42.40113951906247,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,77 Carroll Street,Carroll Street,derived_0_50_ft,massgis-chelsea,3701849,77 Carroll Street,Carroll Street,42.40101545,-71.01579446,Clinton Street & Lisa Lane,414,nearest_address
HYD-00458.0,Captains Row,175 Captains Row,In Service,140,-71.04530356290282,42.39091599738833,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,175 Captains Row,Captains Row,derived_100_150_ft,massgis-chelsea,3694938,175 Captains Row,Captains Row,42.39125808,-71.04506636,Admirals Way & Captains Row,67,nearest_address
HYD-00459.0,Franklin Street,Near Franklin Street & Nichols Street,In Service,220,-71.03827545111929,42.406578053229026,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,59 Nichols Street,Nichols Street,intersection_preferred_150_plus_ft,massgis-chelsea,3685123,59 Nichols Street,Nichols Street,42.40656132,-71.03745600,Franklin Street & Nichols Street,573,nearest_intersection
HYD-00460.0,Marlborough Street,109 Marlborough Street,In Service,33,-71.02851051259722,42.392336277465695,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,109 Marlborough Street,Marlborough Street,derived_0_50_ft,massgis-chelsea,3684288,109 Marlborough Street,Marlborough Street,42.39224705,-71.02849155,Highland Street & Marlborough Street,31,nearest_address
HYD-00461.0,Clark Avenue,108 Clark Avenue,In Service,51,-71.02495118853743,42.39892585650015,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,108 Clark Avenue,Clark Avenue,derived_50_100_ft,massgis-chelsea,3691896,108 Clark Avenue,Clark Avenue,42.39897658,-71.02512928,Clark Avenue & Crest Avenue,257,nearest_address
HYD-00462.0,Hooper Street,31 Hooper Street,In Service,78,-71.01736915407197,42.400788020990134,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,31 Hooper Street,Hooper Street,derived_50_100_ft,massgis-chelsea,3698310,31 Hooper Street,Hooper Street,42.40057293,-71.01738155,Hooper Street & Washburn Street,41,nearest_address
HYD-00463.0,Jefferson Avenue,65 Jefferson Avenue,In Service,40,-71.03058691261997,42.403453724994314,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,65 Jefferson Avenue,Jefferson Avenue,derived_0_50_ft,massgis-chelsea,3684987,65 Jefferson Avenue,Jefferson Avenue,42.40334623,-71.03062550,Jefferson Avenue & Prescott Avenue,142,nearest_address
HYD-00464.0,Nichols Street,58 Nichols Street,In Service,75,-71.03740556916732,42.406299577204656,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,58 Nichols Street,Nichols Street,derived_50_100_ft,massgis-chelsea,3700658,58 Nichols Street,Nichols Street,42.40609446,-71.03743412,Franklin Street & Nichols Street,319,nearest_address
HYD-00465.0,Chester Avenue,115 Chester Avenue,In Service,33,-71.02965179453278,42.390123954136904,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,115 Chester Avenue,Chester Avenue,derived_0_50_ft,massgis-chelsea,3685896,115 Chester Avenue,Chester Avenue,42.39010174,-71.02977054,Chester Avenue & Highland Street,32,nearest_address
HYD-00466.0,Washington Avenue,428 Washington Avenue,In Service,65,-71.03344861436733,42.406345374403266,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,428 Washington Avenue,Washington Avenue,derived_50_100_ft,massgis-chelsea,3685792,428 Washington Avenue,Washington Avenue,42.40645139,-71.03364127,Murray Street & Washington Avenue,39,nearest_address
HYD-00467.0,Washington Avenue,314 Washington Avenue,In Service,43,-71.03606107018176,42.40237511666872,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,314 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3697238,314 Washington Avenue,Washington Avenue,42.40226876,-71.03613375,Carter Street & County Road,68,nearest_address
HYD-00468.0,Staffiery Road,Near Staffiery Road & Woodlawn Avenue,In Service,188,-71.03325877877363,42.41364131606741,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,71 Woodlawn Avenue,Woodlawn Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3684965,54 Woodlawn Avenue,Woodlawn Avenue,42.41313321,-71.03314362,Staffiery Road & Woodlawn Avenue,253,nearest_intersection
HYD-00469.0,Cook Avenue,39 Cook Avenue,In Service,45,-71.03228873968106,42.408101451280245,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,39 Cook Avenue,Cook Avenue,derived_0_50_ft,massgis-chelsea,3684500,39 Cook Avenue,Cook Avenue,42.40818655,-71.03216681,Bell Street & Washington Avenue,376,nearest_address
HYD-00470.0,Washington Avenue,469 Washington Avenue,In Service,39,-71.03170275701204,42.406718364376815,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,469 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3687049,469 Washington Avenue,Washington Avenue,42.40662681,-71.03162598,Lambert Avenue & Washington Avenue,38,nearest_address
HYD-00471.0,Nichols Street,11 Nichols Street,In Service,74,-71.03628798631381,42.406167096710305,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,11 Nichols Street,Nichols Street,derived_50_100_ft,massgis-chelsea,3684295,11 Nichols Street,Nichols Street,42.40620191,-71.03601625,Franklin Street & Nichols Street,45,nearest_address
HYD-00472.0,Jefferson Avenue,19 Jefferson Avenue,In Service,59,-71.03379161373893,42.40323181715175,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,19 Jefferson Avenue,Jefferson Avenue,derived_50_100_ft,massgis-chelsea,3695651,19 Jefferson Avenue,Jefferson Avenue,42.40311300,-71.03364014,Lafayette Avenue & Summit Avenue,259,nearest_address
HYD-00473.0,Lafayette Avenue,4 Lafayette Avenue,In Service,66,-71.0300531243052,42.39982334297773,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,4 Lafayette Avenue,Lafayette Avenue,derived_50_100_ft,massgis-chelsea,3699042,4 Lafayette Avenue,Lafayette Avenue,42.39972419,-71.03025801,Lafayette Avenue & Parker Street,121,nearest_address
HYD-00474.0,Eleanor Street,59 Eleanor Street,In Service,71,-71.02628503974165,42.39903104693842,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,59 Eleanor Street,Eleanor Street,derived_50_100_ft,massgis-chelsea,3700740,59 Eleanor Street,Eleanor Street,42.39919948,-71.02641709,Eleanor Street & Willard Street,68,nearest_address
HYD-00475.0,Cottage Street,49 Cottage Street,In Service,35,-71.03060799113874,42.39099279126215,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,49 Cottage Street,Cottage Street,derived_0_50_ft,massgis-chelsea,3700288,49 Cottage Street,Cottage Street,42.39089907,-71.03064383,Chester Avenue & Lynn Street,218,nearest_address
HYD-00476.0,Prescott Avenue,40 Prescott Avenue,In Service,56,-71.02797835560631,42.402160537471794,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,40 Prescott Avenue,Prescott Avenue,derived_50_100_ft,massgis-chelsea,3687916,40 Prescott Avenue,Prescott Avenue,42.40201205,-71.02803363,Locke Street & Webster Avenue,335,nearest_address
