objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
3984,23EH60,Cambridge St,518-524 Cambridge St,IS,896659200000,2305740083,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2261; METERED_FL=U; PLACEMENT=MIGRATED,23EH60,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{8BA85DA7-D345-5518-88E8-213936BA7DD8},-71.138735576999977,42.352994377000073,524 (STREET_FEA 787),STREET_FEA 787,41,derived_0_50_ft,boston-sam,25149,518-524 Cambridge St,Cambridge St,42.35288467,-71.13877462,Cambridge Street & Imrie Road,70,nearest_address
4007,22EH142,Brainerd Rd,40 Brainerd Rd,IS,1227657600000,2205740075,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1878; METERED_FL=U; PLACEMENT=MIGRATED,22EH142,,,MU,MUCENT,2006,,,,1,,1177632000000,chalmersh,1243382400000,{7B377922-5D0D-5EDE-B9D5-778B797FF33C},-71.132145805999983,42.348262461000047,40 OPP (STREET_FEA 648),STREET_FEA 648,81,derived_50_100_ft,boston-sam,19370,40 Brainerd Rd,Brainerd Rd,42.34809867,-71.13194061,Brainerd Road & Gorham Street,32,nearest_address
4050,22EH159,Commonwealth Ave,1442-1444 Commonwealth Ave,IS,,2205740206,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2364; METERED_FL=U; PLACEMENT=MIGRATED,22EH159,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1271808000000,{2EA15FD0-7B45-5301-86E4-C2C33E2C0911},-71.140173540999967,42.348077532000048,1442 (STREET_FEA 1090),STREET_FEA 1090,54,derived_50_100_ft,boston-sam,37678,1442-1444 Commonwealth Ave,Commonwealth Ave,42.34794867,-71.14007062,Commonwealth Avenue & Kelton Street,156,nearest_address
4058,22EH88,Camelot Court,Near Camelot Court & Warren Street,IS,,2205740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=797; METERED_FL=U; PLACEMENT=MIGRATED,22EH88,,,US,USMET250,1997,,,,1,,1177632000000,blundonr,1255478400000,{938C2C76-78AE-5B02-BCB9-1BC48ADA7EA4},-71.142539967999937,42.349497649000057,30 (STREET_FEA 4383),STREET_FEA 4383,228,intersection_preferred_150_plus_ft,boston-sam,143121,104-106 Warren St,Warren St,42.34948867,-71.14169062,Camelot Court & Warren Street,329,nearest_intersection
4064,23GH58,Buick Street,Near Buick Street & Harry Agganis Way,IS,,2307740089,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,23GH58,,,U,U,,,,,1,,1215648000000,blundonr,1244419200000,{84F900F1-2B41-500A-BC48-EA32A237AB75},-71.116740088999961,42.353065040000047,STREET_FEA 1768,STREET_FEA 1768,278,intersection_preferred_150_plus_ft,boston-sam,341050,33 Harry Agganis Way,Harry Agganis Way,42.35315990,-71.11776721,Buick Street & Harry Agganis Way,401,nearest_intersection
4080,24EH161,Franklin Street,Near Franklin Street & Lincoln Street,IS,,2405740109,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1726; METERED_FL=U; PLACEMENT=MIGRATED,24EH161,,,US,USMET250,1994,,,,1,,1177632000000,blundonr,1255478400000,{A6DCF98E-2EC1-5E5B-92F5-46DB533790CC},-71.131966737999960,42.356765847000077,328 OPP (STREET_FEA 2550),STREET_FEA 2550,191,intersection_preferred_150_plus_ft,boston-sam,85989,350 Lincoln St,Lincoln St,42.35702867,-71.13135361,Franklin Street & Lincoln Street,276,nearest_intersection
4107,24EH128,Adamson St,66-68 Adamson St,IS,,2405740090,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1542; METERED_FL=U; PLACEMENT=MIGRATED,24EH128,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{15A540BD-0258-5770-8C28-60F268DFF8C4},-71.134104184999956,42.358022486000038,66-68 (STREET_FEA 132),STREET_FEA 132,51,derived_50_100_ft,boston-sam,1064,66-68 Adamson St,Adamson St,42.35816167,-71.13411761,Adamson Street & Eric Road,68,nearest_address
4117,24FH36,Arden St,12 Arden St,IS,,2406740055,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2196; METERED_FL=U; PLACEMENT=MIGRATED,24FH36,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1255478400000,{B8D0A081-2D9D-5D56-BCE7-C495D44024FC},-71.129201447999947,42.358860611000068,12 (STREET_FEA 290),STREET_FEA 290,42,derived_0_50_ft,boston-sam,4678,12 Arden St,Arden St,42.35877867,-71.12931061,Arden Street & Hooker Street,261,nearest_address
4140,24FH40,Haskell St,21-21A Haskell St,IS,,2406740042,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2196; METERED_FL=U; PLACEMENT=MIGRATED,24FH40,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{8A9F7F2D-CF2F-5813-9212-D8AC3B6908C7},-71.128481399999941,42.359239840000043,21 (STREET_FEA 2062),STREET_FEA 2062,52,derived_50_100_ft,boston-sam,166126,21-21A Haskell St,Haskell St,42.35928273,-71.12829820,Eatonia Street & North Harvard Street,209,nearest_address
4183,23FH52,Pratt St,30 Pratt St,IS,,2306740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2558; METERED_FL=U; PLACEMENT=MIGRATED,23FH52,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{BFD52FDB-C4A1-5CD1-9AA4-700F645DF635},-71.128430578999939,42.355131763000031,30 (STREET_FEA 3374),STREET_FEA 3374,46,derived_0_50_ft,boston-sam,112502,30 Pratt St,Pratt St,42.35524867,-71.12849061,Ashford Street & Chester Street,276,nearest_address
4206,23FH114,Commonwealth Ave,1055 Commonwealth Ave,IS,1059696000000,2306740127,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=169; METERED_FL=U; PLACEMENT=MIGRATED,23FH114,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{97152EA5-6728-58BB-83EA-C63B84FDEBF5},-71.122920166999961,42.352143283000032,1055 (STREET_FEA 1090),STREET_FEA 1090,108,derived_100_150_ft,boston-sam,36983,1055 Commonwealth Ave,Commonwealth Ave,42.35243867,-71.12291061,Alcorn Street & Commonwealth Avenue,79,nearest_address
4209,23EH124,Glenville Ave,30-32 Glenville Ave,IS,1249516800000,2305740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3496; METERED_FL=U; PLACEMENT=MIGRATED,23EH124,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1273795200000,{4043FE05-49C4-5C01-9590-58B14748BE14},-71.133193422999966,42.350392308000039,32 OPP (STREET_FEA 1850),STREET_FEA 1850,62,derived_50_100_ft,boston-sam,165675,30-32 Glenville Ave,Glenville Ave,42.35027489,-71.13302685,Glenville Avenue & Quint Avenue,33,nearest_address
4267,24FH44,Easton St,21 Easton St,IS,801964800000,2406740014,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=37; METERED_FL=U; PLACEMENT=MIGRATED,24FH44,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1342396800000,{5ADE2E14-9298-5EED-B490-3BCA5B65ECB6},-71.130115925999974,42.360291017000065,21 (STREET_FEA 1437),STREET_FEA 1437,42,derived_0_50_ft,boston-sam,50986,21 Easton St,Easton St,42.36038867,-71.13020061,Bayard Street & Weitz Street,202,nearest_address
4268,23EH138,Park Vale Ave,15 Park Vale Ave,IS,1242864000000,2305740190,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1850; METERED_FL=U; PLACEMENT=MIGRATED,23EH138,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1273795200000,{943083FB-864C-534E-B971-83DA92DC1DAA},-71.132876329999988,42.351234633000047,15 (STREET_FEA 3220),STREET_FEA 3220,63,derived_50_100_ft,boston-sam,107589,15 Park Vale Ave,Park Vale Ave,42.35132867,-71.13268061,Glenville Avenue & Park Vale Avenue,227,nearest_address
4294,23EH116,Cambridge St,424 Cambridge St,IS,1160092800000,2305740022,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1312; METERED_FL=U; PLACEMENT=MIGRATED,23EH116,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1238371200000,{471DC7D0-056E-5DC0-99DA-20868073B923},-71.134698764999939,42.354619373000048,428 (STREET_FEA 787),STREET_FEA 787,89,derived_50_100_ft,boston-sam,25123,424 Cambridge St,Cambridge St,42.35449867,-71.13440961,Cambridge Street & Rugg Road,106,nearest_address
4295,24EH144,Franklin St,81 Franklin St,IS,,2405740077,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=625; METERED_FL=U; PLACEMENT=MIGRATED,24EH144,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{AA4D0AB2-A7AF-5B2E-82E5-D87BEE1B8242},-71.133001992999937,42.358470264000061,81 (STREET_FEA 1726),STREET_FEA 1726,57,derived_50_100_ft,boston-sam,60651,81 Franklin St,Franklin St,42.35846867,-71.13279061,Aldie Street & Bradbury Street,36,nearest_address
4300,23FH14,Gardner St,15 Gardner St,IS,1082678400000,2306740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2044; METERED_FL=U; PLACEMENT=MIGRATED,23FH14,,,DA,ADB-84-B,1997,,,,1,,1177632000000,blundonr,1255478400000,{048DA348-0962-5AF3-94E6-569282A393E2},-71.131315104999942,42.353463938000061,15 (STREET_FEA 1779),STREET_FEA 1779,43,derived_0_50_ft,boston-sam,165555,15 Gardner St,Gardner St,42.35340349,-71.13117739,Gardner Street & Harvard Avenue,234,nearest_address
4353,23EH82,Greylock Rd,22-24 Greylock Rd,IS,,2305740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1850; METERED_FL=U; PLACEMENT=MIGRATED,23EH82,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{BF48D04D-25B5-5068-B03E-E5261EB69BC4},-71.134183553999947,42.350236773000063,22-24 (STREET_FEA 1938),STREET_FEA 1938,39,derived_0_50_ft,boston-sam,67214,22-24 Greylock Rd,Greylock Rd,42.35030567,-71.13407061,Glenville Avenue & Greylock Road,123,nearest_address
4360,22EH129,Glenville Ave,83 Glenville Ave,IS,1249516800000,2205740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3388; METERED_FL=U; PLACEMENT=MIGRATED,22EH129,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1273795200000,{9E3D3A70-2DB0-5FE2-8524-E593CCA7C1BD},-71.134629616999973,42.349610866000035,83 (STREET_FEA 1850),STREET_FEA 1850,52,derived_50_100_ft,boston-sam,64665,83 Glenville Ave,Glenville Ave,42.34972867,-71.13474061,Glenville Avenue & Price Road,35,nearest_address
4365,24FH48,Empire St,56 Empire St,IS,,2406740072,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2772; METERED_FL=U; PLACEMENT=MIGRATED,24FH48,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1250467200000,{2A1D1888-C683-5676-B2DD-804C311B3C91},-71.127910274999977,42.358058065000080,56 (STREET_FEA 1530),STREET_FEA 1530,29,derived_0_50_ft,boston-sam,53768,56 Empire St,Empire St,42.35811867,-71.12798061,Haskell Street & Hooker Street,160,nearest_address
4460,24EH136,Holton St,12 Holton St,IS,895536000000,2405740042,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1644; METERED_FL=U; PLACEMENT=MIGRATED,24EH136,,,KE,KEK81-A,2003,,,,1,,1177632000000,blundonr,1255478400000,{F0A30D5D-0DD4-5C9F-B236-F5E14F4BABF3},-71.133920079999939,42.359502400000054,12 (STREET_FEA 2189),STREET_FEA 2189,45,derived_0_50_ft,boston-sam,74816,12 Holton St,Holton St,42.35937867,-71.13391062,Fern Street & Holton Street,105,nearest_address
4474,24EH102,Aldie St,2 Aldie St,IS,,2405740046,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=173; METERED_FL=U; PLACEMENT=MIGRATED,24EH102,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{5AFDFBFD-A7EB-5444-9598-E17C1458731C},-71.136852456999975,42.359418143000028,1888 OPP (STREET_FEA 1577),STREET_FEA 1577,46,derived_0_50_ft,boston-sam,1761,2 Aldie St,Aldie St,42.35947867,-71.13670062,Aldie Street & Everett Street,43,nearest_address
4489,25FH22,Travis St,9 Travis St,IS,1213920000000,2506740056,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4206; METERED_FL=U; PLACEMENT=MIGRATED,25FH22,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1254441600000,{F2F20581-3E65-53A3-84E5-4D97B1D07367},-71.129114095999967,42.362597966000067,STREET_FEA 516,STREET_FEA 516,78,derived_50_100_ft,boston-sam,136619,9 Travis St,Travis St,42.36278867,-71.12898061,Bertram Street & Travis Street,121,nearest_address
4492,22EH161,Commonwealth Ave,1427 Commonwealth Ave,IS,965952000000,2205740208,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1875; METERED_FL=U; PLACEMENT=MIGRATED,22EH161,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{CBCFCA66-E719-527F-AA31-8B2FD5A2D3D2},-71.139597144999982,42.349054357000057,1427 (STREET_FEA 1090),STREET_FEA 1090,60,derived_50_100_ft,boston-sam,156575,1427 Commonwealth Ave,Commonwealth Ave,42.34921312,-71.13966070,Commonwealth Avenue & Gordon Street,39,nearest_address
4530,23FH50,Chester St,110 Chester St,IS,911174400000,2306740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=957; METERED_FL=U; PLACEMENT=MIGRATED,23FH50,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{CDE1F33B-3E6F-5BA3-9510-B959F85930A7},-71.128104540999971,42.354502535000051,28 (STREET_FEA 318),STREET_FEA 318,51,derived_50_100_ft,boston-sam,30830,110 Chester St,Chester St,42.35436867,-71.12805061,Ashford Street & Chester Street,69,nearest_address
4612,24EH78,Denby Rd,24-28 Denby Rd,IS,,2405740149,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3708; METERED_FL=U; PLACEMENT=MIGRATED,24EH78,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{1350E161-8642-5007-97CD-F3668D958AF0},-71.135414821999973,42.355642256000067,28 BACK (STREET_FEA 1312),STREET_FEA 1312,132,derived_100_150_ft,boston-sam,164222,24-28 Denby Rd,Denby Rd,42.35532362,-71.13518201,Emery Road & Rugg Road,126,nearest_address
4725,23FH42,Chester St,10 Chester St,IS,923356800000,2306740189,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,23FH42,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{3BA52D79-A8CF-5EE7-A24A-276B29419D26},-71.128884194999955,42.351041387000066,10 (STREET_FEA 957),STREET_FEA 957,34,derived_0_50_ft,boston-sam,30822,10 Chester St,Chester St,42.35107867,-71.12900061,Chester Street & Commonwealth Avenue,135,nearest_address
4774,25FH42,Western Ave,150 Western Ave,IS,,2506740041,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4836; METERED_FL=U; PLACEMENT=MIGRATED,25FH42,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{03DDFAE4-05B4-51AD-B74E-AD66590EB51E},-71.126490580999985,42.363394507000066,130 (STREET_FEA 4469),STREET_FEA 4469,93,derived_50_100_ft,boston-sam,439316,150 Western Ave,Western Ave,42.36314115,-71.12646323,Stadium Road & Western Avenue,277,nearest_address
4794,23FH142,Commonwealth Ave,963-969 Commonwealth Ave,IS,,2306740162,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1768; METERED_FL=U; PLACEMENT=MIGRATED,23FH142,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1237852800000,{2AE515E8-1244-558B-82AF-F73ADA35BD29},-71.119466959999954,42.351732874000049,969 (STREET_FEA 1090),STREET_FEA 1090,91,derived_50_100_ft,boston-sam,41312,963-969 Commonwealth Ave,Commonwealth Ave,42.35197660,-71.11939235,Commonwealth Avenue & Crowninshield Road,226,nearest_address
4804,23FH122,Alcorn Street,Near Alcorn Street & Ashford Street,IS,-631152000000,2306740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=169; METERED_FL=U; PLACEMENT=MIGRATED,23FH122,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1237852800000,{2BDEBED5-EC50-54CA-9506-1A3F9283E9FF},-71.122908758999984,42.354104203000077,120 (STREET_FEA 318),STREET_FEA 318,202,intersection_preferred_150_plus_ft,boston-sam,5117,120 Ashford St,Ashford St,42.35445167,-71.12232361,Alcorn Street & Ashford Street,39,nearest_intersection
4815,23EH118,Brighton Ave,192-200 Brighton Ave,IS,,2305740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,23EH118,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{37F162AE-BA3E-5FBE-881C-FAFEC1FB5C1B},-71.134595746999935,42.353177417000040,208-212 (STREET_FEA 672),STREET_FEA 672,122,derived_100_150_ft,boston-sam,20108,192-200 Brighton Ave,Brighton Ave,42.35305867,-71.13417062,Allston Street & Brighton Avenue,52,nearest_address
4819,23EH169,High Rock Way,2 High Rock Way,IS,904521600000,2305740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2261; METERED_FL=U; PLACEMENT=MIGRATED,23EH169,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{C5DF841D-B896-5065-9553-E61965C97431},-71.138355516999979,42.351338642000030,2 (STREET_FEA 2135),STREET_FEA 2135,30,derived_0_50_ft,boston-sam,73523,2 High Rock Way,High Rock Way,42.35130867,-71.13846062,High Rock Way & Imrie Road,53,nearest_address
4864,23EH6,Gordon St,79 Gordon St,IS,907027200000,2305740167,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=797; METERED_FL=U; PLACEMENT=MIGRATED,23EH6,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{D87E5637-663D-54DC-AE94-845D2F48A6E3},-71.140145894999989,42.350416325000026,73-75 (STREET_FEA 1875),STREET_FEA 1875,67,derived_50_100_ft,boston-sam,65456,79 Gordon St,Gordon St,42.35024367,-71.14022762,Camelot Court & Gordon Street,33,nearest_address
4878,23EH167,Barrows St,10-12 Barrows St,IS,801964800000,2305740191,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=306; METERED_FL=U; PLACEMENT=MIGRATED,23EH167,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{60602DE0-83DB-5FA1-B790-FF362F08C46C},-71.138067275999958,42.352710927000032,10 (STREET_FEA 414),STREET_FEA 414,30,derived_0_50_ft,boston-sam,8304,10-12 Barrows St,Barrows St,42.35271867,-71.13795562,Armington Street & Barrows Street,112,nearest_address
4896,25EH52,Everett St,269 Everett St,IS,,2505740097,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3526; METERED_FL=U; PLACEMENT=MIGRATED,25EH52,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1255478400000,{AE8767A7-18FA-5EA7-942E-346E5D3DB863},-71.135732162999943,42.361987804000080,269 (STREET_FEA 1577),STREET_FEA 1577,65,derived_50_100_ft,boston-sam,54995,269 Everett St,Everett St,42.36210167,-71.13554462,Everett Street & Raymond Street,34,nearest_address
4926,22EH164,Brainerd Rd,94 Brainerd Rd,IS,1221177600000,2205740211,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=648; METERED_FL=U; PLACEMENT=chalmersh,22EH164,,,KE,KEK81-A,2008,,,,1,,1242777600000,blundonr,1264377600000,{571C59B9-C491-572F-BEC8-45F8BA2C61EB},-71.134321315999955,42.346631555000045,33 OPP (STREET_FEA 4339),STREET_FEA 4339,79,derived_50_100_ft,boston-sam,19540,94 Brainerd Rd,Brainerd Rd,42.34684767,-71.13435461,Brainerd Road & Walbridge Street,124,nearest_address
4927,22EH74,Kelton St,208 Kelton St,IS,,2205740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2364; METERED_FL=U; PLACEMENT=MIGRATED,22EH74,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{0BE4C4CB-0957-5DCC-8B80-034EC55F0B38},-71.137065083999971,42.347355818000040,15 OPP (STREET_FEA 3827),STREET_FEA 3827,47,derived_0_50_ft,boston-sam,80916,208 Kelton St,Kelton St,42.34731867,-71.13723062,Kelton Street & Scottfield Road,113,nearest_address
4950,23FH88,Commonwealth Ave,1103-1115 Commonwealth Ave,IS,965952000000,2306740161,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=672; METERED_FL=U; PLACEMENT=MIGRATED,23FH88,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{4F9B8A48-21FB-54A0-B6CD-AFA819D0DBB7},-71.125594245999935,42.351744756000073,1103-1115 (STREET_FEA 1090),STREET_FEA 1090,56,derived_50_100_ft,boston-sam,163738,1103-1115 Commonwealth Ave,Commonwealth Ave,42.35189722,-71.12556902,Commonwealth Avenue & Fuller Street,125,nearest_address
4959,23EH56,Imrie Rd,6-8 Imrie Rd,IS,904521600000,2305740103,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=306; METERED_FL=U; PLACEMENT=MIGRATED,23EH56,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1271808000000,{6A765C34-5C51-5B7E-BD4B-AB7BEEA46C10},-71.138783436999972,42.352335996000079,8 (STREET_FEA 2261),STREET_FEA 2261,44,derived_0_50_ft,boston-sam,78040,6-8 Imrie Rd,Imrie Rd,42.35239067,-71.13893062,Armington Street & Imrie Road,25,nearest_address
4966,23FH126,Commonwealth Ave,1019-1023 Commonwealth Ave,IS,,2306740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4886; METERED_FL=U; PLACEMENT=MIGRATED,23FH126,,,KE,KEK81-A,2007,,,,1,,1177632000000,connorsm,1237852800000,{ACF52AC8-F9D6-5FD9-83D7-D176571A4FF9},-71.121219745999952,42.352430437000066,STREET_FEA 371,STREET_FEA 371,76,derived_50_100_ft,boston-sam,36977,1019-1023 Commonwealth Ave,Commonwealth Ave,42.35226867,-71.12140061,Babcock Street & Braves Field Way,42,nearest_address
4971,25FH34,North Harvard Street,Near North Harvard Street & South Campus Drive,IS,1131148800000,2506740012,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,25FH34,,,MH,MH129,1970,,,,1,,1177632000000,blundonr,1238371200000,{4478953F-73F6-59D3-A625-688C9E2EAA22},-71.128365202999987,42.364125131000037,180-184 (STREET_FEA 37),STREET_FEA 37,183,intersection_preferred_150_plus_ft,boston-sam,422913,140 N Harvard St,N Harvard St,42.36442791,-71.12782413,North Harvard Street & South Campus Drive,73,nearest_intersection
4997,23FH16,Gardner St,31-35 Gardner St,IS,1117584000000,2306740049,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2558; METERED_FL=U; PLACEMENT=MIGRATED,23FH16,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1238371200000,{CB933F31-60FA-5A0D-9120-391F8A9DFB80},-71.130091738999965,42.353508247000036,31 (STREET_FEA 1779),STREET_FEA 1779,42,derived_0_50_ft,boston-sam,62608,31-35 Gardner St,Gardner St,42.35341867,-71.12999061,Gardner Street & Linden Street,38,nearest_address
5007,23FH72,Brighton Ave,45-55 Brighton Ave,IS,,2306740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=957; METERED_FL=U; PLACEMENT=MIGRATED,23FH72,,,MU,MUCENT,1986,,,,1,,1177632000000,blundonr,1255478400000,{34154D4F-BA58-52AC-B904-99917679F155},-71.127489418999971,42.352577365000059,41 (STREET_FEA 672),STREET_FEA 672,102,derived_100_150_ft,boston-sam,420780,45-55 Brighton Ave,Brighton Ave,42.35283904,-71.12735572,Brighton Avenue & Fordham Road,57,nearest_address
5073,23FH106,Gardner St,98 Gardner St,IS,473385600000,2306740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1779; METERED_FL=U; PLACEMENT=MIGRATED,23FH106,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1250208000000,{FA3BB202-310E-5383-AFD5-2B7609E29331},-71.125028476999944,42.353267051000046,20 (STREET_FEA 2664),STREET_FEA 2664,116,derived_100_150_ft,boston-sam,62637,98 Gardner St,Gardner St,42.35357867,-71.12511061,Gardner Street & Malvern Street,40,nearest_address
5080,23EH102,Brighton Ave,217A-229 Brighton Ave,IS,,2305740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2131; METERED_FL=U; PLACEMENT=MIGRATED,23EH102,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{1E28AB71-A693-59DF-B80D-69D3660E7D3A},-71.135560505999933,42.353545964000034,227 (STREET_FEA 672),STREET_FEA 672,55,derived_50_100_ft,boston-sam,162573,217A-229 Brighton Ave,Brighton Ave,42.35367706,-71.13545659,Brighton Avenue & Craftsman Street,50,nearest_address
5162,24FH82,Windom St,6 Windom St,IS,1053388800000,2406740037,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=210; METERED_FL=U; PLACEMENT=MIGRATED,24FH82,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1271808000000,{8508A807-8B86-5555-BCD5-4E438DD98FAB},-71.123619898999948,42.359443608000049,6 (STREET_FEA 4570),STREET_FEA 4570,36,derived_0_50_ft,boston-sam,150724,6 Windom St,Windom St,42.35937867,-71.12372061,Amboy Street & Windom Street,116,nearest_address
5186,22EH140,Brainerd Rd,60-66 Brainerd Rd,IS,1227657600000,2205740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1942; METERED_FL=U; PLACEMENT=MIGRATED,22EH140,,,MU,MUCENT,2006,,,,1,,1177632000000,chalmersh,1242950400000,{B00A5000-1E47-58F7-8F63-93DC5018DF7C},-71.133207693999964,42.347752687000025,60-66 OPP (STREET_FEA 648),STREET_FEA 648,89,derived_50_100_ft,boston-sam,19432,60-66 Brainerd Rd,Brainerd Rd,42.34751267,-71.13315461,Brainerd Road & Griggs Street,30,nearest_address
