objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11942,20JH66,Albany St,771 Albany St,IS,659923200000,2010740312,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2746; METERED_FL=U; PLACEMENT=MIGRATED,20JH66,,,MU,MUCENT,2015,,,,1,,1177632000000,chalmersh,1225152000000,{DC3F25B7-32AB-5AA5-89F5-B40CABB5541D},-71.073307900999964,42.333799984000052,771 (STREET_FEA 160),STREET_FEA 160,110,derived_100_150_ft,boston-sam,161422,771 Albany St,Albany St,42.33403824,-71.07355754,Albany Street & Massachusetts Avenue,70,nearest_address
11943,20JH122,Albany St,720 Albany St,IS,,2010740250,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=7; METERED_FL=U; PLACEMENT=MIGRATED,20JH122,,,KE,KEK11,1975,,,,1,,1177632000000,blundonr,1244419200000,{BD504BE0-050B-5BF6-8E38-C4FADD516DC0},-71.071708977999947,42.334589791000042,STREET_FEA 160,STREET_FEA 160,82,derived_50_100_ft,boston-sam,352787,720 Albany St,Albany St,42.33466502,-71.07142187,Albany Street & East Concord Street,158,nearest_address
12016,21IH126,Massachusetts Ave,424 Massachusetts Ave,IS,,2109740210,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,21IH126,,,KE,KEK81-A,1994,,,,1,,1177632000000,samayoa-galvisr,1445817600000,{8FC747D0-5619-5E8A-A46C-B3A962193186},-71.082075721999956,42.340973585000029,426 (STREET_FEA 2743),STREET_FEA 2743,58,derived_50_100_ft,boston-sam,92091,424 Massachusetts Ave,Massachusetts Ave,42.34113267,-71.08204860,Columbus Avenue & Massachusetts Avenue,163,nearest_address
12056,21JH166,Wareham St,65-79 Wareham St,IS,,2110740288,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,21JH166,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1255478400000,{F8C7E6A0-6F78-5B15-BE0C-1A953C6AD017},-71.067164176999938,42.338949568000032,71 (STREET_FEA 4376),STREET_FEA 4376,18,derived_0_50_ft,boston-sam,460449,65-79 Wareham St,Wareham St,42.33894656,-71.06722985,Albany Street & Wareham Street,248,nearest_address
12088,20JH136,Worcester Sq,17 Worcester Sq,IS,,2010740126,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH136,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{65222AD1-A616-515E-BBB0-2ADC5F7DA332},-71.074832595999965,42.336544331000027,17 (STREET_FEA 4635),STREET_FEA 4635,34,derived_0_50_ft,boston-sam,155260,17 Worcester Sq,Worcester Sq,42.33647867,-71.07492059,East Concord Street & Father Francis J. Gilday Street,305,nearest_address
12105,21JH150,Washington St,1441 Washington St,IS,,2110740175,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2992; METERED_FL=U; PLACEMENT=MIGRATED,21JH150,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{0F6DD89D-05F7-5AAD-91FE-5C185D0D7C41},-71.071493311999973,42.340434534000053,1461-1505 (STREET_FEA 4400),STREET_FEA 4400,134,derived_100_150_ft,boston-sam,438989,1441 Washington St,Washington St,42.34078591,-71.07134916,Mystic Street & Washington Street,116,nearest_address
12110,22JH152,Chandler St,26-32 Chandler St,IS,252460800000,2210740173,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=897; METERED_FL=U; PLACEMENT=MIGRATED,22JH152,,,MH,MH129,1975,,,,1,,1177632000000,chalmersh,1250208000000,{501D9F49-DCA2-5494-A075-58466360B6C7},-71.070777245999977,42.347096105000048,85 (STREET_FEA 511),STREET_FEA 511,73,derived_50_100_ft,boston-sam,163125,26-32 Chandler St,Chandler St,42.34696389,-71.07057494,Berkeley Street & Chandler Street,69,nearest_address
12116,21JH266,Pembroke St,5 Pembroke St,IS,92016000000,2110740338,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3784; METERED_FL=U; PLACEMENT=chalmersh,21JH266,,,KE,KEK81-A,1987,,,,1,,1409184000000,ChalmersH,1410220800000,{0F398C03-6014-5246-8F3C-2396858BCA3C},-71.073926845999949,42.340158540000061,419 (STREET_FEA 3868),STREET_FEA 3868,59,derived_50_100_ft,boston-sam,168614,5 Pembroke St,Pembroke St,42.34028994,-71.07405265,San Juan Street & Shawmut Avenue,50,nearest_address
12210,21JH192,Shawmut Ave,331 Shawmut Ave,IS,,2110740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4265; METERED_FL=U; PLACEMENT=MIGRATED,21JH192,,,KE,MUCENT,2010,,,,1,,1177632000000,blundonr,1255478400000,{453F67EE-861B-5B64-B5AF-FFE8F9D8A26D},-71.071354436999968,42.341798491000077,333 (STREET_FEA 3868),STREET_FEA 3868,24,derived_0_50_ft,boston-sam,126215,331 Shawmut Ave,Shawmut Ave,42.34185867,-71.07139059,Shawmut Avenue & Upton Street,40,nearest_address
12260,21KH36,E Berkeley St,246-260 E Berkeley St,IS,,2111740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21KH36,,,DA,ADB-84-B,1986,,,,1,,1177632000000,blundonr,1255478400000,{32BBDCB4-1517-50A5-922B-AB4A532F48E0},-71.063530776999983,42.343190039000035,260 OPP (STREET_FEA 1),STREET_FEA 1,96,derived_50_100_ft,boston-sam,15110,246-260 E Berkeley St,E Berkeley St,42.34339411,-71.06330500,East Berkeley Street & Harrison Avenue,245,nearest_address
12324,22JH218,Herald Street,Near Herald Street & Paul Place,IS,,2210740164,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3249; METERED_FL=U; PLACEMENT=MIGRATED,22JH218,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1442966400000,{A31062F9-5050-5BF9-B508-55317F4B5940},-71.067681971999946,42.347247047000053,120 (STREET_FEA 2115),STREET_FEA 2115,207,intersection_preferred_150_plus_ft,boston-sam,421270,400-408 Tremont St,Tremont St,42.34719543,-71.06844737,Herald Street & Paul Place,31,nearest_intersection
12352,21IH130,Massachusetts Ave,400 Massachusetts Ave,IS,,2109740175,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3744; METERED_FL=U; PLACEMENT=MIGRATED,21IH130,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1225238400000,{C5048BE5-FB3B-543F-AED5-7BCC46714DD6},-71.082844383999941,42.341502830000024,400 (STREET_FEA 2743),STREET_FEA 2743,58,derived_50_100_ft,boston-sam,161040,400 Massachusetts Ave,Massachusetts Ave,42.34155369,-71.08263919,Claremont Street & Wellington Street,223,nearest_address
12374,21JH62,Tremont St,672 Tremont St,IS,,2110740144,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=91; METERED_FL=U; PLACEMENT=MIGRATED,21JH62,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1244505600000,{A8C2719C-DE79-5DD3-BCCA-CE4591C98F79},-71.076359832999970,42.341262322000034,674 (STREET_FEA 4217),STREET_FEA 4217,56,derived_50_100_ft,boston-sam,137887,672 Tremont St,Tremont St,42.34126867,-71.07615060,Tremont Street & West Newton Street,59,nearest_address
12437,21JH11,Tremont St,750 Tremont St,IS,,2110740223,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4636; METERED_FL=U; PLACEMENT=MIGRATED,21JH11,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{6EA0778D-065C-545D-878C-40CD9395DC78},-71.078894529999957,42.339960281000060,748 (STREET_FEA 4217),STREET_FEA 4217,50,derived_0_50_ft,boston-sam,137943,750 Tremont St,Tremont St,42.33983867,-71.07881060,Tremont Street & Worcester Street,61,nearest_address
12451,20JH255,Albany Street,Near Albany Street & East Canton Street,IS,1133827200000,2010740377,,,GPS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=5; METERED_FL=U; PLACEMENT=mulline,20JH255,,,U,U,,,,,1,,1230681600000,blundonr,1247788800000,{F8D06176-6261-53EA-9C6F-DBB47342AC57},-71.067253128999937,42.336125447000029,580 REAR (STREET_FEA 160),STREET_FEA 160,156,intersection_preferred_150_plus_ft,boston-sam,1560,610 Albany St,Albany St,42.33613842,-71.06667516,Albany Street & East Canton Street,480,nearest_intersection
12572,20JH92,Albany Street,Near Albany Street & Massachusetts Avenue,IS,,2010740288,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,20JH92,,,KE,U,,,,,1,,1177632000000,blundonr,1244419200000,{B796EDA0-6F86-5B4E-9287-F983105BE228},-71.072255839999968,42.334051089000070,STREET_FEA 160,STREET_FEA 160,152,intersection_preferred_150_plus_ft,boston-sam,1571,750 Albany St,Albany St,42.33406893,-71.07169286,Albany Street & Massachusetts Avenue,336,nearest_intersection
12626,21KH10,Union Park St,116 Union Park St,IS,,2111740203,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,21KH10,,,MU,MUCENT,1978,,,,1,,1177632000000,blundonr,1255478400000,{E245528C-FD7C-5F0F-B1D0-59FED7E8B093},-71.065715829999988,42.339894224000034,116 (STREET_FEA 4253),STREET_FEA 4253,32,derived_0_50_ft,boston-sam,139355,116 Union Park St,Union Park St,42.33997972,-71.06568842,Albany Street & Union Park Street,219,nearest_address
12654,22KH34,Harrison Ave,375 Harrison Ave,IS,820454400000,2211740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,22KH34,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1224806400000,{BA75DD9E-506A-5669-B62F-EE98F5E95579},-71.064760868999940,42.344842632000052,STREET_FEA 4205,STREET_FEA 4205,67,derived_50_100_ft,boston-sam,69831,375 Harrison Ave,Harrison Ave,42.34466059,-71.06472731,Traveler Street & Washington Street,167,nearest_address
12658,21JH38,Rutland St,32 Rutland St,IS,,2110740243,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3062; METERED_FL=U; PLACEMENT=MIGRATED,21JH38,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{78802C39-35D5-52C3-9AB7-1B6E6B1DB039},-71.075903502999950,42.339652370000067,32 (STREET_FEA 3729),STREET_FEA 3729,52,derived_50_100_ft,boston-sam,120180,32 Rutland St,Rutland St,42.33950867,-71.07589060,Newland Street & Rutland Street,103,nearest_address
12701,21JH34,Rutland St,26-30 Rutland St,IS,631152000000,2110740275,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3729; METERED_FL=U; PLACEMENT=MIGRATED,21JH34,,,MU,MUCENT,2014,,,,1,,1177632000000,blundonr,1255478400000,{48257E22-17FF-552A-8CDC-05829B6A5088},-71.075431781999953,42.339175567000041,455-457 (STREET_FEA 3868),STREET_FEA 3868,58,derived_50_100_ft,boston-sam,169378,26-30 Rutland St,Rutland St,42.33925074,-71.07562106,Rutland Street & Shawmut Avenue,54,nearest_address
12751,21JH68,W Newton St,117 W Newton St,IS,,2110740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4217; METERED_FL=U; PLACEMENT=MIGRATED,21JH68,,,MH,MH929,1979,,,,1,,1177632000000,louisjamey,1447632000000,{D1302A8A-DF00-54B7-8100-D4BE159FB656},-71.076903798999979,42.341765910000049,119 (STREET_FEA 91),STREET_FEA 91,35,derived_0_50_ft,boston-sam,102376,117 W Newton St,W Newton St,42.34179867,-71.07678060,Tremont Street & West Newton Street,182,nearest_address
12820,22JH158,Saint Charles St,16 Saint Charles St,IS,126230400000,2210740153,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=897; METERED_FL=U; PLACEMENT=MIGRATED,22JH158,,,SM,SMH205,1974,,,,1,,1177632000000,blundonr,1271808000000,{DD55E4ED-B512-5628-97BF-5021A6E23E11},-71.072163305999936,42.347346609000056,16 (STREET_FEA 3747),STREET_FEA 3747,30,derived_0_50_ft,boston-sam,120984,16 Saint Charles St,Saint Charles St,42.34732867,-71.07227059,Chandler Street & Saint Charles Street,236,nearest_address
12865,22JH138,Dwight St,21 Dwight St,IS,1249948800000,2210740332,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=838; METERED_FL=U; PLACEMENT=MIGRATED,22JH138,,,KE,WAWB67P,2009,,,,1,,1177632000000,hoffmanr,1456876800000,{4CC520E5-18EA-573A-B378-3A5838F4D249},-71.068089184999963,42.344600446000072,STREET_FEA 1,STREET_FEA 1,133,derived_100_150_ft,boston-sam,50343,21 Dwight St,Dwight St,42.34429867,-71.06837059,Castle Court & East Berkeley Street,27,nearest_address
12866,22JH136,Shawmut Ave,219-225 Shawmut Ave,IS,1249948800000,2210740347,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1; METERED_FL=U; PLACEMENT=MIGRATED,22JH136,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1456876800000,{DC5DD83F-42B3-52F6-B98A-3D93A15F2C83},-71.067245697999965,42.344307196000045,212 OPP (STREET_FEA 3868),STREET_FEA 3868,103,derived_100_150_ft,boston-sam,126034,219-225 Shawmut Ave,Shawmut Ave,42.34412867,-71.06754059,East Berkeley Street & Shawmut Avenue,51,nearest_address
12886,22JH52,Appleton St,97 Appleton St,IS,1273190400000,2210740283,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1009; METERED_FL=U; PLACEMENT=MIGRATED,22JH52,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1457049600000,{FA5E8436-68ED-5599-B1BF-3D140A5BF4D4},-71.073765830999946,42.345470446000036,97 (STREET_FEA 269),STREET_FEA 269,35,derived_0_50_ft,boston-sam,4201,97 Appleton St,Appleton St,42.34554867,-71.07384059,Appleton Street & Clarendon Street,280,nearest_address
12910,22KH4,Shawmut Ave,121-131 Shawmut Ave,IS,,2211740111,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4756; METERED_FL=U; PLACEMENT=MIGRATED,22KH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1224806400000,{7CF4AFEE-32B8-59E6-9C8D-3805FBDD5120},-71.066324964999978,42.346075816000052,131 (STREET_FEA 3868),STREET_FEA 3868,76,derived_50_100_ft,boston-sam,341671,121-131 Shawmut Ave,Shawmut Ave,42.34628093,-71.06638475,Paul Place & Shawmut Avenue,171,nearest_address
12912,21JH206,Union Park St,74-84 Union Park St,IS,,2110740164,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH206,,,DA,ADB-84-B,1986,,,,1,,1177632000000,blundonr,1255478400000,{8A0D47E6-F491-59C4-B6F3-52271F3C2551},-71.068843467999955,42.340979316000073,74-78 (STREET_FEA 4253),STREET_FEA 4253,94,derived_50_100_ft,boston-sam,157005,74-84 Union Park St,Union Park St,42.34093692,-71.06849959,Union Park Street & Washington Street,248,nearest_address
13137,21JH112,Harrison Ave,660 Harrison Ave,IS,,2110740306,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH112,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1D0395FC-C9A9-5D8E-B207-70AF686EBD95},-71.070267852999962,42.338695808000068,62 OPP (STREET_FEA 5),STREET_FEA 5,121,derived_100_150_ft,boston-sam,69991,660 Harrison Ave,Harrison Ave,42.33885160,-71.06986853,East Canton Street & Harrison Avenue,49,nearest_address
13195,21JH202,Union Park St,89 Union Park St,IS,840758400000,2110740192,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH202,,,KE,KEK81,1994,,,,1,,1177632000000,mulline,1439251200000,{A2E2361C-819E-52E2-8892-00A659097FFC},-71.067241961999969,42.340454571000066,STREET_FEA 4253,STREET_FEA 4253,104,derived_100_150_ft,boston-sam,340193,89 Union Park St,Union Park St,42.34030767,-71.06757259,Union Park Street & Waltham Street,42,nearest_address
13213,20JH148,Worcester St,31 Worcester St,IS,,2010740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4636; METERED_FL=U; PLACEMENT=MIGRATED,20JH148,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1225152000000,{67D3FE54-485A-5016-8C3E-BAA1E1E73C9E},-71.076586770999938,42.338400920000026,486 OPP (STREET_FEA 3868),STREET_FEA 3868,29,derived_0_50_ft,boston-sam,152429,31 Worcester St,Worcester St,42.33847867,-71.07657059,Shawmut Avenue & Worcester Street,44,nearest_address
13221,20JH112,Washington St,1710-1718 Washington St,IS,1250035200000,2010740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,20JH112,,,KE,KEK81-A,1995,,,,1,,1177632000000,hoffmanr,1456876800000,{C9E6C28E-0865-5F85-829B-EDB2CF7FAA68},-71.076076762999946,42.336867093000080,2 (STREET_FEA 26),STREET_FEA 26,29,derived_0_50_ft,boston-sam,340929,1710-1718 Washington St,Washington St,42.33692710,-71.07600491,East Springfield Street & Washington Street,74,nearest_address
13237,21JH148,Washington St,1462-1462A Washington St,IS,946684800000,2110740196,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2992; METERED_FL=U; PLACEMENT=MIGRATED,21JH148,,,MU,MUCENT,2000,,,,1,,1177632000000,chings,1456185600000,{17240B93-3811-5B13-8135-313B30455D22},-71.071050987999968,42.340375561000030,1472 (STREET_FEA 4400),STREET_FEA 4400,70,derived_50_100_ft,boston-sam,343365,1462-1462A Washington St,Washington St,42.34019746,-71.07094860,Mystic Street & Washington Street,59,nearest_address
13246,21KH12,Union Park St,102 Union Park St,IS,,2111740184,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4367; METERED_FL=U; PLACEMENT=MIGRATED,21KH12,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1439251200000,{A878872C-3397-5604-A0D2-406BB0A00B4B},-71.066485550999971,42.340149653000026,100 (STREET_FEA 4253),STREET_FEA 4253,73,derived_50_100_ft,boston-sam,139338,102 Union Park St,Union Park St,42.34016008,-71.06621627,Union Park Street & Waltham Street,210,nearest_address
13334,22KH14,Washington St,1091 Washington St,IS,1065052800000,2211740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4205; METERED_FL=U; PLACEMENT=MIGRATED,22KH14,,,MU,MUCENT,2000,,,,1,,1177632000000,hoffmanr,1457395200000,{597691FE-ABF6-5488-BDF3-ECBA64FBEBD8},-71.065419854999959,42.344659213000057,STREET_FEA 4400,STREET_FEA 4400,122,derived_100_150_ft,boston-sam,371415,1091 Washington St,Washington St,42.34468867,-71.06587059,Traveler Street & Washington Street,121,nearest_address
13451,22JH24,W Canton St,238 W Canton St,IS,1316131200000,2210740270,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=810; METERED_FL=U; PLACEMENT=MIGRATED,22JH24,,,KE,KEK81-A,2010,,,,1,,1177632000000,hoffmanr,1456358400000,{AEEB2510-FD1C-5BCE-ACFB-6CD737B4660B},-71.077891747999956,42.345694598000080,238 (STREET_FEA 73),STREET_FEA 73,66,derived_50_100_ft,boston-sam,171497,238 W Canton St,W Canton St,42.34551790,-71.07794840,Carleton Street & West Canton Street,38,nearest_address
13461,21JH22,W Concord St,145 W Concord St,IS,1282435200000,2110740226,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5188; METERED_FL=U; PLACEMENT=MIGRATED,21JH22,,,KE,KEK81-A,2008,,,,1,,1177632000000,hoffmanr,1456358400000,{2CAFF062-8C94-5696-8231-07F244A05C45},-71.077215925999951,42.339885910000078,145 (STREET_FEA 76),STREET_FEA 76,41,derived_0_50_ft,boston-sam,41932,145 W Concord St,W Concord St,42.33996867,-71.07711060,Ward Way & Worcester Street,269,nearest_address
13592,22KH793,Washington St,1143-1149 Washington St,IS,1249948800000,2211740265,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,22KH793,,,KE,USMET250,2009,,,,1,,1177632000000,hoffmanr,1456876800000,{8A529BA1-CCEC-5AAB-8033-AA6A06E9B1E1},-71.066385412999978,42.344028888000025,79 (STREET_FEA 1),STREET_FEA 1,56,derived_50_100_ft,boston-sam,155669,1143-1149 Washington St,Washington St,42.34391867,-71.06624059,East Berkeley Street & Washington Street,110,nearest_address
13678,21JH198,Tremont St,579-581 Tremont St,IS,,2110740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3459; METERED_FL=U; PLACEMENT=MIGRATED,21JH198,,,SM,SMH205,1976,,,,1,,1177632000000,blundonr,1255478400000,{146E720A-9873-5433-9ECF-A7F2E06B68E9},-71.072816455999941,42.343451449000042,581 (STREET_FEA 4217),STREET_FEA 4217,43,derived_0_50_ft,boston-sam,137694,579-581 Tremont St,Tremont St,42.34356867,-71.07284059,Tremont Street & Upton Street,131,nearest_address
13682,21JH256,Rollins St,1 Rollins St,IS,959817600000,2110740328,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3662; METERED_FL=U; PLACEMENT=palaciolv,21JH256,,,MU,MUCENT,2000,,,,1,,1199750400000,chings,1456099200000,{2C2E8063-E260-5ACB-A786-4C453F2F021C},-71.068128063999950,42.341852635000066,1310 (STREET_FEA 4400),STREET_FEA 4400,101,derived_100_150_ft,boston-sam,419675,1 Rollins St,Rollins St,42.34160785,-71.06830322,Rollins Street & Washington Street,45,nearest_address
13730,20JH94,Albany Street,Near Albany Street & Massachusetts Avenue,IS,659923200000,2010740292,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2746; METERED_FL=U; PLACEMENT=MIGRATED,20JH94,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{93C8CFBE-8F9C-5383-A5D2-83D274BA0D84},-71.072478927999953,42.334336269000062,754 OPP (STREET_FEA 160),STREET_FEA 160,181,intersection_preferred_150_plus_ft,boston-sam,352750,91 E Concord St,E Concord St,42.33478301,-71.07218581,Albany Street & Massachusetts Avenue,353,nearest_intersection
13733,21JH142,Warren Ave,187 Warren Ave,IS,,2110740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=72; METERED_FL=U; PLACEMENT=MIGRATED,21JH142,,,WA,WAWB67P,1980,,,,1,,1177632000000,chalmersh,1225238400000,{CA9F46EA-8B8F-538A-AECB-9DF0FA3E5962},-71.076727177999942,42.343785248000074,187 (STREET_FEA 4379),STREET_FEA 4379,38,derived_0_50_ft,boston-sam,142982,187 Warren Ave,Warren Ave,42.34387867,-71.07679060,Warren Avenue & West Brookline Street,40,nearest_address
